S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Manipur,194130323,ABUNDANT LIFE MINISTRY,LAMNENGTE INNFIRST STREET NEW NAMBULAND795001,0.00
2,2007-2008,Manipur,194130092,Action For Welfare Awakening In Rural Environment,Thangmeiband Imphal  Manipur-795001,0.00
3,2007-2008,Manipur,194160059,Agape Museum,Post Box 110Opposite Tuibuong Petrol PumpChurachandpur,0.00
4,2007-2008,Manipur,194130248,Agent for Social Change (ASOC),C/O  Principal Prima Donna English High School Thangmeiband LilashingKhongnangkhongImphal Manipur-795010,370500.00
5,2007-2008,Manipur,194130272,Agricultural Development Organisation,Canchipur Manipur University Com- plex ImphalImphal West (Manipur)-795003,0.00
6,2007-2008,Manipur,194130158,All India Women's Voluntary Services,Paona Bazar Imphal Manipur-795001,0.00
7,2007-2008,Manipur,194130159,All Manipur Girl's Organisation,Kwakeithel Thiyan Leikai Imphal Manipur-795001,0.00
8,2007-2008,Manipur,194130187,All Manipur Management Of Development Training & Research Centre,Vripok Khoirnarileikai ImphalManipur.-,0.00
9,2007-2008,Manipur,194130095,All Manipur Mentally Handicapped Welfare Organisation,Keishamthong Imphal Manipur-795001,0.00
10,2007-2008,Manipur,194130061,All Manipur Womens' Association,Keishamthong Imphal  Manipur-795001,150000.00
11,2007-2008,Manipur,194130294,All Women and Child Development,Chingamathak First Floor Electricity BuildingImphal West(Manipur)-795001,0.00
12,2007-2008,Manipur,194180003,Analon Christian Development Committee,Anallon Christian Institute CampusLambung795127,0.00
13,2007-2008,Manipur,194190006,Apunba Mahei Shanglem,Ishok PO Nambol BishnupurManipur-795134,0.00
14,2007-2008,Manipur,194150033,Ashufiimei Development Society,Chowainu Village PO-Mao Mao SenapatiManipur-795150,742000.00
15,2007-2008,Manipur,194130021,Association for Rural Development,Lamsang ImphalManipur-,0.00
16,2007-2008,Manipur,194130278,Association for Social Advancement and Resource Authority,Awang Sekmai Imphal West DistrictAndhra Pradesh-795136,0.00
17,2007-2008,Manipur,194170024,Assumption Parish,Catholic Church New Awangkhul  B.p.o.-lamphalpatTamenglong Manipur-795004,565490.00
18,2007-2008,Manipur,194180041,Awakening Rural Area Society,Khungjol Village Chakpikarong Sub- Division ChandelManipur-795102,0.00
19,2007-2008,Manipur,194130042,Awang Jiri Nupi Marup,Nambol  ImphalManipur-795134,0.00
20,2007-2008,Manipur,194130235,Backward and Rural Welfare Society,Uripok Khaidem Leikai Imphal West DistrictManipur-795001,0.00
21,2007-2008,Manipur,194130054,Bashikong Chanura Sinlon Lup,Ningom Thongjao ImphalManipur-,0.00
22,2007-2008,Manipur,194160057,Bethany Christian Institute,Post Box No.-23 Family LaneChuruchandpur Manipur-795128,0.00
23,2007-2008,Manipur,194130311,Biswanath Mihila Kalyan Samiti,Palace Compound Imphal East Manipur -795001,0.00
24,2007-2008,Manipur,194140048,Born Again Rehabilitation Centre,Phungreitang Ukhrul PO & PS UkhrulDist. Ukhrul (Manipur)-795142,0.00
25,2007-2008,Manipur,194130241,Care Foundation,Chassad Avenue Imphal East DistrictManipur-795001,5020358.63
26,2007-2008,Manipur,194130220,Catholic Educational Society,Archibishops House ImphalManipur-795002,755836.00
27,2007-2008,Manipur,194130109,Catholic Medical Centre,Koirengi ImphalManipur-795001,5768929.00
28,2007-2008,Manipur,194200059,Centre for Development Activities,Near Indo-Myanmar Road WangjingManipur.-795148,0.00
29,2007-2008,Manipur,194130018,Centre for Mental Hygiene,Sangaipren Airport Road ImphalManipur-795001,0.00
30,2007-2008,Manipur,194130155,Centre For Organisation Research & Education,Paona Road Imphal Manipur-795001,349900.00
31,2007-2008,Manipur,194130072,Centre For Social Development,Palace Compound Imphal Manipur-795001,14760587.00
32,2007-2008,Manipur,194160048,Centre Of Science For Rural Peoples,Peace Land Lodtak Project Town ChurachandpurManipur-,0.00
33,2007-2008,Manipur,194180018,Chamdil Khubil Social Welfare Arts & Culture Asociation, ChandelManipur-795127,614900.00
34,2007-2008,Manipur,194130205,Charik Pareng Child Welfare Association,Mantripukhri Bazar Imphal EastManipur-,0.00
35,2007-2008,Manipur,194200003,Cherapur Mamang Khadi & Village Industries Association,Wangjing ThoubalManipur-795148,0.00
