S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Himachal Pradesh,182520025,Action Research and Training Institute (ARTI),V.P.O. Rajgarh Distt.- SirmourHimachal Pradesh-173101,0.00
2,2007-2008,Himachal Pradesh,182470010,Ananda-Sustianabale Development for the Welfare of Nature and Society,The Krishna Temple Thawa Nagar KulluHimachal Pradesh-175130,0.00
3,2007-2008,Himachal Pradesh,182510029,Association for Social Health in India,2 Craig Garden Near Secretariat Distt.- ShimlaHimachal Pradesh-171002,834555.00
4,2007-2008,Himachal Pradesh,182520027,"Awarness Services for Rural Areas ""ASRA""",Vill. & PO Nainidhar Teh  Shillai SirmourHimachal Pradesh-173027,0.00
5,2007-2008,Himachal Pradesh,182420006,Chetna,Roura Sector-III Bilaspur Near Govt.(Girls)Senior SecondarySchoolBilaspur Himachal Pradesh.-174001,0.00
6,2007-2008,Himachal Pradesh,182450025,Chinmaya Tapovan Trust, Kangra Himachal Pradesh -,3677645.00
7,2007-2008,Himachal Pradesh,182520020,Community Action for Rural Excellence,V.P.O. Birla Teh Nahan  Via-Dadahu Distt-Sirmour -173022,26883.00
8,2007-2008,Himachal Pradesh,182450005,Dalai Lama's Central Tibetan Relief Committee,Central Tibetan Sectt Gang Chen Kyeshaong Session Rd. DharamshalaDist: Kangra Himachal Pradesh-176715,134097874.39
9,2007-2008,Himachal Pradesh,182500005,Deen Bandhu Seva Mandal,Bharnal  MandiHimachal Pradesh -,0.00
10,2007-2008,Himachal Pradesh,182540016,Devbhumi Himachal Development Foundation,Dhiarighat P.O BishaSolan173215,0.00
11,2007-2008,Himachal Pradesh,182470009,Dhagpo Shedrup Ling Monastic Cultural Society,Vill.& PO-Kais Kothi-Kais KulluHimachal Pradesh-175101,3740650.00
12,2007-2008,Himachal Pradesh,182450026,Dip Tsechokling Monastery School, Dist: KangraHimachal Pradesh-,1377345.32
13,2007-2008,Himachal Pradesh,182500010,Divya Manav Jyoti Anathalaya,Village and Post- Dehar MandiHimachal Pradesh-175030,0.00
14,2007-2008,Himachal Pradesh,182450046,Dongyu Gatsal Ling Trust,Tashi Jong P.O.-TaragarhDistt.-Kangra Himachal Pradesh-176081,22831533.24
15,2007-2008,Himachal Pradesh,182450056,Dorzong Manastic Institute Charitable Trust,Tashi Jong PO- Taragarh KangraHimachal Pradesh-176081,8035662.00
16,2007-2008,Himachal Pradesh,182540009,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,Nauni  Dist. SolanHimachal Pradesh -,0.00
17,2007-2008,Himachal Pradesh,182430005,Education Society,Chaminu PO Baror via Sultanpur Dist: ChambaHimachal Pradesh-,3238223.00
18,2007-2008,Himachal Pradesh,182520019,Education Society Vidya Niketan,Rohari P.O Kotla  Bangi SirmourHimachal Pradesh-,0.00
19,2007-2008,Himachal Pradesh,182450033,Foundation for Universal Responsibility of his Holiness,East Court Zone Macleodganj Dharamala Dist. KangraHimachal Pradesh-,13538309.21
20,2007-2008,Himachal Pradesh,182530001,Grameen Kalyan Mandal, Dist. HamirpurHimachal Pradesh -,0.00
21,2007-2008,Himachal Pradesh,182470005,H.P. Mahila Kalyan Mandal, Dist. KulluHimachal Pradesh-,0.00
22,2007-2008,Himachal Pradesh,182510012,Himachal Harijan Kalyan Sanstha Theog, SimlaHimachal Pradesh-,1282652.00
23,2007-2008,Himachal Pradesh,182540003,Himachal Jan Vikas Sahyog Sansthan, Dist. SolanHimachal Pradesh -,15085.00
24,2007-2008,Himachal Pradesh,182510014,Himachal Pradesh Voluntary Health Association,B-37 Phase-ISector-II New Shimla171009,2959436.00
25,2007-2008,Himachal Pradesh,182500009,Himalaya International Health Institute D.B.A.,APPI Charitable Foundation Clinic  TrustChobata Bazar Mandi H.P.-175001,435374.00
26,2007-2008,Himachal Pradesh,182520014,Himalaya Paryavaran evam Sanskriti Vikas Manch,Sri Ramkaji  Dist. SirmaurHImachal Pradesh -,0.00
27,2007-2008,Himachal Pradesh,182510020,Himalayan  Research Group,Umesh Bhavan Chotta Shimla  ShimlaH.P.-171002,0.00
28,2007-2008,Himachal Pradesh,182470015,Himalayan Buddhist Cultural Association,P.O. Box No. 74Rangri P.O. Manah111111,736480.00
29,2007-2008,Himachal Pradesh,182510026,Hind Sewa Sangathan,Trimorty Bhawan Cemetry RoadShimla (Himachal Pradesh)-171006,1095290.00
30,2007-2008,Himachal Pradesh,182450006,His Holiness The Dalai Lama s Religious and Cultural Society,Central Tibetan SecretariatDharamsala176215,28761644.98
31,2007-2008,Himachal Pradesh,182450013,His Holiness The Dalai Lama's Charitable Trust,Gangchen Kyishong P.O Dharamsala Dist: KangraHimachal Pradesh -176215,3426405.77
32,2007-2008,Himachal Pradesh,182520013,Hitkar Society,Koti PO Shaya Chabron Teh. Rajgarh Dist. SirmaurHimachal Pradesh -,0.00
33,2007-2008,Himachal Pradesh,182520015,Indira Ladies Club, Nahan Himachal Pradesh -,0.00
34,2007-2008,Himachal Pradesh,182540005,Indra Talimiyat Society,Malagarh  Dist. SolanHimachal Pradesh-,0.00
35,2007-2008,Himachal Pradesh,182510007,Indus Medical Foundation,Indus Drive Mount Jakhoo ShimlaHimachal Pradesh -171002,0.00
36,2007-2008,Himachal Pradesh,182450054,Institute of Budhist Dialectics,PO-Mcleod Ganj Dharamsala KangaraHimachal Pradesh-176219,10472388.00
37,2007-2008,Himachal Pradesh,182450032,International Sahaj Public School Society,Talnoe Dharamsala  Dist. KangraHimachal Pradesh-,0.00
38,2007-2008,Himachal Pradesh,182500007,Jagdishwari Samaj Kalyan Mandal,71\1-A Jawahar Nagar Khaliyan Dist. MandiHimachal Pradesh -175001,0.00
39,2007-2008,Himachal Pradesh,182470014,Jagriti,# 341 Ward 12 Shishamati KulluHimachal Pradesh-175101,641000.00
40,2007-2008,Himachal Pradesh,182510027,Jonang Takten Phuntsok  ChoslingCultural Society,Tibetan Buddhist Monastery Sanjauli ShimlaHimachal Pradesh-,0.00
