S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Pondicherry,285130067,Adecom Network,No.9 Raja Singh StreetPost Box No.233605001,2174704.66
2,2007-2008,Pondicherry,285130078,Anbalayam,140 Villinur Road Moolakulam PondicherryPondicherry-605010,0.00
3,2007-2008,Pondicherry,285130049,Apsara,70 V V P Nagar  Pondicherry-,0.00
4,2007-2008,Pondicherry,285130043,Association of Franco-Indian Vocational Training Institute,38 Dumas Street  Pondicherry-,0.00
5,2007-2008,Pondicherry,285130031,Atelier Shanti,20 Lazar Koil Street DubrayapetPondicherry-605001,0.00
6,2007-2008,Pondicherry,285130032,Aurstone Trust,Pottery Service Centre Village- Alankuppam Via- LrumbaiPondicherry -605101,0.00
7,2007-2008,Pondicherry,285130026,Bon Secours Convent,Rangapillai Street  Pondicherry-,482831.00
8,2007-2008,Pondicherry,285150001,Carmel Convent Cluny, Karaikal Pondicherry-609602,341238.80
9,2007-2008,Pondicherry,285130022,Centre for Education Rehabilitation and Treatment of the Handicapped,181 Gingee Salai DubarayapetPondicherry-605001,3668643.15
10,2007-2008,Pondicherry,285150007,Community Collective Society for Integrated Development,34 Neela Kidangu Street KaraikalPondicherry-609602,16898202.29
11,2007-2008,Pondicherry,285130050,Community Sewa Centre,No-2 Villikrishna illam IIIrd  Cross Kasthuribaigandhi St NetajiNagar-I Ullalam Pondicherry-605001,8709824.00
12,2007-2008,Pondicherry,285130020,Congregation Sisters of St. Joseph Cluny,Post Box 87  Pondicherry-,2342397.75
13,2007-2008,Pondicherry,285130058,Dipti Trust,No.8 St.Gilles Street Sh Aurobindo Ashram POPondicherry-605002,61127.00
14,2007-2008,Pondicherry,285130041,Don Bosco Boys Home,Thattanchavady  Pondicherry-605009,4648784.00
15,2007-2008,Pondicherry,285130074,Foundation for Ecological Research Advocacy and Learning,No.27 2nd Cross Appavounagar VazhakulamPondicherry-605012,1622057.00
16,2007-2008,Pondicherry,285130018,Franciscan Sisters of Saint Aloysius Gonzaga,Door No. 6 ST.ANGE STREETPONDICHERRY -605001,16096086.60
17,2007-2008,Pondicherry,285130072,Holistic approach for People's Empowerment(HOPE),Plot NO. 106 M.G.R. Nagar 100Feet Road MudaliarpetPondicherry-605004,8163053.33
18,2007-2008,Pondicherry,285130014,Hospice Convent,2 Laporte Street  Pondicherry-605001,0.00
19,2007-2008,Pondicherry,285130015,Human Organisation for Social Education,Odaiveli  Ariyankuppam Pondicherry-605007,0.00
20,2007-2008,Pondicherry,285130009,Immaculate Boarding Convent,St. Therese Street  Pondicherry. -605001,0.00
21,2007-2008,Pondicherry,285130010,Immaculate Heart of Mary Convent,IHM Convent St. Theresa Street   Pondicherry-605001,653921.09
22,2007-2008,Pondicherry,285130011,Immaculate Heart of Mary Convent,Visitation Calanthottam AriyankuppamPondicherry-605007,0.00
23,2007-2008,Pondicherry,285130033,Immaculate Heart of Mary Convent, MuthialpetPondicherry-605003,0.00
24,2007-2008,Pondicherry,285130027,Immaculate Heart of Mary Social Service Society,Uppalam Road Colas NagarPondicherry-605001,38085073.00
25,2007-2008,Pondicherry,285130017,Immaculate Heart of Mary Society,Nirmala Novitiate Pakkamudayanpet Pondicherry. -605008,4150240.00
26,2007-2008,Pondicherry,285130024,immaculate Heart of Mary Society Generalate,St. Therese Street Pondicherry.  -605001,5674844.00
27,2007-2008,Pondicherry,285130037,Institute of the Foreign Mission Sisters,Villianur Road   Pondicherry-,775991.00
28,2007-2008,Pondicherry,285130040,Institute of the Foreign Mission Sisters,Villianur Road  Pondicherry-,0.00
29,2007-2008,Pondicherry,285130053,Integrated Rural Development Through Education Centre,Nallur Village  Pallineliyahnur PostPondicherry-605107,0.00
30,2007-2008,Pondicherry,285150009,Jesus Voice Ministry,No. 376 Bharathyayar RoadPondicherry609602,0.00
31,2007-2008,Pondicherry,285130060,Karaikal Mobility Training & Rehabilitation Centre for the Blind,Varichigudi PO Poovam Karaikal Pondicherry-,0.00
32,2007-2008,Pondicherry,285130039,Kassar Trust,No.8 First Cross AnnaiI Sathiy St Vaithikuppam Pondicherry-605012,332785.90
33,2007-2008,Pondicherry,285130001,Le Conse D'admn De L Archdiocese Pondy,  Pondicherry-605001,65643798.36
34,2007-2008,Pondicherry,285130002,Les Ateliers Au Fils D' Indra,54 Labourdonnais Street  Pondicherry-605001,12753576.00
35,2007-2008,Pondicherry,285130045,Mirambika Trust,1-BIS Rangapillai Street  Pondicherry-605001,0.00
36,2007-2008,Pondicherry,285130059,Partage Dans Le Monde,C/o Clinic Naham 86 86 Eashwaran Koil StreetPondicherry-,664200.00
37,2007-2008,Pondicherry,285130080,Peoples Social Development Foundation,No. 1 Rice Mill Street Raja NagarPondicherry605013,0.00
38,2007-2008,Pondicherry,285130042,Pondicherry Annai Velanganni Orphanage,No. 25 First Cross Street  Venkitta Nagar Pondicherry-605011,4054673.18
39,2007-2008,Pondicherry,285130054,Pondicherry Dyarkai Kazhagam,35 Avvai Nagar  Pondicherry -,0.00
40,2007-2008,Pondicherry,285130035,Pondicherry Higher Education Benefits Society,No. 112 Canteen Street  Pondicherry-605001,1277253.79
41,2007-2008,Pondicherry,285130006,Pondicherry Multipurpose Social Service Society,Paul VI Development Centre 14st.Therese Str Archbishop House Pondicherry-605001,60804496.68
42,2007-2008,Pondicherry,285130070,Rajiv Gandhi Home for the Handicapped,73 3rd Cross Sakthi Nagar Saram Pondicherry -605013,256443.00
43,2007-2008,Pondicherry,285130003,Resource Institute of Social Education,"20 First Cross Street 2nd Floor Gnanapragasam Nagar
Pondicherry - 605 008.Pondicherry605008",5927.00
44,2007-2008,Pondicherry,285130057,Sago Dharma Sabha,Paul VI Development Centre No 14 St.Therese StreetPondicherry-605001,0.00
45,2007-2008,Pondicherry,285130071,Santosha Nanban,104 Tillai Meistry Street Pondicherry -605001,352162.00
46,2007-2008,Pondicherry,285130036,Sathyalam Trust,No. 1 New Light House Street Dubrayapet Pondicherry-605001,1393974.00
47,2007-2008,Pondicherry,285130044,Shanti English Nursery Primary School,Muthialpety  Pondicherry-605003,0.00
48,2007-2008,Pondicherry,285130075,Sharana,59Muthumariamman Koil StreetPondicherry605001,5447812.00
49,2007-2008,Pondicherry,285130061,Society for Development Research & Training,34 Chetty Street Pondicherry -,6041902.00
50,2007-2008,Pondicherry,285150005,Sree Narayana Guru Mission Charities,169/9V.J. COMPLEX BHARATHIYAR ROAD SHINE DENTAL CARE FIRST FLOOR NEAR HOTEL PARIS INTERNATIONAL KARAIKAL.609602.U.T.OF PUDUCHERRY.KARAIKAL609602,0.00
51,2007-2008,Pondicherry,285130069,Sri Aurobindo Andhra Bhavan Trust,34 Dupey Street Pondicherry -605002,0.00
52,2007-2008,Pondicherry,285130004,Sri Aurobindo Ashram Trust,  Pondicherry-605002,16559056.63
53,2007-2008,Pondicherry,285130064,Sri Aurobindo Centre for Advanced Research Trust,No.39 Vanniar street PondicherryUnion Territory of Pondicherry-605012,1116864.75
54,2007-2008,Pondicherry,285130008,Sri Aurobindo Society,Society House   Pondicherry-605002,10494377.00
55,2007-2008,Pondicherry,285130077,Sri Balaji Educational & Charitable Public Trust,Mahatma Gandhi Medical College Complex Pondy-Cuddalore Main RoadPillaiyarkuppam Pondicherry-607402,0.00
56,2007-2008,Pondicherry,285130076,Srinathji Seva Trust,Progress Apartments-II No.82 Pappammal Koil StreetVaithikkuppam Pondicherry-605012,4090.00
57,2007-2008,Pondicherry,285130025,St. Joseph's Clinic Hospital,16 Roman Rolland Street  Pondicherry-,310891.00
58,2007-2008,Pondicherry,285150002,St. Joseph's Convent,33Jawaharlal Nehru Street Karaikal Pondicherry-609602,0.00
59,2007-2008,Pondicherry,285150003,St. Joseph's Convent,Nedungadu via Kurumbagaram  Pondicherry-,1510147.00
60,2007-2008,Pondicherry,285130016,St. Joseph's Convent (Cluny),P.O.Box 87 29 Saffren Street  Pondicherry-605001,1063418.00
61,2007-2008,Pondicherry,285150004,St. Rock's Dispensary,Puduthurai  Karaikal Pondicherry-609602,556731.00
62,2007-2008,Pondicherry,285130081,The Golden Chain Fraternity,No. 2 Bus Rue De La CompagniePondicherry605001,3920.00
63,2007-2008,Pondicherry,285130034,The Pondicherry Don Bosco Society, Tagore NagarPondicherry-605008,203197.00
64,2007-2008,Pondicherry,285130068,The Pondicherry Peoples Education for Development Society,No. 6 Market Street Orleanpet Nellithope P.O.Pondicherry-605005,0.00
65,2007-2008,Pondicherry,285130056,The Society for Social Justice and Human Resource Devlopment,No.565 Mahatma Gandhi Road  Pondicherry-,0.00
66,2007-2008,Pondicherry,285130007,Thiaga Oli Social Service Society,279 Mission Street  Pondicherry-605001,0.00
67,2007-2008,Pondicherry,285150008,Thiruvalluvar Ethics Educational Service Trust,No. 3 Besant Nagar KaraikalPondicherry(UT)-609602,1980274.00
68,2007-2008,Pondicherry,285130063,Thiyogjhthi Community Development Centre,Tagore Nagar Pakkamudayanpet Pondicherry-,2055114.00
69,2007-2008,Pondicherry,285130066,United Rehabilitation & Development Trust,No. 34 Pachaivazhiamman Koil  Street VaithikuppamPondicherry-605012,630000.00
70,2007-2008,Pondicherry,285130012,Volontariat,54 Dr Ambedkar Salai Netaji Nagar Ouppalam Pondicherry-605001,37531414.38
71,2007-2008,Pondicherry,285130005,Women's Organisation for Rural Development,1/6 Villianur Main Road Reddoarpalayam Pondicherry-605010,0.00
72,2007-2008,Pondicherry,285150006,World Hands of Youth,Pudhu Nagar Tiruvandar Koil Pondicherry -605102,0.00
73,2007-2008,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,94640.00
74,2007-2008,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,294332.00
75,2007-2008,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,159404.00
76,2007-2008,Haryana,172320007,All India Samaj Kalyan Samiti,Opp. Laxmi Rice Mill Behind Dr.Tilak Raj Radaur RoadLadwa Kurukshetra Haryana-,0.00
77,2007-2008,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,12360342.10
78,2007-2008,Haryana,172270033,Apollo Dealers and consumers Welfare Trust,Plot No.7 Sector 32 I GurgaonHaryana-122001,1473306.00
79,2007-2008,Haryana,172270021,Aravali Vikas Sangathan,Vill.& P.O. Daulah Gurgaon-DisttHaryana-,1677898.00
80,2007-2008,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
81,2007-2008,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
82,2007-2008,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,8364780.60
83,2007-2008,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,688756.00
84,2007-2008,Haryana,172380004,Baba Bihari Samariti Charitable Trust,Opp.Gandhi ColonyBaba Bihari Samadhi Rania Road. SirsaHaryana-125055,0.00
85,2007-2008,Haryana,172250006,Baba Deep Singhji Shahid Charitable Trust,2298 Jawahar Colony  Faridabad Haryana-,0.00
86,2007-2008,Haryana,172330011,Baba Sarnai Nath Yoga Ashram Nayas,Sumeshar TirthVillage Kheri Tehsil Narnaul MohindergarhHaryana-,0.00
87,2007-2008,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,145111.00
88,2007-2008,Haryana,172230001,Baptist Girls Hostel, BhiwaniHaryana-,814288.00
89,2007-2008,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,280700.00
90,2007-2008,Haryana,172250009,Bharat Mata Kusht Ashram,Gandhi Colony I.T.I. Road NIT FaridabadHaryana-,680928.00
91,2007-2008,Haryana,172370006,Bharat Vikas Sangh,1/13 J BMedical Enclave Rohtak Haryana-124001,0.00
92,2007-2008,Haryana,172290006,C.C.S.Haryana Agricultural University, HisarHaryana -,0.00
93,2007-2008,Haryana,172310028,Cambridge Education Society,Khidrabad Road Assandh KarnalHaryana-132039,0.00
94,2007-2008,Haryana,172210018,Centre for Rural Development & Social Awareness,VPO Kherawaliu Via Kalka Dist. AmbalaHaryana-133302,0.00
95,2007-2008,Haryana,172330008,Centre for Rural Initiative,Vill. Khori Dist. RewariHaryana-123101,0.00
96,2007-2008,Haryana,172370004,Chaubisee Vikas Sangh,Meham Dist. RohtakHaryana-,0.00
97,2007-2008,Haryana,172270016,Chaudhri Trust,29 Mainwali Colony Gurgaon. -,0.00
98,2007-2008,Haryana,172210008,Christian Hospital,Jagadhari Dist: AmbalaHaryana-,866077.00
