S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Madhya Pradesh,063210012,AAdharshila Sansthan,Post Box No.11  Marutal DamohDamoh470661,83978127.00
2,2007-2008,Madhya Pradesh,063160065,Aarambh Education & Community Development Society,52-C Inderpuri  B.H.E.L. BhopalMadhya Pradesh-462021,6831908.20
3,2007-2008,Madhya Pradesh,063190013,Aardh Adivasi Vikas Sangha,Vill/POst-Rangari Tah Sausar Chhindwara (M.P.) -480108,1028624.00
4,2007-2008,Madhya Pradesh,063460015,Abhiyan,Shastri ChowkSadar Bazar,0.00
5,2007-2008,Madhya Pradesh,063160120,Action For Social Advancement,Flat No. 80 Block No. 5 Green City E-8 Gulmohar ColonyArera Colony Bhopal M.P.-462039,12924380.66
6,2007-2008,Madhya Pradesh,063280007,Adarsh Mahila Samaj Seva Shiksha Samitee,C/O New Model High School Mall Road MorarGwalior-,0.00
7,2007-2008,Madhya Pradesh,063300030,Adibasi Sevashram Trust,402Ishan Apt. 13/2 Snehlataganj  IndoreMP-452003,6883091.00
8,2007-2008,Madhya Pradesh,063320013,Adivasi Chetna Shikshan Seva Samiti, JHabuaMP-457661,2542532.00
9,2007-2008,Madhya Pradesh,063520007,Adrash Mahila Vikas Avem Vyawasaik Shiksha Sammiti,Arjun Nagar Uttar KarundiyaSidhi,0.00
10,2007-2008,Madhya Pradesh,063480002,Aishwarya Social Welfare Society,Shanti Bhawan Bilkisganj(PO) SehoreMadhya Pradesh-466111,544500.00
11,2007-2008,Madhya Pradesh,063160111,Akshat Health Help and Research Society,C/O Bhopal Charitable Hospital Noor Mahal Road Chowki ImambadaBhopal (Madhya Pradesh)-462001,220000.00
12,2007-2008,Madhya Pradesh,063300102,Al-Farooque Educational Society,1 Dargarh Main Road Khajrana IndoreMadhya Pradesh-452016,0.00
13,2007-2008,Madhya Pradesh,063320018,AL-JAMIA SAADAT-UL-ULOOM,Near Railway StationMeghnagar457779,0.00
14,2007-2008,Madhya Pradesh,063320016,Alirajpur Shaiksainik Samajik Kendra,Don Bosco Bhawan 58 Maharana Pratap RoadAlirajpur Jhabua Madhya Pradesh-457887,9314589.00
15,2007-2008,Madhya Pradesh,063160095,Aman Education Society,16 Old Galla Bazar  ShahjahanabadBhopal (M.P.)-462001,0.00
16,2007-2008,Madhya Pradesh,063160145,Ambica Shiksha Samaj Kalyan Society,43B Ansal Pradhan EnclaveNear Dana Pani Restaurant E-8 Bawadiakala462039,0.00
17,2007-2008,Madhya Pradesh,063160031,Amla Social Service Centre,Jinsi jehangirabadBhopal462020,108007.00
18,2007-2008,Madhya Pradesh,063300088,Anand Service Society,E-K-133 Scheme No.54 Vijay Nagar IndoreMadhya Pradesh-452008,0.00
19,2007-2008,Madhya Pradesh,063160117,Annapurna Vikas Samiti,H.No. 1 E.I.C. English SchoolCampus Kothi Bazar Betul460001,50000.00
20,2007-2008,Madhya Pradesh,063460012,Anupam Yuva Jan Kalyan Samiti,52 Ravi Shankar Ward Bada Bazar Distt. SagarMadhya Pradesh-470002,0.00
21,2007-2008,Madhya Pradesh,063470006,Anupama Education Society,Bharhut Nagar  SatnaMP-485001,0.00
