S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Uttarakhand,347990026,Aakashdeep Seva Sansthan,Link Road PithoragarhUttranchal-262501,0.00
2,2007-2008,Uttarakhand,347920007,Aarohi,P.o. Peora Vil lage Satoli Distt. NainitalUttaranchal-263138,2676197.00
3,2007-2008,Uttarakhand,347860002,Adams Girls Hostel,Almora Uttaranchal -263601,356910.00
4,2007-2008,Uttarakhand,347860006,Adams Girls Intermediate College,Almora Distt. AlmoraUttaranchal-663601,0.00
5,2007-2008,Uttarakhand,347890005,Advaita Ashram,Po. Mayavati Via Lohaghat Distt. ChampawatUttaranchal -262424,1230877.49
6,2007-2008,Uttarakhand,347900036,Agape,173-C Rajpur Road DehradunUttaranchal-248009,4783773.71
7,2007-2008,Uttarakhand,347900096,Agnes Kunze Society,Pari Mahal D-55 aman ViharVillage Chidowali Kandoli P O Sahastradhara Road,13317896.00
8,2007-2008,Uttarakhand,347960001,AKHANDA YOGA DHAM TRUST,Sree Mangal Yoga and Nature cure Centre Muni-Ki- Reti PO:RishikeshTehri Garhwal  Uttranchal-249201,0.00
9,2007-2008,Uttarakhand,347900114,Akhil Bhartiya Vikas Parishad,89 Dharmpur DehradunUttaranchal-248001,0.00
10,2007-2008,Uttarakhand,347860016,AMAN,Hussain Manzil Narsinghbari Post Almora Dist. AlmoraUttranchal-263601,999582.00
11,2007-2008,Uttarakhand,347910012,Anath Shishu Palan Trust Of India,Shri Ram Ashram Shyampur Distrt. Haridwar -,7040200.00
12,2007-2008,Uttarakhand,347990020,Association for Rural Planning and Action,Helpiya AskotPithoragarh-Uttranchal-262501,4308493.00
13,2007-2008,Uttarakhand,347900088,Aurovalley Ashram Sosiety,Aurovalley Ashram Rishidwar RaiwalaDehradun-Uttranchal-249205,6996415.00
14,2007-2008,Uttarakhand,347990018,Avani,P.O.- Tripuradevi Via- BeringPithoragarh-Uttranchal-262531,4127553.00
15,2007-2008,Uttarakhand,347880014,Badrish Kirti Jan Kalyan Samiti,GopeshwarGopeshwar246401,0.00
16,2007-2008,Uttarakhand,347900014,Bal Evam Mahila Kalyan Sansthan,B-43 Nehru Colony Dharampur Araghar DehradunUttaranchal-248001,0.00
17,2007-2008,Uttarakhand,347900070,Balvikas Kendra,173 Rajpur Road DehradunUttranchal -248009,24392513.00
18,2007-2008,Uttarakhand,347920015,Bareilly Dioceson Social Servicce Centre,Fonseca Estate KathgodamHaldwaniNainital-Uttranchal-263126,9604350.00
19,2007-2008,Uttarakhand,347900119,Basharat Shikska and Vikas Samiti,Vill-Bhuddi Shimla Road Dehradun DehradunUttranchal-248001,0.00
20,2007-2008,Uttarakhand,347990007,Berinag Gram Swarajya Mandal,P. O. Kandey  (Bering ) Distt.- PithoragarhUttaranchal-262531,0.00
21,2007-2008,Uttarakhand,347900050,Bharat Susamachar Samiti,Kulhan P.O. Sahastradhara RoadDehradun Uttranchal-248001,47747925.00
22,2007-2008,Uttarakhand,347900022,Bharitya Gramothan Sansthan,Gram & Post  Dandi DehradunUttaranchal-248145,0.00
23,2007-2008,Uttarakhand,347940005,Catholic Diocese Of Bijnore,Kotdwar Pauri GarhwalUttaranchal-246149,19747690.00
24,2007-2008,Uttarakhand,347920016,Central Himalayan Environment Association,06 Waldorf CompoundMallital263001,1361425.00
25,2007-2008,Uttarakhand,347900072,CHILDREN HOME,Bhogpur Dehra DunUttaranchal -248143,14603624.00
26,2007-2008,Uttarakhand,347960027,Christian Academy Rural Welfare Movement,Bel Road P.O.Box 5 Kotdwar (Garhwal)Uttaranchal-,2040369.00
27,2007-2008,Uttarakhand,347900101,Christian Retreat & Study Centre,105 Old Rajpur Road DehradunUttaranchal-248009,83234.50
28,2007-2008,Uttarakhand,347900079,Cni Girls Inter College,51 Rajpur Road DehradunUttaranchal-,0.00
29,2007-2008,Uttarakhand,347990017,Creative Attempts In Rural Development Society,PO- Jhulaghat PithoragarhUttranchal-262526,0.00
30,2007-2008,Uttarakhand,347960006,Daliyon Ka Dagriya,P.O. Box - 44 Birla Parisar Amra Kunj SrinagarTehri (Uttranchal)-246174,876195.00
31,2007-2008,Uttarakhand,347880007,Dasholi Gram Swarajya Mandal,Gopeshwar ChamoliUttaranchal-246401,443200.00
32,2007-2008,Uttarakhand,347900009,Dawa Rinjue School Society,Dehra Dun Road HerbertpurDehra Dun (Uttaranchal)-248142,232861.00
33,2007-2008,Uttarakhand,347900045,Dekyiling Tibetan Handicraft Cum Training And Charitable Society,Po Kulhan Sahastradhara Road DehradunUttaranchal-248001,3175223.00
34,2007-2008,Uttarakhand,347920009,Devi Gramodyog Sewa Sansthan,Post- Kahalkdwera Via- Bhawali `NainitalUttaranchal-,0.00
35,2007-2008,Uttarakhand,347860019,Devoted Organisation for Reforming Environment (DORE),Ranikhet AlmoraUttranchal-263645,0.00
36,2007-2008,Uttarakhand,347910004,Divya Prem Sewa Mission Trust,Rana Bhawan Bhagirathi Nagar P.O. Saptsarover Sadhubela Hardwar Uttaranchal-249408,983747.00
37,2007-2008,Uttarakhand,347910014,Divya Yog Mandir Trust,Kripalu Bagh Ashram Near Dadu Bagh Kankhal  HaridwarUttranchal-249408,112454107.90
38,2007-2008,Uttarakhand,347900067,Don Bible College,61 Rajpur Road  . DehradunUttarachal-,3162797.43
39,2007-2008,Uttarakhand,347900005,Doon Charitable Trust Society,41 Shaleen Enclave BadripurDehradun (Uttaranchal)-,0.00
40,2007-2008,Uttarakhand,347900029,Dr B.S. Gupta Medical Charitable Society,13/2 Sadanand Marg RishikeshDehradun Distt. (Uttaranchal)-249201,0.00
41,2007-2008,Uttarakhand,347900047,Drikung Kagyu Institute,Jang Chub  LingSahastradhara Road Dehradun  P.O. KulhanUttaranchal-248001,12121254.00
42,2007-2008,Uttarakhand,347920006,Dwarhat Gram Swaraj ya Mandal,P.O.-Rani Bagh Distt.-NainitalUttaranchal-263126,0.00
43,2007-2008,Uttarakhand,347900092,Eco-Adventreks And Welfare Society,Anandgram 11 Nalapani Road Adhoiwala DehradunUttranchal-248001,5109910.00
44,2007-2008,Uttarakhand,347900112,Edara-shabab-E-Islami,"Vill"" Mehuwal-A-Mafi PO- Majra Distt: DehradoonUttranchal-248171",157695.00
45,2007-2008,Uttarakhand,347920013,Emmanuel Masihi Samiti,Chandmari Po Kathgodam NainitalUttaranchal-263126,240613.00
46,2007-2008,Uttarakhand,347900025,Emmanuel Social Association,Muyal's House 28/2 Luxmi Road Dalanwala Dehradun.Uttar Pradesh-248001,499278.00
47,2007-2008,Uttarakhand,347900010,Experiments In Rural Advancement,9 Arvind Marg Rajpur Road DehradunUttaranchal-248001,267063.00
48,2007-2008,Uttarakhand,347910005,Fathima Siksha Sansthan,Village Baseri Khadar LaksarHaridwar (Uttaranchal)-247663,0.00
49,2007-2008,Uttarakhand,347900027,Finall Touch Educations Society,16-B Subhash RoadDehradun248001,0.00
50,2007-2008,Uttarakhand,347900084,Foundation for Development Research & Action,189Rajpur Road Opp. Sai Baba TempleDehradun-Uttranchal-248001,0.00
51,2007-2008,Uttarakhand,347860009,G.B. Pant Institute Of Himalayan Enviroment & Development,Kosikatarmal Distt. AlmoraUttaranchal-263643,1422255.00
52,2007-2008,Uttarakhand,347980003,Gaden Phelgyeling Nuns- Institute,P.O.- Dunda Village- Ranadi Distt.- Uttar KashiUttaranchal-249151,378097.00
53,2007-2008,Uttarakhand,347960014,Garhwal Community Development & Welfare Society,Mussoorie Road Chamba Distt.- Tehri GarhwalUttaranchal-249148,1193366.00
54,2007-2008,Uttarakhand,347960017,Garhwal Vikas Kendra,Village & Post- Suman Kyari Nainbagh Tehri GarhwalUttaranchal-249186,2690127.00
55,2007-2008,Uttarakhand,347950002,Garhwal Welfare Samiti,Kandari Bhawan-Auring RudraprayagUttranchal-246419,0.00
56,2007-2008,Uttarakhand,347900058,Ghanshyam Smriti Shiksha Evam Kalyan Sansthan,38 Laxmi Road DehradunUttaranchal-248001,0.00
57,2007-2008,Uttarakhand,347880004,Gomati Prayag Jan Kalyan Parishad,Bhakunda Post- Dhunglwali Block- KaranprayagDistt. Chamoli Uttaranchal-246446,250000.00
58,2007-2008,Uttarakhand,347900049,Grace Educational Society,51-C Rajpur Road DehradunUttaranchal-248001,5841544.00
59,2007-2008,Uttarakhand,347960023,Gram Seva Sansthan,Dhapad Goangarh Po Bhatgaon Tehri GarhwalUttaranchal-249181,120000.00
60,2007-2008,Uttarakhand,347920020,Grameen Evam Krishi Vikas Samiti,6-334 Kalawati Colony Haldwani NainitalUttaranchal-263139,779000.00
61,2007-2008,Uttarakhand,347990004,Gramin Jan Seva Samiti,Post Office- Uduyari BerinagPithoragarh (Uttranchal-262531,83000.00
62,2007-2008,Uttarakhand,347960036,"Gramin Krishi Vikas Avam Paryavaran Sumbharadan Sanstha ""Darem""",C/o Hotel Jyoti Torist Main Market Ghansali  PO.& Via- GhansaliTEHRI-GARHWAL   Uttranchal-249155,0.00
63,2007-2008,Uttarakhand,347960035,Gramin Kshetra Vikash Samiti (RADS),P.B.-06 Vill & Post Ranichauri Tehri GarhwalNew Tehri Uttranchal-249199,201700.00
64,2007-2008,Uttarakhand,347860018,Gramin Samaj Kalyan Samiti,Talla Chaina Khan Almora Uttaranchal -263601,0.00
65,2007-2008,Uttarakhand,347950003,Gramin Sudhar Avam Sramik Sewa Sansthan,Vill + Post- Budna (Lassya) JakholiRudraprayag (Uttranchal)-246141,0.00
66,2007-2008,Uttarakhand,347870001,Gramin Uthan Samiti,V.P.O. Kapkote Ta. KapkoteDistt. Bageshwar Uttaranchal-263632,759052.00
67,2007-2008,Uttarakhand,347900121,Gramin Vikas Sameeti,Vill/Post-Kaulagarh Ambedkar Marg Dehra DunUttaranchal-248001,0.00
68,2007-2008,Uttarakhand,347990022,Gramin Vikas Samiti,Kalyan Baldia Bhawan Cinema Line PithoragarhUttaranchal-262501,78220.00
69,2007-2008,Uttarakhand,347900094,Gramya Mahila Kalyan Sansthan,Wing No 3 Barrack No 24/1 Prem Nagar DehradunUttaranchal-248007,0.00
70,2007-2008,Uttarakhand,347940010,Gurukul Mahavidyalaya Kanvashram,Kalalghati Kotdwar Pauri Garawal Dist.Uttranchal-246192,0.00
71,2007-2008,Uttarakhand,347900066,Herbertpur Christian Hospital Society,Po Herbertpur DehradunUttaranchal-,11566832.95
72,2007-2008,Uttarakhand,347900012,Herbertpur Trust Association,10 Convent Road DehradunUttaranchal-248001,520114.00
73,2007-2008,Uttarakhand,347900111,Him Jyoti Foundation,Raj Bhawan DehradunUtteranchal-248003,80335.00
74,2007-2008,Uttarakhand,347880010,Himad Samiti,Vishwanath Talkies Complex Gopeshwar ChamoliUttaranchal-246401,1916415.00
75,2007-2008,Uttarakhand,347990003,Himalaya Axans Darpan Society,Village & Post- Tejam Distt.- PithoragarhUttranchal-262553,0.00
76,2007-2008,Uttarakhand,347900065,Himalaya Inland Mission,Landour MussoorieUttaranchal-,2276580.00
77,2007-2008,Uttarakhand,347890007,HIMALAYA WATER SERVICES TATHA VIKAS PARYAVARAN SANRAKSHAN SAMITI,DARAHCHAMPAWAT262523,892420.00
78,2007-2008,Uttarakhand,347900048,Himalayan Action Research Centre,744 Indira Nagar Phase-ii Po New Forest DehradunUttaranchal-248006,6680984.00
79,2007-2008,Uttarakhand,347960033,Himalayan Environment Research and Social Studies,Thangdhar PO- KanatalTehri Garhwal-Uttranchal-249145,0.00
80,2007-2008,Uttarakhand,347880008,Himalayan Foundation,Village SarotiNandprayag246449,0.00
81,2007-2008,Uttarakhand,347960003,Himalayan Institute for Environment Ecology and Development,Post Bagh No.7 Hifeed CampusRanichauri249199,0.00
82,2007-2008,Uttarakhand,347900083,Himalayan Institute for Rural Awakening,C-18 Ugrasen Nagar PO Virbhadra Rishikesh DehradunUttaranchal-249202,0.00
83,2007-2008,Uttarakhand,347900020,Himalayan Institute Hospital Trust,Holly Grant Dehra DunUttaranchal-248140,5981993.09
84,2007-2008,Uttarakhand,347950004,Himalayan Jan Kalyan Evam Bal Vikas Samiti,Village- Daira (Mastura) UkhimathDistt.- Rudraprayag (Uttranchal)-246469,304207.00
85,2007-2008,Uttarakhand,347870007,Himalayan Jan Kalyan Samiti,Sri Sri Durga Ashram SilingkheP.O. Harsingiya BagharKapkot263679,0.00
86,2007-2008,Uttarakhand,347920001,Himalayan Man And Nature Institute,PB-14 Bhimtal  Distt. NainitalUttaranchal.-263136,0.00
87,2007-2008,Uttarakhand,347860013,Himalayan Organisation For Protecting Environment,Post. Pikholi Ram Khet Dist. AlmoraUttaranchal-263647,420767.00
88,2007-2008,Uttarakhand,347990009,Himalayan Seva Samiti,Vill-Dharapani PO- Chandak Distt.-PithoragarhUttaranchal-262501,5577.00
89,2007-2008,Uttarakhand,347990008,Himalayan Study Circle for Environment Child Edu. Health & Research,G.I.C. Road Pandey Gaon PithoragarhUttaranchal-262501,526244.00
90,2007-2008,Uttarakhand,347900053,Himalayan Torchbearers,15/11green Valley Rajpur Road DehradunUttaranchal-,4526515.61
91,2007-2008,Uttarakhand,347960015,Himalayee Paryavaran Shiksha Sansthan,P.o. Lamb Goan Tehri GarhwalUtttaranchal-249165,1203834.00
92,2007-2008,Uttarakhand,347990011,Himaliyan Gram Vikas Samiti,Awalghat Road Dasaithal Post- Dasaithal (Gangolihat)Distt. Pithoragarh (Uttaranchal)-262522,0.00
93,2007-2008,Uttarakhand,347900085,HOPE FOR CHILDREN SOCIETY,P.T. Seminary51-CRajpur Rdd. dehradunUttranchal-248001,1286634.00
94,2007-2008,Uttarakhand,347970003,Indian Institute for Monitoring of Pollution Agricultural Research & Technology Transfer(IMPART),Haldwani by pass road Kishanpur Kichha Udhamsingh nagarUttranchal-263148,0.00
95,2007-2008,Uttarakhand,347900008,Indian Institute of Petroleum,IIP Mohkampur P.O.- IIP DehradunUttranchal-248005,0.00
96,2007-2008,Uttarakhand,347910007,Indian Institute of Technology Roorkee,Roorkee Distt.- HaridwarUttaranchal-247667,7247261.00
97,2007-2008,Uttarakhand,347900046,Indian School Society,Jogiwala DehradunUttaranchal-,4561836.00
98,2007-2008,Uttarakhand,347900116,Indira Rashtriya chetna Evam Samajothan Sansthan,Hoshiyari Mandir Raiwala DehradunUttranchal-249205,0.00
99,2007-2008,Uttarakhand,347860008,Institute Of Himalayan Environmental Research & Education,village  Chinoni  P.O. Bhagoti via Chaukhutia GanaiChaukhutia Ganai263656,1823389.73
