S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Karnataka,094630184,A. Shama Rao Foundation,13-2-116 Hotel Srinivas Building GHS Road MangaloreDakshina Kannada Karnataka-575001,0.00
2,2007-2008,Karnataka,094420285,A.R. Adaikappa Chettier Charities Trust,48 Levelle Rod. Bangalore Karnataka-560001,0.00
3,2007-2008,Karnataka,094421010,Aarding Charitable Childrens Education Service,32A2nd CrossVeera Sandra Industrial AreaElectronic City Hosur Road560100,207498.00
4,2007-2008,Karnataka,094420715,Abala Ashraya Sangha,No.4B 4th Street Shivaji Nagar Bangalore Karnataka-560051,5118.00
5,2007-2008,Karnataka,094420703,Abalashram,Dr.DVG Road Basavanowdi Bangalore Karnataka-560004,280399.00
6,2007-2008,Karnataka,094630036,Abhaya Ashraya,Konaje Village Assaigoli Post  Mangaore Dakshina KannadaKarnataka-574199,529622.00
7,2007-2008,Karnataka,094640028,ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT,"ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT
 ABHYUDHAYA  2nd Cross Manjunathnagar Kyathasandra PostTUMKUR572104",6338736.00
8,2007-2008,Karnataka,094420574,Abilities (Resource Centre for Disabled Person),13-C 5th Main Jayamahal Extension BangaloreKarnataka.-560046,608449.00
9,2007-2008,Karnataka,094421009,Abundant Life for All Ministries,No.83 Alfa Centre Yelahanka near Palamahalli tankMarutinagarBangalore-560064,5957156.00
10,2007-2008,Karnataka,094450034,Abundant Life in Christ Ministries Association,H.No. 6/8(1) Beside M.A.K. Azad High School Ordinance RoadBellary Karnataka-583102,0.00
11,2007-2008,Karnataka,094440063,Abyndaya Kendra,Gratia Plena Convent Santibastwad BelgaumKarnataka.-,0.00
12,2007-2008,Karnataka,094420912,Academy For Severe Handicaps And Autism(Asha charitable Trust),CA# L-76/A(Opp.L-50)Kirloskar  ColonyHBCS3rd stageIV BlockBasveswarnagarBangaloreKarnataka-560079,3018275.00
13,2007-2008,Karnataka,094630177,Academy of Liberal Education (R),Kurunjibag Sullia DHAKSHINA KANNADAKarnataka-574327,0.00
14,2007-2008,Karnataka,094580031,Academy Of Sanskrit  Research,Melkote Mandya Karnataka -571431,0.00
15,2007-2008,Karnataka,094420006,Action Aid,P.O. No. 5406 No. 139  Richmond Road BangaloreKarnataka.-560025,919547123.21
16,2007-2008,Karnataka,094420611,Action Aid Karnataka Project,10/1 Bride St Long Ford Rd BangaloreKarnataka-560025,13842618.00
17,2007-2008,Karnataka,094420584,Action for Asia Outreach,6/111A III rd Cross Lingrajpuram BangaloreKarnataka-560084,0.00
18,2007-2008,Karnataka,094420439,Action for Community Organisation Rehabilitation & Development,14/1 A North Road St. Thomas Town BangaloreKarnataka-560084,8147462.55
19,2007-2008,Karnataka,094570072,Action For Social & Education Development Association,Shivanilaya Fort Gauribindanur Kolar Karnataka-561208,423338.00
20,2007-2008,Karnataka,094570078,Action Society for Integral Development,Kumbarpet  BagepalliKarnataka-561207,0.00
21,2007-2008,Karnataka,094420010,Acts Ministries,54K.H.B. Colony. 2nd Cross Koramangala BangaloreKarnataka-560095,14937671.00
22,2007-2008,Karnataka,094421198,Acts of Mercy,No.226 Wheeler Road Extension St. Thomas Town PostBangalore Karnataka-560084,1572126.00
23,2007-2008,Karnataka,094420246,Adhyatama Vidyapeeth Institute of Spirituality,Carmelaram BangaloreKarnataka-560035,816796.00
24,2007-2008,Karnataka,094420711,Adman Mutt Education Foundation,No.4 Sadashiva Nagar Bangalore Karnataka-560080,641400.00
25,2007-2008,Karnataka,094420884,Agape Bible Fellowship,No. 3 Church Street LingarajapuramSt Thomas Town Post560084,1423014.00
26,2007-2008,Karnataka,094421174,Agape Leprosy Ministries India,Charitable and Education Trust KM 500 Behind St. Pious ChurchBangalore Karnataka-560084,341209.54
27,2007-2008,Karnataka,094420610,Agape Ministries India,No. 632 Erappa Layout Banaswadi Main Road BangaloreKarnataka.-560043,3775816.17
28,2007-2008,Karnataka,094421207,Agastya International Foundation,1st Floor 101 Varsav Plaza 12 Jaymahal RoadBangalore560046,25782430.00
29,2007-2008,Karnataka,094630168,Agency for Development Awakening and Rural Self Help Associations,Adarshadhama Vijayanagar 3rd Cross P O Box No 22 MoodbidriDakshina Kannada574227,1993500.00
30,2007-2008,Karnataka,094420649,Agency for Sustainable Rural Development & Relief,156Charles A Campbell Rd Cox Town BangaloreKarnataka-560005,932564.00
31,2007-2008,Karnataka,094421039,Agni Raksha,Rosy Cottage58/113th Main` J.P.NagarI Phase BangaloreKarnataka-560078,1464562.00
32,2007-2008,Karnataka,094421094,Agrahara Chowdappa Charities,Sri Geetha Ashrama6th Main12Cross Bapuji Nagar BangaloreKarnataka-560026,2506820.00
33,2007-2008,Karnataka,094410003,Agricultural  Science Foundation,Hulkoti GadagKarnataka-582205,517243.00
34,2007-2008,Karnataka,094570001,Agricultural Development and Training Society,ADATS Campus Bagepalli KolarKarnataka-561207,34253045.25
35,2007-2008,Karnataka,094420807,AH Lalithakala Academy,429 Middle School 2nd Cross Road Visveswarapuram BangaloreKarnataka-,0.00
36,2007-2008,Karnataka,094420431,Aid the Weaker Trust,Printing Training Institute for woemn 41841st crossVth blockJayanagar BangaloreKarnataka-,523906.00
37,2007-2008,Karnataka,094420985,Aids Counseling CareEducation & Prevention Training(ACCEPT),245 KRC Road(next to Visthar)Dodda Gubbi Bangalore Karnataka - 560077Bangalore560077,1413324.00
38,2007-2008,Karnataka,094420371,Aikya,76/75 IInd Main 41st Cross 8th Block Jayanagar Bangalore Karnataka-560082,2416995.00
39,2007-2008,Karnataka,094420874,Aina  Trust,1487/B LNR Garden Karianapalaya St Thomas Town Post BangaloreKarnataka-560084,7557647.00
40,2007-2008,Karnataka,094570142,Aiswarya Kala Niketana,Rotary Bala Bhavan B. B. Road Chikkaballapura Kolar DistrictKarnataka-562101,0.00
41,2007-2008,Karnataka,094420783,Akhila Bharat Mahila Seva Samajam,No.2 1st Floor2nd Cross N.K Palaya Sivaji Nagar BangaloreKarnataka-,0.00
42,2007-2008,Karnataka,094590188,Akkana Balaga,Thyagaraja Road Cross Krishnaraja Mohalla MysoreKarnataka-570004,0.00
43,2007-2008,Karnataka,094420987,Akshara Foundation,No 621 5th Main Road Near Axis BankOMBR Layout Banaswadi560043,37336414.00
44,2007-2008,Karnataka,094630161,Akshath Charitable Trust -India(Act India),No.16-9-527/1 Berith Balmatta Mangalore Karnataka -575002,0.00
45,2007-2008,Karnataka,094421255,Akshaya Educational and Social Welfare Society,2336 Vikasa LayoutRamamurthy Nagar560016,0.00
46,2007-2008,Karnataka,094620017,Al - Mahmood Education Trust/Society (R),M.K.K. Road Shimoga -577202,0.00
47,2007-2008,Karnataka,094420601,Al- Ameen Educational Society,Al-Ameen Campus Hosur Road Near Lalbagh Main GateBangalore Urban560027,674336.00
48,2007-2008,Karnataka,094440072,Al-ameen Progressive Educational Society,B.c.no.6 Fort` BelgaumKarnataka-590016,0.00
49,2007-2008,Karnataka,094420596,Al-falah Educational Economic Trust,No.1264near Town Municipal Council Magadi TownBangalore Karnataka.-,0.00
50,2007-2008,Karnataka,094420824,Alhaj Khadejassu Charitable Public Trust,No.140/5muniswamappa Road J.c Nagar BangaloreKarnataka-,0.00
51,2007-2008,Karnataka,094420175,All India Catholic Union,13 3rd Main Road Vasanthanagar (E) BangaloreKarnataka-560052,0.00
