S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
78,2007-2008,Andhra Pradesh,010140045,Arogayavaram Medical Centre,AMC Campus ArogyavaramMadanapalli Andhra Pradesh.-517330,3520949.00
79,2007-2008,Andhra Pradesh,010270144,Arogya Mary Matha Association,41/93 Narasingarao pet KurnoolAndhra Pradesh-518004,0.00
80,2007-2008,Andhra Pradesh,010260169,Arogyam (Health),Ketanakonda Ibrahimpatnam Mandal KrishnaAndhra Pradesh-521416,0.00
81,2007-2008,Andhra Pradesh,010340003,Arogyavaram Eye Hospital and Contact Lens Clinic Society,Main RoadSompeta532284,1630720.00
82,2007-2008,Andhra Pradesh,010260025,Arthik Samata Mandal,Nasthik Kendram Benz Circle Patamata VijayawadaAndhra Pradesh-520010,49933022.00
83,2007-2008,Andhra Pradesh,010190305,Arts Cultural Rural Development Organisation for Socio Economic Services,4-10 Krishnayapalem Mangalagiri MandalGuntur (Andhra Pradesh)-522503,298674.13
84,2007-2008,Andhra Pradesh,010270094,Arunodaya Mahila Mandali,8/33 near M.E.O's Office Panyam KurnoolAndhra Pradesh-,0.00
85,2007-2008,Andhra Pradesh,010140361,Arunodaya Public Welfare Council,"ARUNODAYA PUBLIC WELFARE COUNCIL
D.NO. 8-360   OPP.CHRIST CHURCH KOTHAPETA VAYALPADU(M) CHITTOORDTANDHRA PRADESH
PIN. 517299.VAYALPADU517299",0.00
86,2007-2008,Andhra Pradesh,010330058,Arunodaya Welfare Residential Public School,Opp. R.D.O. Office Markapur Andhra Pradesh  -,472920.00
87,2007-2008,Andhra Pradesh,010120236,Arunodaya Youth Association,Tavalamarri Nallacheruvu Mandal AnantapurAndhra Pradesh-515551,0.00
88,2007-2008,Andhra Pradesh,010310008,Asa Niketan,Uvengal Rao Nagar Kavali Distt. Nellore A.P. -,3059989.00
89,2007-2008,Andhra Pradesh,010270174,Asha Jyothi Educational Society,H.No.87/335 Tribal Welfare Colony B-Camp KurnoolAndhra Pradesh-518002,0.00
90,2007-2008,Andhra Pradesh,010120143,Asha Kiran Rural Educational Development Society,D.No.15-3-16 Main Bazar Near Venkateswara Swamy TempleHindupur515201,0.00
91,2007-2008,Andhra Pradesh,010180140,Ashaniketan Charitable Society,Little Apostle redemption convent AshoknagarWest GodavariAndhra Pradesh-534002,1371680.00
92,2007-2008,Andhra Pradesh,010350189,Ashreya Charitable Society,2 A Navadeep Apartments D.NO. 54-15-3/1 VisakhapatnamAndhra Pradesh-530013,1211561.00
93,2007-2008,Andhra Pradesh,010350185,Asian Gospel Fellowship Centre,D.No. 14-70 Plot No. 47 Durgakail nagar Town/City:KailasapuramDistt:Visakhapatnam Andhra Pradesh-530024,186666.00
94,2007-2008,Andhra Pradesh,010180206,ASRAYA,h no 27-23-38/5 AmeenapetaEluru-6 West godavari DistrictAPEluru-6534006,0.00
95,2007-2008,Andhra Pradesh,010170014,Assemblies of Christ Church Mandapeta,Alamaru Tal. Dist. East Godavari A.P. -,3153168.00
96,2007-2008,Andhra Pradesh,010190073,Assembly of Believers Gathered to the Name of the Lord Jesus Christ,Paddisonpet  Tenali Andhra Pradesh-522201,14760845.00
97,2007-2008,Andhra Pradesh,010260300,ASSISI HEALTH CARE SOCIETY,ASSISI NAGAR KONKEPADU PEDANA MANDALKRISHNA521366,0.00
98,2007-2008,Andhra Pradesh,010260046,Assisi Karuna Bhavan,St. Caraled Ermatological Centre Valtigudipad Teresampgar MuzvidDistt. Krishna A.P.-,5364018.00
99,2007-2008,Andhra Pradesh,010190079,Assist,G T ROADCHILAKALURI PET522616,73205967.05
100,2007-2008,Andhra Pradesh,010180173,Assist Ministries,Door No. 4-69 Post Box No 8 Satti Vari Street MaruteruWest Godavari District (A.P.)-534122,172274.00
101,2007-2008,Andhra Pradesh,010170067,Association for Care of the Aged,8-14-1 Red Cross St. Gandhi Nagar KakinadaAP-533004,328319.00
102,2007-2008,Andhra Pradesh,010120230,Association for Global Rural Alert,Door No.13-2-264 Ramachandra Nagar Anantapur (Andhra Pradesh) -515001,0.00
103,2007-2008,Andhra Pradesh,010190085,Association for Indian Gospel Assemblies,Gokanakondas House  11th Ward Repalle Distt. Guntur A.P.-,0.00
104,2007-2008,Andhra Pradesh,010190364,Association for needy and Neighbouring Downtrodden,D.NO. 11-820 II Lane Munuswami nagar nagaraluDistt: GunturAndhra Pradesh-522034,0.00
105,2007-2008,Andhra Pradesh,010310159,Association for Poor People Liberation and Education (APPLE),8/1063 Bapuji Colony Sullurpet Nellore (Andhra Pradesh) -524121,739322.00
106,2007-2008,Andhra Pradesh,010260216,Association for Poor People Liberation Effort,D. No. 53-1-407 Christurajapuram Vijayawada Krishna DistrictAndhra Pradesh-520008,1169478.50
107,2007-2008,Andhra Pradesh,010350165,Association for Regional Tribal Development,Chettupalli Village and Post Narsipatnam MandalVisakhapatnam (A.P.)-531116,0.00
108,2007-2008,Andhra Pradesh,010140117,Association For Rural Development,Pichattur P.O              Distt. ChittoorAndhra Pradesh-517587,0.00
109,2007-2008,Andhra Pradesh,010160013,Association for Rural Education and Social Action,VelavaliProddatur Distt. Cuddapah A.P. -,0.00
110,2007-2008,Andhra Pradesh,010350103,Association for Social Work and Rural Development,Konthalam Village (BPO)  Rolugunta Mandalam Visakhapatnam A.P.-531114,228713.00
111,2007-2008,Andhra Pradesh,010310146,Association for the Rural Development,15/286 Valayanandapuramgudur524101,8368258.00
112,2007-2008,Andhra Pradesh,010140266,Association for the Social Educational and Charitable,Activities for the Poor Communities 4/33 G.M.StreetRenigunta(Major- Panchayat) Chittor A.P.-517520,1005454.00
113,2007-2008,Andhra Pradesh,010140210,Association For Weaker Section Affairs & Rural Development,D.No. 8-107-C Opp MNM Petrol Bunk Tirupati Road PutturDist: Chittoor Andhra Pradesh-517583,0.00
114,2007-2008,Andhra Pradesh,010260298,"Association of ""Relief Volunteers""",Door No.21/492-4-A (Aseervadapuram) Chilakalapudi PostMachilipatnam521002,1729942.00
115,2007-2008,Andhra Pradesh,010190348,Association of Believers in Christ Integrity,D.No.20-36-22 Opp. Reading Room Chinaravur Tenali GunturAndhra Pradesh-522201,0.00
116,2007-2008,Andhra Pradesh,010330152,Association of free Lutheran Congregations,4-111 I.L.T.D. Colony Extn. Kothapet Chirala PrakasamAndhra Pradesh-523157,3494236.85
117,2007-2008,Andhra Pradesh,010340044,Association of Good Shepherd Mission,At: Balaji Nagar PO Pathapatnam House No. I.D 318/A PathapatnamSrikakulam (Andhra Pradesh)-532213,9213485.31
118,2007-2008,Andhra Pradesh,010140390,Association of the Rural Workers,Door NO. 3-91Gundala Reddy Street Sathyavedu  po ChittooorAndhra Pradesh-,401202.00
119,2007-2008,Andhra Pradesh,010260056,Atheist Centre Trust,Athiest Centre Patamata VijayawadaDistt. Krishna A.P.-,384661.00
120,2007-2008,Andhra Pradesh,010170129,Augustine Childrens Home Society,Kesavadasupalem East Godavari Distt.Andhra Pradesh.-533252,0.00
121,2007-2008,Andhra Pradesh,010270190,Awakening Peoples Action for Rural Development,Plot No. 17 Ramalingeswar Nagar Sap. camp Post  VenkataramanaColony  Kurnool Andhra Pradesh-518003,0.00
122,2007-2008,Andhra Pradesh,010180136,Award( Association for Welfare Comprehensive Rural Development),Arunodaya Mano Vikasa Kendram R.P.Ashramam BhimavaramWest Godavari Andhra Pradesh-534203,0.00
123,2007-2008,Andhra Pradesh,010170057,Axene Evangelical Mission,Konthamuri  Rajahmundry Distt. East Godavari A.P. -,683000.00
124,2007-2008,Andhra Pradesh,010310185,Axulary Literacy Environment and Rural Transformation,Podalakur Village/Post/Mandal NelloreAndhra Pradesh-524325,0.00
125,2007-2008,Andhra Pradesh,010270107,Azad Educational Society,H.No. 26-610 Haneef Nagar NandyalKurnool A P-518502,0.00
126,2007-2008,Andhra Pradesh,010120171,Baba Public Charitable Trust,Brahmanapalli Post Puttaparthi MandalAnantapur (A.P.)-515134,0.00
127,2007-2008,Andhra Pradesh,010270080,Backward Area Rural Development Society,26/115C Gnanapuram Nandyal KurnoolA.P.-518501,180036.00
128,2007-2008,Andhra Pradesh,010160302,Backward Community Leteracy-Development Society,D.No.3/4Henry MansionZion  CompoundKagithalapenta CuddapahAndhra Pradesh-516003,0.00
129,2007-2008,Andhra Pradesh,010370010,Badangi Integrated Community Development Project,C B M Compound BobbliVizianagaram535558,0.00
130,2007-2008,Andhra Pradesh,010260222,Bala Bata Society,Flat No. SF2 Gitanjali Appartment Tekkel RoadMoghalrajpuram520010,0.00
131,2007-2008,Andhra Pradesh,010190020,Bala Viksamu,C/o R.C.Church Tenali Distt. Guntur  A.P-,0.00
132,2007-2008,Andhra Pradesh,010310221,Baladharshan Welfare Society,Attakanithipa Village Sullurpet po Town/City:Sullurpet Distt:NelloreAndhra Pradesh-524121,1638924.00
133,2007-2008,Andhra Pradesh,010270101,Balaji Educational Society,7/229 Nadigadda Nandyal KurnoolAP-518501,0.00
134,2007-2008,Andhra Pradesh,010350184,Balu Youth abyudaya Trust,Anandapuram K.Kotapadu Mandal Distt: VisakhapatnamAndhra Pradesh-531022,0.00
135,2007-2008,Andhra Pradesh,010330145,Banjara Tribal Development Organisation,P.O. IndiraNagar 2nd lane Yerragondapalem Prakasam Distt.Andhra Pradesh-523327,0.00
136,2007-2008,Andhra Pradesh,010310004,Baptist Brethren Fellowship and Rural Evangelisim,W.No.24/1329 Dargamitta PO Neelagiri Sangham NelloreAndhra Pradesh -,2473545.00
137,2007-2008,Andhra Pradesh,010310164,Baptist Christian Social Organisation,4/56 Christian Pet Atmakur-524322Nellore (A.P.)-524322,0.00
138,2007-2008,Andhra Pradesh,010350002,Baptist Educational Service,58-139-1 Shantinagar   Visakhapatnam A.P. -,540645.00
139,2007-2008,Andhra Pradesh,010170080,Baptist Women Welfare & Evangelistic Work,H.No. 67-11-4 L.B.Nagar Kakinada East GodavariAP-533003,731305.00
140,2007-2008,Andhra Pradesh,010260134,Bapuji Integrated Rural Development Society,Gaddamanugu G Kondur PO KrishnaAP-521229,0.00
141,2007-2008,Andhra Pradesh,010370052,Bapuji Mahila Organisation,Badangi Mandal VizianagaramAndhra Pradesh-535578,0.00
142,2007-2008,Andhra Pradesh,010340004,Bapuji Rural Englithenment and Development Society,Dimili Nivagam Via; Pathapatnam Distt. Srikakulam A.P. -,9098854.00
143,2007-2008,Andhra Pradesh,010140201,Bapuji Youth Association,D.NO.24-352/2 Gandhi Nagar IIIrd Rly. Gate C.G.PaliI- PostChitoorAndhra Pradesh-517002,0.00
144,2007-2008,Andhra Pradesh,010350132,Batthula Care Trust,32-1-16Natayyapalem B.H.P.V. Post VisakhapatnamAndhra Pradesh-530012,234713.00
145,2007-2008,Andhra Pradesh,010170125,Beaulah Children's Welfare Home,Rajavolu. East Godavari Distt. -533124,339810.00
146,2007-2008,Andhra Pradesh,010190067,Behtany Calomy Leprosy Association,Baptla Distt. Guntur A.P. -,5661788.00
147,2007-2008,Andhra Pradesh,010180058,Behtel Assembly,Door No.3-3--67-1 West Godavari A.P. -,3994384.00
148,2007-2008,Andhra Pradesh,010170030,Behtel Grace Residential High School,Alcott Gardens Rajamundary Distt. East Godavari A.P. -,0.00
149,2007-2008,Andhra Pradesh,010310020,Behtlemite Sisters(Society of Behtelemites,Kovur St. Pauls'Evenglistic School P.O. Kovur Distt. Nellore A.P. -,809764.00
150,2007-2008,Andhra Pradesh,010120162,Believe Welfare Association for Leprosy Patient and Physically Handicapped,13/678-C88 Sreenivasa Nagar Main Road Anantapur Andhra Pradesh-515001,0.00
151,2007-2008,Andhra Pradesh,010180135,Believers Fellowship,Badeti Ramanna's Street  Tadepalle GudemWest Godavari (A.P.)-534101,1455846.00
152,2007-2008,Andhra Pradesh,010160060,Bemhar Poor Christian Welfare Association,Kalasped Distt. CuddapahAndhra Pradesh.-,0.00
153,2007-2008,Andhra Pradesh,010260233,Berachah Educational Rural Action and Community Health Association for Humanity Ministries,Door No.18/15 Sukarlabada Machilipatnam KrishnaAndhra Pradesh-521001,3067891.30
154,2007-2008,Andhra Pradesh,010180210,Best Foundation,Tadepalligudem West GodavariAndhra Pradesh-534101,0.00
155,2007-2008,Andhra Pradesh,010350112,Bethany Christian Education Society,Apt. No.4 Prince Appartments Harbour Park Road R.K.BeachVisakhapatnam (Andhra Pradesh)-530003,567898.00
156,2007-2008,Andhra Pradesh,010180037,Bethehem Church Association for Blind,Rayapet Narsapur Distt. West Godavari A.P. -,1003934.00
157,2007-2008,Andhra Pradesh,010260140,Bethel Charitable Organisation,4/29 Dum Dum Gardens Nuzvid KrishnaAP-521201,11159531.00
158,2007-2008,Andhra Pradesh,010260023,Bethel Hospital,Vuyyuru Distt. Krishna Andhra Pradesh. -,4914441.00
159,2007-2008,Andhra Pradesh,010260175,Bethel Ministries,D.No. 36-8-79 Nehru Nagar Labbipet VijayawadaKrishna Distt. (Andhra Pradesh)-520010,14361262.00
160,2007-2008,Andhra Pradesh,010310015,Bethel Orphanage,Ambapouram  A.K. Nagar Distt. NelloreA.P.-,339344.00
161,2007-2008,Andhra Pradesh,010310235,Bethel Rural Economic & Educational Development  Society,H.No.26-2-1543 Vedayapalem Nellore Andhra Pradesh -524004,0.00
162,2007-2008,Andhra Pradesh,010170177,Bethesda Evangelical Ministries,A. Annavaram Sankhavaram(Mandal) East GodavariAndhra Pradesh-533406,807033.00
163,2007-2008,Andhra Pradesh,010180026,Bethesda Hospital Trust,Narasapur Distt. West Godavari A.P. -534275,9912493.24
164,2007-2008,Andhra Pradesh,010190301,Bethesda Ministries,D. No. 4-23-25Sanjay Gandhi Colony Amaravathi RoadGuntur District (Andhra Pradesh)-522007,2131471.00
165,2007-2008,Andhra Pradesh,010170103,Bethesda Rural Economical Association for Development,D.NO.3-5-15 Prakasam Road Tuni East Godavari Distt.Andhra Pradesh -533401,0.00
166,2007-2008,Andhra Pradesh,010160361,Bethestha Integrated Rural Development Service Society,D.No. 26/914-1 Nagendra Nagar Proddatur Kadapa Distt.Andhra Pradesh-516360,0.00
167,2007-2008,Andhra Pradesh,010310122,Bethestha Prayer Hall (Trust),Chavali- Village & Post Via- NaidupetNellore A P-524126,0.00
168,2007-2008,Andhra Pradesh,010350173,Beulah Educational Society,9-19-15 C.B.M. Compound Visakhapatnam DistrictAndhra Pradesh-530003,0.00
169,2007-2008,Andhra Pradesh,010330086,Beulah Ministries of India, Dist: Ongole Andhra Pradesh-,25480581.42
170,2007-2008,Andhra Pradesh,010310205,Bezawada Joseph Prasad Memorial Charitable Trust,# 2-157 ATKURU Indira ColonyG. Konduru  Mandal521229,0.00
171,2007-2008,Andhra Pradesh,010350014,Bhagavatula Charitable Trust,Near Railway Stn Yellamanchili OrugantivemVisakhapatnam Andhra Pradesh -531055,2579667.00
172,2007-2008,Andhra Pradesh,010270062,Bhagwan Sri Bala Saibaba Central Trust,64-43-B-17A Srinilayam Distt. Kurnool Andhra Pradesh -,7260958.00
173,2007-2008,Andhra Pradesh,010160176,Bharat Mahila Mandal,3/278 Coop. Colony Proddatur-          Distt. Cuddapah Andhra Pradesh-516360,0.00
174,2007-2008,Andhra Pradesh,010160305,Bharatha Ratna Mahila Mandali,D.No.4/369-JVivekananda nagar CuddapahAndhra Pradesh-516001,0.00
175,2007-2008,Andhra Pradesh,010120140,Bharathi Educational Society,Door no.11-7-15 Hindupur Town Anantapur districtAndhra Pradesh-515201,0.00
176,2007-2008,Andhra Pradesh,010310217,Bharathi Educational Society,Navabharathi Campus Kaluvoya Nellore -524343,108913.00
