S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Dadra & Nagar Haveli,261530014,Balwatika Society,Helpers of Mary Dadra PO Dadra and Nagar Haveli SilvassaDist Valsad-396191,19634326.00
2,2007-2008,Dadra & Nagar Haveli,261530009,Chapel of St. Francis Xavier, Silvassa Dadra & Nagar Haveli-,0.00
3,2007-2008,Dadra & Nagar Haveli,261530008,Church of Our Lady of Piety,P.O.Box 14 SilvassaDadra & Nagar Haveli-,0.00
4,2007-2008,Dadra & Nagar Haveli,261530004,Church of Sacred Hearts of Jesus,Dapadda  Dadra & Nagar Haveli-396240,527832.00
5,2007-2008,Dadra & Nagar Haveli,261530006,Gyanmata Educational Society,Khanvel  Silvassa Dadra & Nagar Haveli-396230,3858163.00
6,2007-2008,Dadra & Nagar Haveli,261530002,Immaculate Conception Mission,Massate P.B.14 Silvassa Dadra & Nagar Haveli-396230,0.00
7,2007-2008,Dadra & Nagar Haveli,261530012,Our Lady of Lourdes Mission,Chisda P.O.  Khanvel Dadra & Nagar Haveli-396320,143200.00
8,2007-2008,Dadra & Nagar Haveli,261530003,Our Lady Of Pilar Mission,Sindonim   Dadra & Nagar Haveli-396230,132800.00
9,2007-2008,Dadra & Nagar Haveli,261530013,Our Lady Of Rosary Mission, SheltiDadra & Nagar Haveli  -396230,247655.00
10,2007-2008,Dadra & Nagar Haveli,261530007,Our Lord Redeemer Church,Khanvel  SilvassaDadra & Nagar Haveli -396230,347600.00
11,2007-2008,Dadra & Nagar Haveli,261530005,Social Service Adivasi Society,Khanvel  SilvassaDadra & Nagar Haveli-396230,249634.00
12,2007-2008,Dadra & Nagar Haveli,261530015,Society of Pilar Nagar Haveli,Premal Deep Zanda Chowk SilvassaDadra & Nagar Haveli-396230,1883851.00
13,2007-2008,Dadra & Nagar Haveli,261530001,St. Francis Xavier Mission,Khanvel  Sivassa Dadra & Nagar Haveli-396230,1058731.00
14,2007-2008,Dadra & Nagar Haveli,261530010,St. Francis Xavier Mission, DudhniDadra & Nagar Haveli-396230,237710.00
