S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Tripura,206150020,Abhoy Mission,Ramnagar Road No. 1 2nd Lane P .O. Ramnagar799002,312839.00
2,2007-2008,Tripura,206130006,Ashray,Gournagar Kailashshar North TripuraTripura-799279,0.00
3,2007-2008,Tripura,206140002,Bahujana Hitaya Education Trust,PO Bishnupur Manu Bankul Sabroom South TripuraTripura -799143,669460.00
4,2007-2008,Tripura,206130003,Blind and Handicapped Association,Jail Road PO Dharmanagar North TripuraTripura-799250,0.00
5,2007-2008,Tripura,206150007,Consumers Protection Association,29 Central Road AgartalaTripura-799001,0.00
6,2007-2008,Tripura,206150025,Crafts World,Jorapukhur Par Madhya Banamalipur Agartala West TripuraTripura-799001,0.00
7,2007-2008,Tripura,206150011,Diocese of Agartala,Bishop House Airport Road P.O Durjoy Nagar AgartalaTripura (W)-499008,16625701.00
8,2007-2008,Tripura,206140004,Dishari,Ek No. Tilla Belonia South TripuraTripura -799155,0.00
9,2007-2008,Tripura,206150024,Jana Unnayan Samiti Tripura,Bishops House Durjoynagar AirportRoadAgartala West TripuraTripura-799009,8002407.77
10,2007-2008,Tripura,206130005,Janakalyan Parishad,Vill Nayapara PO Dharmanagar North TripuraTripura-799250,0.00
11,2007-2008,Tripura,206130001,Kailashar Baptist Christian Association,Darchawi  KumarghatTripura-799264,0.00
12,2007-2008,Tripura,206150026,Minority Development Organisation,South Ramnagar Agartala West TripuraTripura-799001,0.00
13,2007-2008,Tripura,206150022,Missionary Sisters of Mary Help of Christians,Belbari Jirania Champaknagar West TripuraTripura-799045,3761581.86
14,2007-2008,Tripura,206120001,Oisho Bani Society,Catholic Church Lalchori-K.P. Colony(PO)Ambassa Dhalai-799289,8626944.21
15,2007-2008,Tripura,206140003,Organisation for Rural Survivial,E K No.TillaBelonia,0.00
16,2007-2008,Tripura,206120002,Pabitra Atma Society,Lalchuri K.P. Colony Ambassa Dhalai -Distt.Tripura-799289,4633553.00
17,2007-2008,Tripura,206150008,Ramakrishna Math,P.O. Amtali Vivek NagarTripura-799130,3900.00
18,2007-2008,Tripura,206150012,Ramakrishna Mission, ViveknagarWest Tripura-799130,310221.00
19,2007-2008,Tripura,206150017,Society For Welfare & Social Research,East Shibnagar(Sarat Palli) P.O.Agartala  CollegeAgartalaWest Tripura Tripura-799004,0.00
20,2007-2008,Tripura,206150016,St Xaviers Bishramganj,Bishramgani West TripuraTripura.-,3331088.00
21,2007-2008,Tripura,206150027,St. Anthony's Home,Belbari Champaknagar (Post) Tripura West AgartalaTripura-799045,0.00
22,2007-2008,Tripura,206150004,The Society of the Father of Holy Cross,Durjoynagar P.O. via Airport Agartala Tripura-799009,13609209.00
23,2007-2008,Tripura,206150002,Tripura Baptist Christian Union,P.O Arundhuti Nagar AgartalaTripura-799003,1802794.00
24,2007-2008,Tripura,206150030,Tripura Charitable Health Society,ITI Road IndranagarAgartala799006,0.00
25,2007-2008,Tripura,206150015,Tripura Social Service Association,Kanchanmala  Agartala Tripura-,456000.00
26,2007-2008,Tripura,206150006,Voluntary Health Association of Tripura,Circuit House Area P.O: Kunjaban AgartalaAgartala799006,4110228.00
27,2007-2008,Tripura,206140005,Voluntary Social Development Organisation,Village Harina PO Harina Bazar South TripuraTripura-799145,0.00
