S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Meghalaya,214250051,Archdiocese Of Shillong,ArchBishop's House ShillongMeghalaya-793003,37932373.00
2,2007-2008,Meghalaya,214270008,Assumption Mission, TikrikllaWest Garo Hills-,387250.00
3,2007-2008,Meghalaya,214260024,BAKDIL,Lower Chandmari TuraWest Garo Hills Meghalaya-794002,8883132.96
4,2007-2008,Meghalaya,214530003,Bethany Children's Home, NongsderShillong-,619171.00
5,2007-2008,Meghalaya,214250065,Bethany Society,Arai Mile New Tura W. Garo HillsMeghalaya-794101,9735803.00
6,2007-2008,Meghalaya,214240005,Biate Tribal Social Welfare Organisation,Ladtheliboh JowaiMeghalaya-793150,0.00
7,2007-2008,Meghalaya,214240001,Bishop's Hostel, JowaiJaintia Hills -793150,0.00
8,2007-2008,Meghalaya,214260018,Bosco Mount, RongkhonTura -794001,1129702.00
9,2007-2008,Meghalaya,214240011,Bosco Pnar,  Jowai -793150,2268898.00
10,2007-2008,Meghalaya,214250027,Bosco Reach Out,Sacred Heart College  Dist: Shillong  East Khasi HillsMeghalaya-793008,74277356.91
11,2007-2008,Meghalaya,214250009,Catholic Church, UmkadhorShillong-,1721722.00
12,2007-2008,Meghalaya,214250023,Catholic Church, NongpohEast Khasi Hills -793102,0.00
13,2007-2008,Meghalaya,214250064,Catholic Church,Umsning  East Khasi Hills Meghalya-,0.00
14,2007-2008,Meghalaya,214270004,Catholic Church, RingdoSonapahar -793119,118737.00
15,2007-2008,Meghalaya,214260011,Catholic Church (St. Teresa Church), DadengiriWest Garo Hills-,39.23
16,2007-2008,Meghalaya,214250020,Catholic Church divine Saviour, NongthymmaiShillong -793104,873272.00
17,2007-2008,Meghalaya,214270007,Catholic Mission, West Garo Hills Meghalaya-,3014123.00
18,2007-2008,Meghalaya,214250022,Christ King College,  Shillong -793003,1080300.00
19,2007-2008,Meghalaya,214270011,Christian Charity of Western Women Welfare Organisation for Rural,Development and Services Dommaulieh BPO Pariong Town Nong-stoin Shillong West Khasi Hills-793120,0.00
20,2007-2008,Meghalaya,214240010,Church Of Annunciation (Catholic Church), NamdongMeghalaya -793150,0.00
21,2007-2008,Meghalaya,214250019,Church of God Ecclesia,Mawkhar Main Road Shillong Meghalaya-793001,1700744.00
22,2007-2008,Meghalaya,214250011,Church Of Good Shepherd, JongkshaShillong -793003,0.00
23,2007-2008,Meghalaya,214530008,Claretian Formation Association of North East India,Claret Villa MawlaiShillong -793008,29988126.74
24,2007-2008,Meghalaya,214250094,Cresens Educational Trust,Crescens Building M.G. Road Shillong East Khasi HillsMeghalaya-793001,0.00
