S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Nagaland,164740006,Akhoia Village Farmer Society,Akhoia Village MokokchungNagaland.-,0.00
2,2007-2008,Nagaland,164730035,Akimbo Society,H.No.163Supply ColonyPost Boz.No.423Dimapur797112,6778059.85
3,2007-2008,Nagaland,164730021,Anma Integrated Development Association,P.Box No.40 DimapurNagaland-797112,23091844.04
4,2007-2008,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,2446802.60
5,2007-2008,Nagaland,164730046,Association of Tribal Welfare Development,Woodlands Naharbani Dimapur Nagaland-,0.00
6,2007-2008,Nagaland,164730098,Basic Institute of Nurturing Career Multi Development Society,Dimapur (Nagaland) -797112,0.00
7,2007-2008,Nagaland,164730109,Bethany Society for the Destitutes,Peephole Mansion Circular Road Dimapur Nagaland -797112,0.00
8,2007-2008,Nagaland,164780012,Bethel Statndard English School,Box-24 WokhaNagaland-797111,0.00
9,2007-2008,Nagaland,164730095,Bethesda Ministries,Walford Road Dimapur Nagaland -797112,0.00
10,2007-2008,Nagaland,164730060,Bethesda Youth welfare Centre,Post Box -3194-Duncan Basti DimapurNagaland-79712,9918524.00
11,2007-2008,Nagaland,164740005,Blue Hill english School, OngpangkongMokokchung -798617,0.00
12,2007-2008,Nagaland,164730067,Care-Centre for Environment and Rural Poor,Post Box # 416United North Block Sector-BA-Mao ColonyBurma CampKK RoadDimapur Nagaland.-797112,0.00
13,2007-2008,Nagaland,164730094,Carmel Bhawan,P.B.68 Dimapur Nagaland -797112,1662758.00
14,2007-2008,Nagaland,164730108,Celeste Welfare Society,Sacrament House Circular Road Dimapur Nagaland -797112,0.00
15,2007-2008,Nagaland,164770002,Chakhesang Baptist Church Council, T.ChikhariPfustero-797107,1131749.00
16,2007-2008,Nagaland,164780014,Charity Club Multipurpose Society,Tsumang Colony WokhaNagaland-797111,0.00
17,2007-2008,Nagaland,164770006,Chizami BS Multipurpose Society,Chizami Dist. Phek Nagaland-797102,0.00
18,2007-2008,Nagaland,164740010,CLARK MEMORIAL HIGHER SECONDARY SCHOOL,IMPURMOKOKCHUNG798615,0.00
19,2007-2008,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,379809.00
20,2007-2008,Nagaland,164730079,D.K.Enterprise Society,Medziphema Dimapur Nagaland -797106,0.00
21,2007-2008,Nagaland,164730080,Development Action Network,Little Angels School 3rd Mile DimapurNagaland-797112,0.00
22,2007-2008,Nagaland,164730024,Development Association of Nagaland,C/o Bishop's House P.O. Box No 3 Circular Road DimapurNagaland-797112,4695288.10
23,2007-2008,Nagaland,164730087,Development Support Services Organisation,Duncan-168 (Behind S.M.College) DimapurNagaland-797112,1054646.00
24,2007-2008,Nagaland,164730002,Diocese of Kohima,Bishop's House P..Box 3 Circular Road DimapurNagaland-797112,42099735.10
25,2007-2008,Nagaland,164730014,Discipleship Bible College,P.O.Box 36 DimapurNagaland-797112,222225.00
26,2007-2008,Nagaland,164730018,Don Bosco Book Centre,P.Box 43 DimapurNagaland-797112,50000.00
27,2007-2008,Nagaland,164730064,Don Bosco Foundation for Education and Training,Don Bosco Provincial House  DimapurNagaland-797112,4903831.00
28,2007-2008,Nagaland,164760001,Don Bosco Maram Centre, Maram Bazar Manipur-795105,0.00
29,2007-2008,Nagaland,164730032,Eleutheros Christian Society,P.Box 51 Dist: TuensangNagaland-798612,2217959.00
30,2007-2008,Nagaland,164760004,Ellen Welfare Society,Mon D.C. Hill  NagalandMon-798621,271700.00
31,2007-2008,Nagaland,164730097,Faith Ministry Society,Nagagaon Colony Dimapur (Nagaland) -797112,0.00
