S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Sikkim,227430013,ASSOCIATION FOR SOCIAL HEALTH IN INDIA,SD Lepcha Building Amdo galai Tadong 31-a National HighwayGangtok737101,0.00
2,2011-2012,Sikkim,227430015,Baptist Church Sikkim,P.O. Namchybong P.O.Box 116 East Sikkim Gangtok -737106 SikkimGangtok East Sikkim737101,345396.00
3,2011-2012,Sikkim,227430018,Denjong Charities,Chungyal ComplexGangtok737101,2491629.00
4,2011-2012,Sikkim,227450005,DRIKUNG GYALTSEY CHARITABLE TRUST,YANGZOM HOUSE TATHANGCHENGANGTOK737101,503392.00
5,2011-2012,Sikkim,227460004,Health and Environment Conservation Society,Berthang Block PO Bermiok Bazar West SikkimGayzing737113,0.00
6,2011-2012,Sikkim,227460003,Himali Vikash Sansthan,Middle Bermiok West SikkimKaluk PS737113,175271.00
7,2011-2012,Sikkim,227430009,Human Development Foundation of Sikkim,Lepcha CottageChanbari P O Raj BhavanGangtok,20572350.00
8,2011-2012,Sikkim,227430008,Indo Swiss Project Sikkim Trust,Gesarkhang NH 31/A Opp. Kanchen ViewGangtok Sikkim-737102,0.00
9,2011-2012,Sikkim,227430003,Karmapa Charitable Trust,Dharma Chakra Centre P.O.RumtekSikkim-,45543627.00
10,2011-2012,Sikkim,227430010,Namgyal Institute of Tibetology,Deorali Gangtok EastSikkim-737102,0.00
11,2011-2012,Sikkim,227430012,Sikkim Development Foundation,Tashi Khar Chungyal Complex MG Marg GangtokEast Division Sikkim-737101,0.00
12,2011-2012,Sikkim,227450001,Sikkim Presbytarian Free Church Board,P.O.Turuk Melli Bazar South SikkimSikkim-,3268685.00
13,2011-2012,Sikkim,227430016,SIKKIM RENEWABLE ENERGY DEVELOPMENT AGENCY,Sreda Bhawan D. P. H. RoadGangtok737101,0.00
14,2011-2012,Sikkim,227430004,Thrangu Tuluku Charitable Trust,H.No.125  P.O.Rumtek East Sikkim-737135,13279348.00
15,2011-2012,Sikkim,227430017,VIANNEY EDUCATIONAL TRUST,PRINCIPALS RESIDENCE ST JOSEPHS SCHOOL KINGSTONRHENOCK737133,0.00
16,2011-2012,Sikkim,227430006,Voluntary Health Association of Sikkim,"BAHAI SCHOOL ROAD
DARAGAON TADONG GANGTOKGANGTOK737102",9544657.00
