S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Uttar Pradesh,136510017,Gramin Vikas Samiti,Village-BaharipurPost-Baharipur222175,0.00
2,2011-2012,Uttar Pradesh,136550409,A.A.GRAMODYOG EDUCATIONAL AND SOCIAL WELFARE SOCIETY,190 RAM NAGAR L.D.A.COLONY AISHBAGHLUCKNOW226004,0.00
3,2011-2012,Uttar Pradesh,136760088,A.K. Lodi Memorial Society,B. 8/77 A. Bara-Gambhir Sing BhelupuraVaranasi (Uttar Pradesh)-221001,0.00
4,2011-2012,Uttar Pradesh,136470088,AADHAAR,Vill. Piparanem P.O. Pandeypurcity273403,29000.00
5,2011-2012,Uttar Pradesh,136720038,Aalha Sanskritik Evam Samaj Kalyan Sansthan,Vill. - Sarangpur Post - Kotwa LahangraiTehsil - Jaisinghpur228151,0.00
6,2011-2012,Uttar Pradesh,136470104,Aaroh Societies,c/o sri R.P.Mishra204Nahar RoadRustampurGorakhpur273001,0.00
7,2011-2012,Uttar Pradesh,136460019,Aastha Institute for Research & Development,182/2 Civil Liens  GondaUttar Pradesh-271001,0.00
8,2011-2012,Uttar Pradesh,136210064,Aastha Welfare Society,Sharma Complex 05/81 Madia Katra AgraUttar Pradesh-282002,0.00
9,2011-2012,Uttar Pradesh,137230022,ABBASI CHARITABLE AND EDUCATIONAL SOCIETY,Nayab Abbasi Girls Degree College Kailsa Road AmrohaJ. P. Nagar244221,0.00
10,2011-2012,Uttar Pradesh,136470097,Abbasi Educational Welfare Society,7 Park Road Civil Line GorakhpurGorakhpur273009,0.00
11,2011-2012,Uttar Pradesh,136550432,ABHINAV BAHARAT FOUNDATION,C-2211 INDRA NAGARLUCKNOW226016,481224.00
12,2011-2012,Uttar Pradesh,136280008,Abhiyan,Lodhu Thok Atarra Banda Uttar Pradesh-210201,2360681.23
13,2011-2012,Uttar Pradesh,136760132,Abhudaya Sansthan,S 8/314A-9-E-1near Tulsi Niketan SchoolKhjuriPandeypurVaranasiUttar Pradesh-221002,0.00
14,2011-2012,Uttar Pradesh,136230141,Abul Kalam Azad Jan Sewa Sansthan,6-bStrachy Road Civil Lines AllahabadUttar Pradesh-211001,0.00
15,2011-2012,Uttar Pradesh,136550430,ACADEMY OF MANAGEMENT STUDIES,15 LAXMANPURI FAIZABAD ROADLUCKNOW226016,0.00
16,2011-2012,Uttar Pradesh,136310032,Achhai Bar Gram Vikas Sewa Sansthan,Vill-k Murad Pur Po-Gaura Uppadhya Town/City: Mahsoo Distt: BastiUttar Pradesh-272124,0.00
17,2011-2012,Uttar Pradesh,136530044,Action For Women & Rural Development,454- Block-y Kidwai Nagar KanpurUttar Pradesh-,4735687.00
18,2011-2012,Uttar Pradesh,136520032,Adan Charitable Education Society,51/02 Mahaveeranpura Nagra JhansiJhansi U.P284003,1079871.00
19,2011-2012,Uttar Pradesh,136490010,Adaradh Charitable Trust,Bilgram Road  HardoiUttar Pradesh-,0.00
20,2011-2012,Uttar Pradesh,136720006,Adarsh Gramodyog Sewa Sansthan,Samjai Nagar P.o. Chandipur SultanpurUttar Pradesh-228151,0.00
21,2011-2012,Uttar Pradesh,136440021,Adarsh Gramodyog Vikas  Sansthan,Village-& Post- Deochandpur GhazipurUp-233204,0.00
22,2011-2012,Uttar Pradesh,136280024,Adarsh Gyan Vigyan Vikas Sansthan,Pailani BandaUttar Pradesh-210001,0.00
23,2011-2012,Uttar Pradesh,136440035,Adarsh Khadi Avam Gramodyog Vikas Sansthan,Mohalla- Sujawalpur Post- Sadar Ghazipur CityGhazipur (uttar Pradesh)-233001,0.00
24,2011-2012,Uttar Pradesh,136550018,Adarsh Kusth Ashram,Po Lda Colony  LucknowUp-226012,0.00
25,2011-2012,Uttar Pradesh,136280040,Adarsh Lok Kalyan Sansthan,KhutlaBanda210001,0.00
26,2011-2012,Uttar Pradesh,136230125,Adarsh Mahila Kalyan Shiksha Sansthan Allahabad,32/30 New Katra New Katra (near Triveni gas agency)Allahabad     Uttar Pradesh-211002,0.00
27,2011-2012,Uttar Pradesh,136610006,Adarsh Seva Samiti,326/1 Saket Colony St. No. 6 Muzaffar NagarUttar Pradesh-,16913773.00
28,2011-2012,Uttar Pradesh,136720048,Adarsh Vidhyalaya Samiti,Sodhanpur Hinduabad (Kadipur)Sultanpur228145,0.00
29,2011-2012,Uttar Pradesh,137270017,Adarsh Vikas Seva Sansthan,KharkhoriSahajanawababoo273157,0.00
30,2011-2012,Uttar Pradesh,136280019,Adavasi Seva Sansthan,Gandhi Nagar ManikpurChitrakoot Uttar Pradesh-210208,0.00
31,2011-2012,Uttar Pradesh,136530099,ADHAR,117/507qblockSharda Nagar.Kanpur208025,29000.00
32,2011-2012,Uttar Pradesh,136550161,Adhar Shila,A-22/780 Lav Kush Nagar Indira Nagar Lucknow (uttar Pradesh)-226016,2598931.00
33,2011-2012,Uttar Pradesh,136400018,Adhunik Vidhya Mandir Avam Junior High School Samiti,231 shyam NagarEtawah206001,0.00
34,2011-2012,Uttar Pradesh,136440046,Adi Shakti Manav Kalyan Sewa Sansthan,Mohalla-Sikanderpur PO Head P.O. Nagarpalika Parishad GhazipurUttar Pradesh-233001,0.00
35,2011-2012,Uttar Pradesh,136760105,Aghor Guru Sewa Peeth,Mahesh NagarBank of Ganga River Samne GhatNagwaLankaVaranasi-Uttar Pradesh-221005,5853292.28
36,2011-2012,Uttar Pradesh,136210056,Agra Catholic Diocese Samaj Seva Sanstha,Cathedral House Wazirpura road AgraU.P.-282003,6398332.73
37,2011-2012,Uttar Pradesh,136230021,Agra Lucknow Dio Loans Scholarship Committee,C/o Ipem119/25a Mg Marg Civil Lines AllahabadUttar Pradesh-211001,0.00
38,2011-2012,Uttar Pradesh,136810016,Agra Regional Conference Mci,Hapur Road GhaziabadUttar Pradesh-,950727.40
39,2011-2012,Uttar Pradesh,136550442,AHEAD ACTION FOR HOLISTIC EMPOWERMENT AND DEVELOPMENT,191-A  PATEL NAGAR YOJANA INDIRA NAGARLUCKNOW226016,1202600.00
40,2011-2012,Uttar Pradesh,136310009,Ahle Hadees Talimi-W-Refahi Society,DaryabadPost-Dudhara272125,1610308.18
41,2011-2012,Uttar Pradesh,136600070,AHSAN GROUP TRUST,TAVELA STREETMORADABAD244001,0.00
42,2011-2012,Uttar Pradesh,136550179,Aim,61Vasudev Nagar Kamta Chinhat Lucknow-227105 U.P.Lucknow-227105227105,18448468.38
43,2011-2012,Uttar Pradesh,136530119,AKANKSHA NARI SEVA SAMITI,17-9 Juhi Safed colonyKanpur Nagar208014,0.00
44,2011-2012,Uttar Pradesh,137400024,Akash Memorial Charitable Trust,J-234 Akashdeep Sector-25NOIDA201301,0.00
45,2011-2012,Uttar Pradesh,136830005,AKHAND JYOTI JAN KALYAN SEVA SAMITI,Meva Lal Talab BalrampurBalrampur271201,0.00
46,2011-2012,Uttar Pradesh,136570037,Akhil Bhaktiyoga Foundation,Parikarama Marg Raman Rati Vrindaban MathuraU.P.-281121,904684.00
47,2011-2012,Uttar Pradesh,136720019,Akhil Bharatiya Yuva Kalyan Samiti,Vill & PO- Satthin SultanpurUttar Pradesh-227816,0.00
48,2011-2012,Uttar Pradesh,136260007,Akhil Bhartiya Gromodoyog Sewa Sansthan,Village- Hemaria P.o.- Tendwa Basantpur Shantinagar Lucknow Rd.Bahraich (uttar Pradesh)-271801,90140.00
49,2011-2012,Uttar Pradesh,136440070,Akhil Bhartiya Mahila Vikas Evam Dalit Uttan Sansthan,Vill-Fatehpur sikandra PO-Bikapur GhazipurUttar Pradesh-233001,0.00
50,2011-2012,Uttar Pradesh,136280007,AKHIL BHARTIYA SAMAJ SEWA SANSTHAN,"Bharat Janani Parisar
Village- Ranipur Bhatt 
Post- chitrakoot Dham (Sitapur)Chitrakoot210204",300000.00
51,2011-2012,Uttar Pradesh,136310025,Akhil Sanskratik Sansthan,Vill. Wantala P.O.- Walter Ganj(Govind Nagar)Bastii-Uttar Pradesh-270001,43543.00
52,2011-2012,Uttar Pradesh,137280040,AL FARAN EDUCATIONAL AND WELFARE SOCIETY,MOHALLA - HAQIQATPUR POST BOX NO. 8 MAU NATH BHANJANMAU275101,3661631.47
53,2011-2012,Uttar Pradesh,137280057,AL GHAZALI EDUCATIONAL AND WELFARE SOCIETY,VILL and Post-KHAIRABADMAU276403,0.00
54,2011-2012,Uttar Pradesh,137360011,AL HABEEB EDUCATIONAL AND WELFARE FOUNDATION,Vill Parsa Bujurg Post-Jigna DhamSiddharth Nagar272192,0.00
55,2011-2012,Uttar Pradesh,136780006,Al Imam Charitable Foundation,Vill/Post-TajpurTahseel-Akbarpur Ambedkar NagarUttar Pradesh-224122,27057795.20
56,2011-2012,Uttar Pradesh,136310003,Al Jamiatual Tukahma,Po Shivpattinagar Siddhartha NagarUttar Pradesh-,0.00
57,2011-2012,Uttar Pradesh,137240005,Al Jamiatul Ahmadiya,Ahmad Nagar HammalipuraKannauj209725,0.00
58,2011-2012,Uttar Pradesh,136760007,Al Jamiatus Salfaiah Markazi Darul Uloom, VaranasiUttar Pradesh-,2292583.00
59,2011-2012,Uttar Pradesh,136550355,Al Millat Foundation Trust,C/o Pradhanji Ara Machine vill. Paikramau P.O. Behta Kursi RoadLucknow226007,0.00
60,2011-2012,Uttar Pradesh,137230025,AL MUSTUFA EDUCATIONAL SOCIETY,Mohalla-Qazizada AmrohaJ P nagar244221,0.00
61,2011-2012,Uttar Pradesh,136220057,AL NOOR CHARITABLE SOCIETY,AMIN CLINIC FIRDAUS NAGAR QILA ROADALIGARH202001,177950.00
62,2011-2012,Uttar Pradesh,136220034,Al-Barkat Educational Society,Wazir ManzilMarris Road AligarhUttar Pradesh-202001,1277650.62
63,2011-2012,Uttar Pradesh,136470037,Al-Helal Foundation,10-Civil LineGorakhpur273001,13303691.28
64,2011-2012,Uttar Pradesh,136220035,Aligargh Bachhchon Ka Ghar,Iqra Co;ony New sir Syed Nagar DodhpurAligarh Uttar Pradesh-202002,2353017.00
65,2011-2012,Uttar Pradesh,136220040,Aligarh Muslim University,Administrative Block AligarhUttar Pradesh-202001,320000.00
66,2011-2012,Uttar Pradesh,136680020,All India Educational and Welfare Society,Vidhya HouseGujar Tola RampurUttar Pradesh-244901,0.00
67,2011-2012,Uttar Pradesh,136550457,All India Minority Welfare Action Group,215/6 KHA SUBHASH MARG POST-CHOWK LUCKNOWLUCKNOW226003,0.00
68,2011-2012,Uttar Pradesh,136250006,All Indian Children Care And Educational Development Society,Near Railway Station AzamgarhUttar Pradesh-276001,264796.00
69,2011-2012,Uttar Pradesh,136230099,Allahabad Bible Seminary,60/64 Chhota Baghara Prayag AllahabadUp-211002,5425955.91
70,2011-2012,Uttar Pradesh,136230036,Allahabad Gram Swasthya Seva Samiti,54/42 Darbhanga Castle AllahabadUttar Pradesh-211002,0.00
71,2011-2012,Uttar Pradesh,136230004,Allahabad Grama Swarajya Samiti, AllahabadUttar Pradesh-,0.00
72,2011-2012,Uttar Pradesh,136530055,Allama Fazl-e-haq Khairabadi Educational Society,Maqbara Gwaltoli Kanpur (u.p.) -208001,0.00
73,2011-2012,Uttar Pradesh,136380013,Amar Shaheed Chetana Sansthan,"Village-Jainagar
Post-Goura JainagarBarhaj274603",855311.00
74,2011-2012,Uttar Pradesh,136380059,Amarkiri Shiksha Bal Sadan,Bariyarpur Chouraha Po- BariyarpurDeoria Uttar Pradesh-274001,0.00
75,2011-2012,Uttar Pradesh,136720012,Amethi Jan Sewa Samiti,V&po Raniganj  Dist. SultanpurUttar Pradesh-227815,0.00
76,2011-2012,Uttar Pradesh,136530037,Amin Welfare Trust,Jajman Road Jajman Kanpur Up-,4500000.00
77,2011-2012,Uttar Pradesh,136550064,Amiruddaula Islamia Degree College,B.n.road Lal Bagh  LucknowU.p.-226001,0.00
78,2011-2012,Uttar Pradesh,137230008,Amroha Education Foundation,329Begum Sarai Kala Amroha J.P. NagarUttar Pradesh-244221,0.00
79,2011-2012,Uttar Pradesh,136290001,Anand Bhawan School And Hostel,Deva Road Anand Bhawan BarabankiUttar Pradesh-225001,3462580.00
80,2011-2012,Uttar Pradesh,136470082,ANAND GRAMODYOG,VILLAGE BEILYPOST MOKARIMPURBELGHAT273404,0.00
81,2011-2012,Uttar Pradesh,136550380,Anand Sewa Samiti,Laxman Vihar Para road  Rajaji Puram Lucknow-17Lucknow226017,0.00
82,2011-2012,Uttar Pradesh,136470109,Anitaj sewa sansthan,Majhauli com.near kali mandir distt-gorakhpurGorakhpur273001,0.00
83,2011-2012,Uttar Pradesh,136530048,Anjuman Itiithad Millat ( Regd.),Ghatampur Kanpur Dehat Kanpur DehatUttar Pradesh-,103000.00
84,2011-2012,Uttar Pradesh,136380051,Ankit Anusuchit Samaj Kalyan Technical Nari utthan Avam Shikshan Sanstha,Village Labakani Basu Post Khori Deoria Dist.U.P.-274603,0.00
85,2011-2012,Uttar Pradesh,136550108,Ankur Yuva Chetna Shivir,2/667 Sector-2 Vikas NagarLucknow226024,0.00
86,2011-2012,Uttar Pradesh,136480018,Antyodaya Sansthan,Village Post-Bhulasi HamirpurUttar Pradesh-210507,0.00
87,2011-2012,Uttar Pradesh,136600063,Anuj Shiksha Evam Mahila Jan Kalyan Samiti,Vill-Mankula PO-Bilari MoradabadUttar Pradesh-244001,289000.00
88,2011-2012,Uttar Pradesh,137280032,APARAJITA SAMAJIK SAMITI,HOUSE NO. 32 PURA AGRAWAL DAKHIN TOLA MAUNATH BHANJANMAU275101,0.00
89,2011-2012,Uttar Pradesh,136550163,Apna Ghar,C-724 Sector C Mahanagar Lucknow Lucknow.Uttar Pradesh.-,0.00
90,2011-2012,Uttar Pradesh,136610023,Arogyadham Global Aids Research Foundation,Sidharth Colony Arya Samaj Road MuzaffarnagarUttar Pradesh-251001,0.00
91,2011-2012,Uttar Pradesh,136410052,ARPAN FOUNDATION,Katra GoshainganjFaizabad224141,0.00
92,2011-2012,Uttar Pradesh,136550352,Arpan Shiksha Evam Jan Kalyan Samiti,870Shekhupura ColonyVikasnagarLucknowLUCKNOW226022,0.00
93,2011-2012,Uttar Pradesh,136530070,Arpit Gramin Vikas Sansthan,Vill- Kirawn P.O.- Kotara  Makarand PurKanpur Nagar Distt. (Uttar  Pradesh-209206,27502.00
94,2011-2012,Uttar Pradesh,136230059,Arthik Anusandhan Kendra,2/130 T.B. Sapru RoadAllahabad211001,11508524.00
95,2011-2012,Uttar Pradesh,136550097,Arthik Vikas Evam Jan Kalyan Sansthan,301 IInd Floor Prime Plaza Munshi PuliyaIndira Nagar226016,2114015.00
96,2011-2012,Uttar Pradesh,137290003,Arunodaya Sansthan,Mahatwanapura Opposite Swami Sahoo BuildingMahoba U.P.-210427,831952.00
97,2011-2012,Uttar Pradesh,136820004,ARYA GRAM VIKAS SAMITI (REGD.),VILLAGE - RATHAURATEHSIL - BARAUT250617,0.00
98,2011-2012,Uttar Pradesh,137400008,Arya Samaj Arun Vihar,1A Sector 29 NOIDAGautham Budhha Nagar U.P.-201301,0.00
99,2011-2012,Uttar Pradesh,136530062,Arya Samaj Swaroop Nagar Sewa Samiti,701 Gangotri Apartment 7/216 Swaroop Nagar Kanpur (uttar Pradesh)-208002,198320.00
100,2011-2012,Uttar Pradesh,231650875,ASHA,Village Bhandahan KalaPost Kaithi221116,19314350.97
101,2011-2012,Uttar Pradesh,136500019,Asha Gramotthan Sansthan,Nearby Laxmi Temple Tam Nagar Jhansi Road  OraiJALAUN     Uttar Pradesh-285001,0.00
102,2011-2012,Uttar Pradesh,136810012,Asha Vidyalay Ingraham Institution,City Branch 252 G.t. Road  GhaziabadUttar Pradesh-,1022148.00
103,2011-2012,Uttar Pradesh,136220051,Asharfi Gramoudhyog Sansthan,Block Colony CharraAligarh202130,0.00
104,2011-2012,Uttar Pradesh,136250034,Ashrafia Educational Society,Mahul AzamgarhUttar Pradesh-276325,0.00
105,2011-2012,Uttar Pradesh,136550343,Asian Alpsankhyak Shiksha Evam Kalyan Samiti,A-blockKanchan MarketChowkLucknow226003,0.00
106,2011-2012,Uttar Pradesh,137370007,Asian Environment Sociological Society,V.Tiyra PO-Oini Mishra Robertsgang SonebhadraUttar Pradesh-231216,0.00
107,2011-2012,Uttar Pradesh,136470036,Asian Sahyogi Sanstha India,42 Jail Road Gita Vatika GorakhpurU P-273006,33326065.17
108,2011-2012,Uttar Pradesh,136550137,Asmita,12/357 Indira Nagar LucknowU P-,543338.64
109,2011-2012,Uttar Pradesh,136460003,Assemblies Of God Mission,Sugar Factory Nawabgunj GondaUp-,7378337.99
110,2011-2012,Uttar Pradesh,136550016,Assemblies Of God Mission, LucknowUp-,8294644.53
111,2011-2012,Uttar Pradesh,136260006,Assembly Of God Church School,Po Rupaidiha BahraichUttar Pradesh -271881,5146555.52
112,2011-2012,Uttar Pradesh,136390009,Assisi Convent Educational Society,C/o Assisi Convent School  EtahU.p.-,10089145.00
113,2011-2012,Uttar Pradesh,136300005,Assisi Nagar Rehabilitation Centre,Po Ramganga Chaubari  BareillyUttar Pradesh-243001,879679.00
114,2011-2012,Uttar Pradesh,136690016,Assisi Sisters St. Joseph Hospital,372 Civil Lines RoorkeeUttar Pradesh-,2929476.24
115,2011-2012,Uttar Pradesh,136550177,Association For Advocacy And Legal Initiatives (aali),# 407 Dr Baijnath Road Near Post  Office New Hyderabad ColonyLucknow (uttar Pradesh)-226007,0.00
116,2011-2012,Uttar Pradesh,136760120,Association for People's  Action,Kumhar Pura Vill & Po- Phulwaria Varanasi(Cantt)Uttar Pradesh-221006,0.00
117,2011-2012,Uttar Pradesh,136310007,Association Of Development Of Rural People,Vill. Bargdwa Po Jhahraon Siddharth NagarUttar Pradesh-,0.00
118,2011-2012,Uttar Pradesh,136440081,ASSOCIATION OF HUMAN SUPPORT AND SUSTAINBILITY,VILLAGE  POST  PAHAR PUR KALANSAIDPUR233306,0.00
119,2011-2012,Uttar Pradesh,136550452,Astha Kiran Shaikshik Evam Samajik Vikas Sansthan,b-2049 indira nagarLucknow226016,0.00
120,2011-2012,Uttar Pradesh,136690066,Astitva Samajik Sansthan,Mohalla Kanjimal Sultanpur ChilkanaSaharanpur247231,779533.00
121,2011-2012,Uttar Pradesh,136380036,Atago Isshin Kyokai World Buddhist Culture Association,Kushinagar Dist: Kushinagar Uttar Pradesh -,1041500.00
122,2011-2012,Uttar Pradesh,136530115,ATMA VANI WELFARE SOCIETY,N.L.-10/45.BARRA-6KANPURKANPUR NAGAR208027,0.00
123,2011-2012,Uttar Pradesh,136270013,Audyogik Prashikshan Sewa Sansthan,Vill. Karimpur Post- Biharpur Distt. Ballia -221711,0.00
124,2011-2012,Uttar Pradesh,136740009,Avadh Seva Sansthan,Vill. & Post- Achalganj Distt.- UnnaoUttar Pradesh-209801,0.00
125,2011-2012,Uttar Pradesh,136310011,Awadh Bihari Sri Ram Lok Vikas Sansthan,Vill. Jamohara Po Mehandawalk Kabir NagarUttar Pradesh-,0.00
126,2011-2012,Uttar Pradesh,136490011,Awadh Muslim Educational And Welfare Society,B.n. Degree College ShahabadHardoi (uttar Pradesh)-,0.00
127,2011-2012,Uttar Pradesh,136550227,Awadh Sewa Sansthan,F-114 Ganj Plaza 42 HazratganjLucknow U.P.-226001,0.00
128,2011-2012,Uttar Pradesh,136550236,Awadh Sewa Sansthan,11/834 Indiranagar LucknowU.P.-226016,0.00
129,2011-2012,Uttar Pradesh,136550230,Ayisha Shiksha Sansthan,5 Kaiser Bagh Gonda House LucknowU.P.-226001,0.00
130,2011-2012,Uttar Pradesh,136530063,Azad Sewa Ashram,4/213 Manni Purwa Purana KanpurKanpur (uttar Pradesh)-208002,419813.00
131,2011-2012,Uttar Pradesh,136610026,Azad Sewa Samiti,V.V. Inter College Road ShamliMuzaffarnagar U.P.-247776,0.00
132,2011-2012,Uttar Pradesh,136510025,AZAD SHIKSHA KENDRA,MOH. SIPAHJAUNPUR222001,0.00
133,2011-2012,Uttar Pradesh,136600045,Azhar Memorial Public Social Service Society,Dalpatpur Post- Akka Dilard Moradabad Uttar Pradesh -,0.00
134,2011-2012,Uttar Pradesh,137340006,Azizia Human Welfare & Cultural Society,Pathan Tola Khalilabad Sant Kabir NagarU.P.-272175,0.00
135,2011-2012,Uttar Pradesh,136610032,B S GRAMODYOG  SANSTHAN,VILL AND POST    ISSOPURTEELMUZAFFARNAGAR277775,0.00
136,2011-2012,Uttar Pradesh,136630049,B.B. Singh Memoriyal Samudiyik  Vikas Sansthan,Hindupur HansiPratapgarh230402,0.00
137,2011-2012,Uttar Pradesh,136550446,Baba Paramhans Charitable Trust,3-39 Vishal KhandLucknow226010,0.00
138,2011-2012,Uttar Pradesh,136270041,BABA SEWA SANSTHAN,VILL HRIDAYACHAK POST- HALDIBALLIA277402,0.00
139,2011-2012,Uttar Pradesh,136720002,Baba Shri Nath Shiksha Sansthan,Dhanjai  SultanpurUttar Pradesh-,0.00
140,2011-2012,Uttar Pradesh,136490016,Babu Ram Gramothan Sansthan,Village- Parmi P.O. Phulai Mallaw HardoiUttar Pradesh-,0.00
141,2011-2012,Uttar Pradesh,136280001,Badausa Kshetriya Vikas Samiti,Badausa BandaUttar Pradesh-,0.00
142,2011-2012,Uttar Pradesh,136760051,Bairagi Shiksha Sansthan,Narayanpur P.o. Shivpur Dist. VaranasiUttar Pradesh-,0.00
143,2011-2012,Uttar Pradesh,137360009,BAITAL MAULANA ABUL KALAM AZAD HIGHER EDUCATION SHIKSHA SAMAITI,QADIRABAD SIDDHARTH NAGARSIDDHARTH NAGAR272207,0.00
144,2011-2012,Uttar Pradesh,136250053,Bajrang Shiksha Samiti,Pathani(Belaisa)Sadar AzamgarhUttar Pradesh-276001,0.00
145,2011-2012,Uttar Pradesh,136250024,Bal Bani Avom Nirbal Seva Nari Kala Kendra Samiti,V & PO- Dangauli MauUttar Pradesh-275306,0.00
146,2011-2012,Uttar Pradesh,136690038,Bal Kalyan Samiti,Birla Road  HardwarUttaranchal-,0.00
147,2011-2012,Uttar Pradesh,136550249,Bal Va Mahila Gramin Vikas Sansthan,Village & Po: Purseni Mohanlal GanjLUCKNOW Uttar Pradesh-227305,0.00
148,2011-2012,Uttar Pradesh,136310034,Bal Vikash Evam Mahila Utthan Sansthan,Gandhi Nagar Opposite Gandhi Ashram BastiUttar Pradesh-272001,40527.00
149,2011-2012,Uttar Pradesh,136760206,Bala Ji Sewa Samiti,U H B 21 Sanjay Gandhi Nagar Colony Contton Mill VaranasiVaranasi221002,0.00
150,2011-2012,Uttar Pradesh,136550373,Balarc Foundation,2B Rajshi Apartment 11B DalibaghLucknow226001,6322797.47
151,2011-2012,Uttar Pradesh,136410048,Baldeshik Sopan Trust,Uttar Totadri Math Vivishan kundAyodhaya224123,0.00
152,2011-2012,Uttar Pradesh,136590003,Banvasi Seva Ashram, Sonbhadra Uttar Pradesh-,5359703.00
153,2011-2012,Uttar Pradesh,136230030,Banwasi Vikas Ashram,Lal Bahadur Shastri Complex Meja AllahabadUttar Pradesh-212302,10402.00
154,2011-2012,Uttar Pradesh,136310050,basti vikas samiti,kherighat north of ranjeet colony post madwa nagarbasti272002,0.00
155,2011-2012,Uttar Pradesh,136550114,BEADS--Bosco Educational and Development Society,Den Bislo Technical Institute Mohanlal Ganj LucknowUp-,2883992.42
156,2011-2012,Uttar Pradesh,136210024,Beam India,25 South Arjun Naga AgraUttar Pradesh-282001,373847.78
157,2011-2012,Uttar Pradesh,136600053,Begum Noor Jehan Foundation,Mohalla - Nasirabad Umri Kalan Moradabad (u.p.) -244227,0.00
158,2011-2012,Uttar Pradesh,136280011,Bethel Church Association,Mission House BandaUttar Pradesh-,1632845.46
159,2011-2012,Uttar Pradesh,136500013,Bethel Fellowship Of Believers,510/44 New Hyderbad  LucknowUp-226007,141407.00
160,2011-2012,Uttar Pradesh,136760143,Bethel Full Gospel Religious Charity Trust,D-64/29A Bank Colony Shiv PurwaMahmoorganj221010,1241890.32
161,2011-2012,Uttar Pradesh,136280026,Bethel Social Welfare Society,Atarra Road Naraini BandaU.P.-201012,5061640.00
162,2011-2012,Uttar Pradesh,136550196,Beti Foundation,C-842 Sector-C MahanagarLucknow-Uttar Pradesh-,780499.51
163,2011-2012,Uttar Pradesh,136810052,Bhagirath Sewa Sansthan,R-10/144 Rajnagar GhaziabadUttar Pradesh-201001,0.00
164,2011-2012,Uttar Pradesh,136570025,Bhagvat Dharma Samaj,Burja Road Ramanreti Vrindavan Mathura Uttar Pradesh-281121,697360.00
165,2011-2012,Uttar Pradesh,136550103,Bhagwan Mahavir Seva Kendra,A-1/9 Sector-c Aliganj Lucknow Up-,2791755.00
166,2011-2012,Uttar Pradesh,137280006,Bhagwan Manav Kalyan Samiti,Vill. & P.O.  Ariyaso Ghosi MauUttar Pradesh-,107010.00
167,2011-2012,Uttar Pradesh,136470099,Bhagwat Bal Avom Mahila Kalyan Sansthan,New Colony Madhopur SuryakundGorakhpur273015,0.00
168,2011-2012,Uttar Pradesh,136550134,Bhaorao Deoras Seva Nyas Saraswati Kunj,Niralanagar LucknowU P-226020,156971.00
169,2011-2012,Uttar Pradesh,137400013,Bharat Heritage Foundation,No-22 Sector 14/A NodiaNoida201301,1633120.00
170,2011-2012,Uttar Pradesh,136690058,Bharat Sewa Sansthan,House no-11/1346 mehandi sarai gali adal garhSaharanpur247001,14500.00
171,2011-2012,Uttar Pradesh,136510005,Bharatiya Jan Sewa Sangha,Badalpur Jaunpur Up-,2553403.00
172,2011-2012,Uttar Pradesh,136590020,Bharatiya Nirbal Samaj Sewa Sansthan,Po Ramgarh  SonbhadraUp-231213,0.00
173,2011-2012,Uttar Pradesh,136810073,BHARATPURIA SHIKSHA SAMITI,1257  Sector 3Vasundhara201012,0.00
174,2011-2012,Uttar Pradesh,136550188,Bharosa,21/6/5 Peerpur House 8 Tilak Marg Near Ganna SansthanAuditorium Lucknow (Uttar Pradesh)-226001,0.00
175,2011-2012,Uttar Pradesh,136600065,Bharti Gramotthan  Samajik Vikas Sansthan,Prakash Nagar Near Ramlila Maidan Line PaarMoradabad244001,0.00
176,2011-2012,Uttar Pradesh,136550076,Bhartija Samaj Sewa Sansthan,Baraf Khana Misri Ka Bagh  Pos- Chowk LucknowUttar Pradesh-,0.00
177,2011-2012,Uttar Pradesh,136810045,Bhartiya Association For Rural Development,Sadarpu  Sector -37 Noida Dist. Gautum Buddha NagarUttar Pradesh-201303,0.00
178,2011-2012,Uttar Pradesh,136340020,BHARTIYA BAUDH MAHA SABHA UTTAR PRADESH,BDBRA CULTURAL EDUCATIONAL INSTITUTE MOJPURKHURJA203001,0.00
179,2011-2012,Uttar Pradesh,137230017,BHARTIYA GRAMIN VIKAS SANSTHAN,ATRASI ROAD NEAR- RAILWAY CROSSINGAMROHA244221,3175191.00
180,2011-2012,Uttar Pradesh,136260009,BHARTIYA GRAMOTHAN SEVA VIKAS SANSTHAN,929-Sarla Sadan Nazirpura Near Tikonibagh Police ChowkiBaharaich U.P.-271801,0.00
