S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Nagaland,164780015,AGAPE YOUTH WELFARE ORGANISATION (AYWO),TOURIST COLONY POST BOX- 20WOKHA TOWN797111,346906.00
2,2011-2012,Nagaland,164740006,Akhoia Village Farmer Society,Akhoia Village MokokchungNagaland.-,0.00
3,2011-2012,Nagaland,164730035,Akimbo Society,H.No.163Supply ColonyPost Boz.No.423Dimapur797112,4459289.00
4,2011-2012,Nagaland,164730021,Anma Integrated Development Association,P.Box No.40 DimapurNagaland-797112,36233955.00
5,2011-2012,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,2500699.03
6,2011-2012,Nagaland,164730145,Asia Soul Winners,Hospital ColonyKOHIMA797001,0.00
7,2011-2012,Nagaland,164730046,Association of Tribal Welfare Development,Woodlands Naharbani Dimapur Nagaland-,0.00
8,2011-2012,Nagaland,164730098,Basic Institute of Nurturing Career Multi Development Society,Dimapur (Nagaland) -797112,0.00
9,2011-2012,Nagaland,164730095,Bethesda Ministries,Walford Road Dimapur Nagaland -797112,0.00
10,2011-2012,Nagaland,164730060,Bethesda Youth welfare Centre,Post Box -3194-Duncan Basti DimapurNagaland-79712,5629444.02
11,2011-2012,Nagaland,164740012,Care and Support Society,Post Box No 65Mokokchung798601,0.00
12,2011-2012,Nagaland,164730067,Care-Centre for Environment and Rural Poor,Post Box # 416United North Block Sector-BA-Mao ColonyBurma CampKK RoadDimapur Nagaland.-797112,335000.00
13,2011-2012,Nagaland,164730094,Carmel Bhawan,P.B.68 Dimapur Nagaland -797112,2512560.00
14,2011-2012,Nagaland,164770002,Chakhesang Baptist Church Council, T.ChikhariPfustero-797107,236664.00
15,2011-2012,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,5107848.91
16,2011-2012,Nagaland,164730139,Clivia Welfare Society,H.No. 21 Padum Pukhuri DimapurDimapur P.O.797112,561158.00
17,2011-2012,Nagaland,164730124,COMMUNITY AWARENESS AND DEVELOPMENT FOUNDATION,CAD FOUNDATION OFFICE OPP. WEST POLICE COLONY No. 194 PWD ROADDIMAPUR797112,786079.00
18,2011-2012,Nagaland,164730079,D.K.Enterprise Society,Medziphema Dimapur Nagaland -797106,0.00
19,2011-2012,Nagaland,164730080,Development Action Network,Little Angels School 3rd Mile DimapurNagaland-797112,0.00
20,2011-2012,Nagaland,164730024,Development Association of Nagaland,C/o Bishop's House P.O. Box No 3 Circular Road DimapurNagaland-797112,7341689.55
21,2011-2012,Nagaland,164730087,Development Support Services Organisation,Duncan-168 (Behind S.M.College) DimapurNagaland-797112,213886.00
22,2011-2012,Nagaland,164730002,Diocese of Kohima,Bishop's House P..Box 3 Circular Road DimapurNagaland-797112,16869649.66
23,2011-2012,Nagaland,164730014,Discipleship Bible College,P.O.Box 36 DimapurNagaland-797112,0.00
24,2011-2012,Nagaland,164730018,Don Bosco Book Centre,P.Box 43 DimapurNagaland-797112,150000.00
25,2011-2012,Nagaland,164730064,Don Bosco Foundation for Education and Training,Don Bosco Provincial House  DimapurNagaland-797112,6944330.00
26,2011-2012,Nagaland,164760001,Don Bosco Maram Centre, Maram Bazar Manipur-795105,0.00
27,2011-2012,Nagaland,164730138,DON BOSCO VOCATIONAL TRAINING CENTRE,3rd MILE PB 40DIMAPUR797112,0.00
28,2011-2012,Nagaland,164730032,Eleutheros Christian Society,P.Box 51 Dist: TuensangNagaland-798612,705506.00
29,2011-2012,Nagaland,164760004,Ellen Welfare Society,Mon D.C. Hill  NagalandMon-798621,400000.00
30,2011-2012,Nagaland,164730137,ENTREPRENEUR DEVELOPMENT AND INTEGRATED TRAINING INSTITUTE (EDITI),N.S.T. Building 2nd Floor.Kohima797001,0.00
31,2011-2012,Nagaland,164770015,EUREKA LIFE FOUNDATION,NEW COLONY PHEK TOWNPHEK797108,297404.00
32,2011-2012,Nagaland,164730097,Faith Ministry Society,Nagagaon Colony Dimapur (Nagaland) -797112,0.00
33,2011-2012,Nagaland,164730072,Franciscan Clarist Society of North East,Clare Bhavan Kacharigaon PB No. 306Dimapur (Nagaland)-797112,2669992.74
34,2011-2012,Nagaland,164730090,G.C.Y.M Charity Trust,Tavisairu 4th Mile Diphupar Dimapur (Nagaland) -797112,0.00
35,2011-2012,Nagaland,164730030,Good Sheperd Ministry,Post Box No. 312 KohimaNagaland-797001,0.00
36,2011-2012,Nagaland,164740008,Grace Society,P.W.D. Colony Chagtongya Town Mokokchung Nagaland -798613,0.00
37,2011-2012,Nagaland,164730135,Great Commission Kids Academy,P.O. Box-321 BridgepointNaga United Village797112,0.00
38,2011-2012,Nagaland,164730103,Guardian Angel Society,East Police Colony DimapurNagaland-797112,2111838.00
39,2011-2012,Nagaland,164730043,Gymkhana Khadi Village Industries Association,ADC Court Charalip P.O.Box 122 DimapurNagaland-,0.00
40,2011-2012,Nagaland,164730126,Himalayan For Christ,House No. 28 Aoyimkum Vill.Dimapur797112,0.00
41,2011-2012,Nagaland,164730150,IKIBO MULTIPURPOSE SOCIETY,THILIXU VILLAGEDIMAPUR797112,0.00
42,2011-2012,Nagaland,164740007,Impur Christian Hospital,B.P.O.-Impur Distt-MokokchungNagaland-798615,518637.00
43,2011-2012,Nagaland,164730077,K. P. Bethesda Health Society,T. Khel Green B-6 Kohima Village Kohima (Nagaland) -797003,0.00
44,2011-2012,Nagaland,164730105,K.Hollohon Welfare Society,2 1/2 Mile Dimapur Nagaland -797112,0.00
45,2011-2012,Nagaland,164730147,kohima educational society,"Kohima Educational Society
C/O Western Book Depot
Main Town
Kohima Nagaland 797001Kohima797001",2331695.00
46,2011-2012,Nagaland,164730028,Kohima Orphanage & Destitute Home,Post Box 300 KohimaNagaland-797001,0.00
47,2011-2012,Nagaland,164770012,Krode Development Society,Porba Village Pfutsero Phek (Nagaland) -797107,0.00
48,2011-2012,Nagaland,164730127,L.Y.DOULO WOMEN SOCIETY,6th MILEDIMAPUR797112,0.00
49,2011-2012,Nagaland,164730107,Living Stone Foundation,Thakekhu Village Dimapur Nagaland -797112,0.00
50,2011-2012,Nagaland,164730142,Longjaknep Women Welfare Society,Thilai Gate Veterinary Colony (Ao Khel)Dimapur797112,0.00
51,2011-2012,Nagaland,164780006,Lotha Baptist Churches Association,Mission Field Vankhosung  WokhaNagaland-797111,0.00
52,2011-2012,Nagaland,164770016,M. Rhakho Multipurpose Society,Chizami Phek NagalandChizami797102,0.00
53,2011-2012,Nagaland,164730078,Mascotte Development Society,Block No. 4 Chumukedima DimapurNagaland-797103,0.00
54,2011-2012,Nagaland,164730133,MOLUNGS WOMEN AND CHILD WELFARE SOCIETY,DIPHUPAR 4TH MILEDIMAPUR-797112797112,0.00
55,2011-2012,Nagaland,164730132,MOTHERS HOPE,P.Box.No.327 House No.64 Oriental Colony DimapurDimapur797112,1832834.00
56,2011-2012,Nagaland,164730016,Nagaland Baptist Church Council,Bavayu Hills  Kohima Nagaland-797001,2594146.19
57,2011-2012,Nagaland,164740011,NAGALAND BIBLE COLLEGE,Artang Ward Post Box No.2Mokokchung798601,2274695.02
58,2011-2012,Nagaland,164730004,Nagaland Childrens Home,Diphupar Dimapur Nagaland-797112,0.00
59,2011-2012,Nagaland,164730068,Nagaland Development Outreach,PO Box 19 Chumukedima DimapurNagaland-797103,1644362.13
60,2011-2012,Nagaland,164750008,Nagaland Evangel Mission and Welfare Association,Post Box 54 PO Yonganyah Tuensang DistrictNagaland-,1342732.85
61,2011-2012,Nagaland,164740003,Nagaland Gandhi Ashram,Chuchu Yimlang MokokchungNagaland-798614,0.00
62,2011-2012,Nagaland,164730008,Nagaland Jesuit Educational & Charitable Society,Loyola School P.B.No. 17 KohimaNagaland-797001,48232399.00
63,2011-2012,Nagaland,164730036,Nagaland Voluntary Health Association,Midland Opp War Cemetery KohimaNagaland-797001,0.00
64,2011-2012,Nagaland,164730120,NETWORK OF NAGA PEOPLE LIVING WITH HIV AIDS,WOODEN COTTAGE TCP GATEKOHIMA797001,0.00
65,2011-2012,Nagaland,164730066,North East Social Communications(NESCOM),PO Box No.125 G.B.H.73 Maharbari VillagePurana BazarDimapur Nagaland-797112,694561.00
66,2011-2012,Nagaland,164730100,Orija Welfare Society,Diphupar Dimapur Nagaland -797112,0.00
67,2011-2012,Nagaland,164730115,PEOPLE IN NEED FOUNDATION,UNITED NORTH BLOCK-A HOUSE NO. 202 POST BOX NO. 346 BURMACAMPDIMAPUR797112,509400.00
68,2011-2012,Nagaland,164750003,PHOM BAPTIST CHRISTIAN ASSOCIATION,NYENGCHING:LONGLENG PO/DIST- LONGLENG NAGALAND - 798625LONGLENG TOWN798625,0.00
69,2011-2012,Nagaland,164750001,Phom Lempong English School,Nyengching LonglengLongleng Town798625,110638.00
70,2011-2012,Nagaland,164730061,Pin Youth Multipurpose Co-Operative Society Ltd.,C/O Nganthoi Institute Purana Bazar DimapurNagaland-797116,0.00
71,2011-2012,Nagaland,164730134,PRO-RURAL,O K Complex 2nd Floor Near city TowerDimapur797112,157500.00
72,2011-2012,Nagaland,164730027,Prodigal's Home,P. Box 148 DimapurDimapur -797112,9685002.38
73,2011-2012,Nagaland,164750010,Regional Rural Development Agency (RRDA),Sangphur Village B.P.O. Shamator DivisionShamator Town798612,0.00
74,2011-2012,Nagaland,164730054,Resource Centre,P.O.Box.110 Circular Road DimapurNagaland-797112,21775.00
75,2011-2012,Nagaland,164730055,RONGMEI BAPTIST ASSOCIATION,Mission Hills 'B' Block Jalukie TownKohima Nagaland-797110,1399127.00
76,2011-2012,Nagaland,164770009,Rural Area Development Society,Ngwalwa Village BPO Heningkunglwa PO Jaluke District PerenNagaland-797110,1408200.00
77,2011-2012,Nagaland,164730034,Sabs Integrated Development Society,Shanti Bhawan Single Basti DimapurNagaland-797112,1548481.59
78,2011-2012,Nagaland,164730010,Salesian Institute of Philosophy,P.B.No 43 DimapurKohima -797112,2673290.00
79,2011-2012,Nagaland,164730019,Salesians Of Don Bosco, DimapurNagaland-797112,78264761.67
80,2011-2012,Nagaland,164730117,SOCIAL REFOMATION UPLITMENT SOCIETY,Unite North Block-A Zeliang Colony Burma CampDimapur Nagaland797112,0.00
81,2011-2012,Nagaland,164770011,Social Welfare Society for Rural Development,BPO:Wezihu PO Meluri PB No.25 Phek (Nagaland) -797114,0.00
82,2011-2012,Nagaland,164730065,Society of Aborigines,"Society Of Aborigines
Mount Carmel HomeSukhalu Village798620",0.00
83,2011-2012,Nagaland,164730148,SOCIETY OF FAITH MINISTRIES,ESANKI  RULEIZOU HILLS  IG STADIUMKOHIMA797001,0.00
84,2011-2012,Nagaland,164730123,ST STEPHENS SCHOOL,NEAR DCS OFFICE COMPLEXDIMAPUR797112,0.00
85,2011-2012,Nagaland,164730013,St. Joseph's College,C/o Bishop's House P.Box No. 3 Circular Road DimapurNagaland-797112,5948059.00
86,2011-2012,Nagaland,164730009,St. Paul Institute of Education,Phesama  P.B. No. 9 Kohima Nagaland-797001,1032640.00
87,2011-2012,Nagaland,164730038,Supreme Task (International),Super Market DimapurNagaland-,1567348.66
88,2011-2012,Nagaland,164730005,The Assemblies of God of East India,Bank Colony  DimapurNagaland-797112,12490667.84
89,2011-2012,Nagaland,164730031,The Nagaland Jesuit Society,Loyola School P.Box 17 Kohima Nagaland-797001,4625059.00
90,2011-2012,Nagaland,164730037,Tragopan Farmers Society,C/o Rosemary Jamir Purana Bazar Nr Sema Baptist Church DimapurNagaland-,0.00
91,2011-2012,Nagaland,164730143,Transformation Resource Center,Post Box-3 New Nepali Gaon sub post OfficeDimapur.797112,0.00
92,2011-2012,Nagaland,164760006,Turning Point Organisation,Post Box 22 Mon (Nagaland) -798621,234000.00
93,2011-2012,Nagaland,164730130,UNDERPRIVILEDGE WELFARE SOCIETY,Duncan BostiDimapur797112,0.00
94,2011-2012,Nagaland,164730040,Ursuline Franciscan Society Of North East,Assisi Convent Lake View Khermahal P.Box-133Dimapur Nagaland.-,7048547.00
95,2011-2012,Nagaland,164730122,VIHOSHE WELFARE SOCIETY,Mount View ColonyPurana BazarDimapur797112,0.00
96,2011-2012,Nagaland,164730146,Withee Bible College,PO Box 465 DarogajanDimapur797112,0.00
97,2011-2012,Nagaland,164780010,Wokha Don Bosco,Don Bosco P.BOX-5 Wokha Nagaland -797111,986000.00
98,2011-2012,Nagaland,164730152,Women and Child Welfare Centre,Office of the Women and Child Welfare Centre H.No.308 Railway BazaarDimapur797112,0.00
99,2011-2012,Nagaland,164730089,Women Entrepreneur Society,New Ministries Hill PB No 711 Kohima Town KohimaNagaland-797001,0.00
100,2011-2012,Nagaland,164770010,Women Welfare Society,Chizami Village Phek (Nagaland) -797102,0.00
101,2011-2012,Nagaland,164730104,Wondang Ki Charitable Foundation,101 Fellowship ColonyDimapur797112,0.00
102,2011-2012,Nagaland,164730023,World Vision Of India,Kohima Road  Dimapur -797112,0.00
103,2011-2012,Nagaland,164730125,YOUTH ACTION FOR RURAL DEVELOPMENT (YARD),KHARU COMPLEX 2nd FLOOR NST TERMINUS POST BOX 542KOHIMA797001,1130590.00
104,2011-2012,Nagaland,164730062,Youth Mission,High School Area P.O. Box - 127Kohima Nagaland-797001,0.00
105,2011-2012,Nagaland,164730057,Yuva Jyothi Youth and Educational Society,Don Bosco DimapurNagaland-797112,0.00
