S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Karnataka,094421365,A ROCHA INDIA,NO. 23 ANJENAYA STREET Y. G. PALYA AUSTIN TOWN BANGALOREBANGALORE560047,786948.10
2,2011-2012,Karnataka,094630184,A. Shama Rao Foundation,13-2-116 Hotel Srinivas Building GHS Road MangaloreDakshina Kannada Karnataka-575001,0.00
3,2011-2012,Karnataka,094420285,A.R. Adaikappa Chettier Charities Trust,48 Levelle Rod. Bangalore Karnataka-560001,0.00
4,2011-2012,Karnataka,094460022,A.R.A.L.U.,M.C Compound Kamthana BidarKarnataka.-585226,1655804.88
5,2011-2012,Karnataka,094421010,Aarding Charitable Childrens Education Service,32A2nd CrossVeera Sandra Industrial AreaElectronic City Hosur Road560100,0.00
6,2011-2012,Karnataka,094421438,AASHRAYA SEVA TRUST,NO 135 1ST K BLOCK Dr RAJKUMAR ROAD RAJAJINAGARBANGALORE560010,0.00
7,2011-2012,Karnataka,094421358,Aashwasan Foundation,#12 5th Main Grape Garden KammanahalliBangalore560084,26988.62
8,2011-2012,Karnataka,094420715,Abala Ashraya Sangha,No.4B 4th Street Shivaji Nagar Bangalore Karnataka-560051,1385.00
9,2011-2012,Karnataka,094420703,Abalashram,Dr.DVG Road Basavanowdi Bangalore Karnataka-560004,258363.00
10,2011-2012,Karnataka,094630036,Abhaya Ashraya,Konaje Village Assaigoli Post  Mangaore Dakshina KannadaKarnataka-574199,378408.00
11,2011-2012,Karnataka,094640028,ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT,"ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT
 ABHYUDHAYA  2nd Cross Manjunathnagar Kyathasandra PostTUMKUR572104",0.00
12,2011-2012,Karnataka,094420574,Abilities (Resource Centre for Disabled Person),13-C 5th Main Jayamahal Extension BangaloreKarnataka.-560046,605299.00
13,2011-2012,Karnataka,094421009,Abundant Life for All Ministries,No.83 Alfa Centre Yelahanka near Palamahalli tankMarutinagarBangalore-560064,5214691.00
14,2011-2012,Karnataka,094450034,Abundant Life in Christ Ministries Association,H.No. 6/8(1) Beside M.A.K. Azad High School Ordinance RoadBellary Karnataka-583102,39815.00
15,2011-2012,Karnataka,094440063,Abyndaya Kendra,Gratia Plena Convent Santibastwad BelgaumKarnataka.-,834441.00
16,2011-2012,Karnataka,094420912,Academy For Severe Handicaps And Autism(Asha charitable Trust),CA# L-76/A(Opp.L-50)Kirloskar  ColonyHBCS3rd stageIV BlockBasveswarnagarBangaloreKarnataka-560079,741748.00
17,2011-2012,Karnataka,094421459,ACCION TECHNICAL ADVISORS INDIA,9-3 KAISER-E-HIND 1ST AND 3RD FLOOR RICHMOND ROADBANGALORE560025,42213321.00
18,2011-2012,Karnataka,094420006,Action Aid,P.O. No. 5406 No. 139  Richmond Road BangaloreKarnataka.-560025,626905980.00
19,2011-2012,Karnataka,094420611,Action Aid Karnataka Project,10/1 Bride St Long Ford Rd BangaloreKarnataka-560025,1130670.00
20,2011-2012,Karnataka,094420584,Action for Asia Outreach,6/111A III rd Cross Lingrajpuram BangaloreKarnataka-560084,0.00
21,2011-2012,Karnataka,094420439,Action for Community Organisation Rehabilitation & Development,14/1 A North Road St. Thomas Town BangaloreKarnataka-560084,5111664.00
22,2011-2012,Karnataka,094570072,Action For Social & Education Development Association,Shivanilaya Fort Gauribindanur Kolar Karnataka-561208,72600.00
23,2011-2012,Karnataka,094400029,Action Initiative for Development  AID,Gowripura KyasenahalliPost Jagalur  Taluk577528,0.00
24,2011-2012,Karnataka,094420535,Action on Disability and Development India,No 4005 19th Cross Banashankari 2nd StageBangalore560070,8973712.89
25,2011-2012,Karnataka,094570078,Action Society for Integral Development,Kumbarpet  BagepalliKarnataka-561207,0.00
26,2011-2012,Karnataka,094420010,Acts Ministries,54K.H.B. Colony. 2nd Cross Koramangala BangaloreKarnataka-560095,16885586.00
27,2011-2012,Karnataka,094421462,Acts of Hope,Lovedale layout Carmelaram Post KasavanahalliBangalore560035,6657090.75
28,2011-2012,Karnataka,094421198,Acts of Mercy,No.226 Wheeler Road Extension St. Thomas Town PostBangalore Karnataka-560084,770908.00
29,2011-2012,Karnataka,094420246,Adhyatama Vidyapeeth Institute of Spirituality,Carmelaram BangaloreKarnataka-560035,1276428.00
30,2011-2012,Karnataka,094420711,Adman Mutt Education Foundation,No.4 Sadashiva Nagar Bangalore Karnataka-560080,3292213.00
31,2011-2012,Karnataka,094440122,ADVISIDDESHWAR RURAL DEVELOPMENT SOCITY,VINAYAKA NAGAR BEHIND COURTBAILHONGAL591102,0.00
32,2011-2012,Karnataka,094420884,Agape Bible Fellowship,No. 3 Church Street LingarajapuramSt Thomas Town Post560084,1190498.00
33,2011-2012,Karnataka,094421174,Agape Leprosy Ministries India,Charitable and Education Trust KM 500 Behind St. Pious ChurchBangalore Karnataka-560084,501243.55
34,2011-2012,Karnataka,094420610,Agape Ministries India,No. 632 Erappa Layout Banaswadi Main Road BangaloreKarnataka.-560043,3924407.09
