S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Assam,020760009,A Chik Baptist Convention,Baghpara Union Compound P.O. Khagarpur BongaigaonAssam-,0.00
2,2011-2012,Assam,020780080,Aaranyak,Samanwoy Path (Survey) P.O. Beltola GuwahatiKamrup Distt. (Assam)-781028,35450190.88
3,2011-2012,Assam,020780104,Adhoc  Pacifist Organisation,H.No.25 Narikal Basti5th Bye Lane Zoo Narengi Road GuwahatiAssam-781024,0.00
4,2011-2012,Assam,020520001,Agency for Growth and Upliftment of All,Don Bosco Doom Dooma Tinsukia (Assam) -786151,4640574.00
5,2011-2012,Assam,020820017,Aid for the Disabled Samity, MorigaonAssam-782105,0.00
6,2011-2012,Assam,020780107,AIDS Literacy Society,Monaliv Clininc and Research CenterZOO - Narengi Road Guwahati781021,0.00
7,2011-2012,Assam,020780041,AIDs Prevention Society,MonalivClinic & AidsResearch Centre Zoo Narangi Road GuwahatiAssam-781021,0.00
8,2011-2012,Assam,020760016,AJAGAR SOCIAL CIRCLE,VILL Agia PO AgiaGoalpara783120,1000000.00
9,2011-2012,Assam,020820057,AJMAL FOUNDATION,COLLEGE ROADHOJAI782435,0.00
10,2011-2012,Assam,020780028,Al-Ameen Charitable Fund Trust,Barpeta  Assam-,0.00
11,2011-2012,Assam,020780020,Amri Karbi C D Project,Christian Hospital Compound KamrupAssam-782402,0.00
12,2011-2012,Assam,020760007,Amtika Community Development Project,Tukrajhar KokrajharAssam-,0.00
13,2011-2012,Assam,020770002,Anchalik Gram Unnyan Parishad,Vill & P.O.:  Jania Distt.- BarpetaAssam-781314,118500.00
14,2011-2012,Assam,020820055,Anfar Foundation,C/o- Anfar Shopping Centre J. Kedia RoadHojai782435,0.00
15,2011-2012,Assam,020780084,Ankan Academy,Vill & P.O.- Puthimari Kamrup Distt.Assam-781380,0.00
16,2011-2012,Assam,020780031,ARCHDIOCESE OF GUWAHATI,Kharguli Guwahati Assam-781001,90156934.00
17,2011-2012,Assam,020720005,Asapalli Christian Hostel Trust,P.O.Fulertal  CacharAssam-788106,1647925.00
18,2011-2012,Assam,020640009,ASHA DARSHAN TRUST,P.O-TAMULPUR DISTRICT-BAKSA(BTAD) STATE-ASSAMGUWAHATI781367,1936783.00
19,2011-2012,Assam,020780056,Ashadeep,KANAKLATA PATH LACHIT NAGAR GUWAHATIGUWAHATI781007,755338.09
20,2011-2012,Assam,020690001,Assam Baptist Convention,Post Box No. 49 Mission Compound GolaghatAssam-785621,1435867.64
21,2011-2012,Assam,020780074,Assam Centre for Rural Development (ACRD),Indrakanta Bhawan Kanaklata Path  P.O. Ulubari Guwahati-7Kamrup Distt. (Assam)-781007,1167501.00
22,2011-2012,Assam,020820038,Assam Gana Mukti Society,Premnagar Dhing Road NagaonAssam-782002,2259426.72
23,2011-2012,Assam,020780076,Association for Socio-Cultural and Environmental Development,SBI Officers Colony House No.341st Floor Hatigarh Chari Ali Guwahati781024,0.00
24,2011-2012,Assam,020770001,ATA Bhavkamari Society Dev. Association,Vill-ATA-Bhowkamari P.O.-SarutapaDistt. Barpeta Assam.-,0.00
25,2011-2012,Assam,020780047,ATMA NIRBHAR-EK CHALLENGE,Gopinath Nagar P.O. GuwahatiAssam-781016,602681.41
26,2011-2012,Assam,020780095,Auxilium Reach out,Near Holy Child Higher Secondary School Krishnanagar ChandmariGuwahati Kamrup Metro781005,13582804.00
27,2011-2012,Assam,020820023,Bahumukhi Krishi & Samaj Kalyan Samiti,P.O. Herapati NowgaonAssam-782002,0.00
28,2011-2012,Assam,020650002,Balidunga Jana Kalyan Samity,Vill.- Balidunga P.O- Bhuragaon P.S- LaharighatBhuragaon782121,0.00
29,2011-2012,Assam,020720025,BARAK VALLEY WELFARE DEVELOPMENT SOCIETY,R.K.Mission RoadSilchar788007,0.00
30,2011-2012,Assam,020760003,Bengtal Catholic Mission Bengtal,Bengtol BongaigaonAssam.-783381,2671054.00
31,2011-2012,Assam,020780096,Bhabendra Nath Sakia Children Welfare Trust,Basisthapur : 2 Beltola Guwahati Kamrup DistrictAssam-781028,0.00
32,2011-2012,Assam,020640007,Bishnu Jyoti Janakalyan Samity,Sonpur Village Nalbari (Assam) -,0.00
33,2011-2012,Assam,020720022,Bishnupriya Manipuri Welfare Trust,P.O. Vivekananda Road Durga Lane SilcharDistt. Cachar (Assam)-788007,0.00
34,2011-2012,Assam,020740020,Bishops House,Tezpur SonitpurAssam-784001,0.00
35,2011-2012,Assam,020740032,Bodo Evangelical Lutherean Church,Udalgiri DarrangAssam-784509,0.00
36,2011-2012,Assam,020730003,Bongaigaon Gana Seva Society,Karija Dolaigaon P.O. Box No. 43 Kissan BazarBongaigaon (Assam)-783380,1807311.77
37,2011-2012,Assam,020760004,Boro Baptist Church Association,HQ and PO Tukrajhar BongaigaonChirang783394,2403983.07
38,2011-2012,Assam,020740040,BORO BAPTIST CONVENTION,HARISINGAHARISINGA784510,1418462.00
39,2011-2012,Assam,020740042,BRAHMAPUTRA ENVIRONMENT CONSERVATION AND COMMUNITY MANAGEMENT GROUP,Vill Kalaigaon Post KalaigaonKalaigaon784521,0.00
40,2011-2012,Assam,020720004,Burrows Memorial Christian Hospital Society,Banaskandi CacharAssam-788101,1303994.62
41,2011-2012,Assam,020810002,Cachar Hill Tribes Synod,Haflong  North CacharAssam-788819,659450.00
42,2011-2012,Assam,020830003,Carmel Nilaya,Post- Cinnamara  JorhatAssam-785008,0.00
43,2011-2012,Assam,020740001,Catholic Church,Tangla  DarrangAssam-784521,2058784.00
44,2011-2012,Assam,020740002,Catholic Church,Dimakuchi DarrangAssam-784526,17000.00
45,2011-2012,Assam,020740010,Catholic Church,Rangpara  Sonipur Assam-784505,165700.00
46,2011-2012,Assam,020740011,Catholic Church,Borpukhari SonitpurAssam-784174,81625.00
47,2011-2012,Assam,020740012,Catholic Church,Tetenbari SonitpurAssam-784171,178650.00
48,2011-2012,Assam,020740013,Catholic Church,Borgang SonitpurAssam-784167,81625.00
49,2011-2012,Assam,020740015,Catholic Church,Gohpur SonitpurAssam-784168,0.00
50,2011-2012,Assam,020740016,Catholic Church,PO: Nahargari Dholaibil  SonitpurAssam-784182,305826.00
51,2011-2012,Assam,020740017,Catholic Church,Mangaldai  DarrangAssam-784125,0.00
52,2011-2012,Assam,020740018,Catholic Church,Rowta DarrangAssam-784508,0.00
53,2011-2012,Assam,020740019,Catholic Church,Ambagaon DarrangAssam-784510,0.00
54,2011-2012,Assam,020740023,Catholic Church,Tezpur SonitpurAssam-784001,0.00
55,2011-2012,Assam,020740026,Catholic Church,Missamari SonitpurAssam-784506,0.00
56,2011-2012,Assam,020740027,Catholic Church,Mazbath DarrangAssam-784507,0.00
57,2011-2012,Assam,020740028,Catholic Church,Udalguri DarrangAssam-784509,0.00
58,2011-2012,Assam,020760002,Catholic Church,Damra GoalparaAssam-783122,252200.00
59,2011-2012,Assam,020760005,Catholic Church,Soraibil KokrajharAssam-783350,211.00
60,2011-2012,Assam,020780002,Catholic Church,Baganpara NalbariAssam-781342,0.00
61,2011-2012,Assam,020780014,Catholic Church,Barpeta  Assam-781315,615665.00
62,2011-2012,Assam,020780016,Catholic Church,Barama NalbariAssam-781346,0.00
63,2011-2012,Assam,020790003,Catholic Church,Gogamukh North LakhimpurAssam-787029,0.00
64,2011-2012,Assam,020790004,Catholic Church,St. Francis Sales School Telem DhimajiAssam-787060,0.00
65,2011-2012,Assam,020790005,Catholic Church,Sabati North LakhimpurAssam-787001,211750.00
66,2011-2012,Assam,020790006,Catholic Church,Dhemaji North LakhimpurAssam-787057,0.00
67,2011-2012,Assam,020790007,Catholic Church,Harmutty  North LakhimpurAssam-784160,200000.00
68,2011-2012,Assam,020790008,Catholic Church,Doolahat North Lakhimpur Assam -787031,0.00
69,2011-2012,Assam,020790009,Catholic Church,Silapathar DhemajiAssam-787059,0.00
70,2011-2012,Assam,020790010,Catholic Church,Jowai DehmajiAssam-787060,0.00
71,2011-2012,Assam,020800004,Catholic Church,Umswai Karbi AnglongAssam-782410,628564.00
72,2011-2012,Assam,020800005,Catholic Church,Sojong Karbi AnglongAssam-782485,388047.00
73,2011-2012,Assam,020810001,Catholic Church,Haflong North CacharAssam-788819,0.00
74,2011-2012,Assam,020820006,Catholic Church,Prem Nagar Dhing Road PO HaiborgaonNagaon782002,2730530.90
75,2011-2012,Assam,020820007,Catholic Church,Catholic Mission Rangalu P.O. JakhalabandhaDist. Nagaon Assam-782136,66507.00
76,2011-2012,Assam,020820008,Catholic Church,Lumding NowgongAssam-782447,0.00
77,2011-2012,Assam,020820009,Catholic Church,Jagi Road NowgongAssam-782410,0.00
78,2011-2012,Assam,020820025,Catholic Church,Salana NowgaonAssam-782139,0.00
79,2011-2012,Assam,020780019,Catholic Church Doomni,Doomni BarpetaAssam-781373,179490.00
80,2011-2012,Assam,020760006,CATHOLIC CHURCH GOSSAIGAON,Gosaigaon KokrajharAssam-783360,0.00
81,2011-2012,Assam,020740024,Catholic Hospital,Borgang SonitpurAssam-784167,2931033.00
82,2011-2012,Assam,020740021,Catholic Relief Services,Tezpur SonitpurAssam-784001,0.00
83,2011-2012,Assam,020780079,Centre for Development Action and Appropriate Technology,Swapta Swahid Path Sarumataria G.S. Road GuwahatiKamrup Distt. (Assam)-781006,0.00
