S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Mizoram,304330014,Agape Moral Reformation Organisation (AMRO),T/74 C R. Z. Lalbuaia BuildingVenghlui Republic Road796001,0.00
2,2010-2011,Mizoram,304340001,Baptist Church Of Mizoram,Serkawn Zotlang P.O LungleiMizoram-796691,5579190.66
3,2010-2011,Mizoram,304330043,BIBLE BELIEVING EVANGELICAL CHURCH,A/39 THANGRUMA BUILDING ZION STREET DAWRPUIAIZAWL796001,0.00
4,2010-2011,Mizoram,304330041,CENTRE FOR PEACE AND DEVELOPMENT,"3rd Floor K. V. Tlangmawia Building
TuikhuahtlangAizawl796001",5020167.00
5,2010-2011,Mizoram,304340002,Citizens Action for Rural Development,Lungsen PO Lungsen Lunglei (Mizoram) -797730,843000.00
6,2010-2011,Mizoram,304330042,Cod Nerc,Cod Nerc Head Office 2nd Floor Dr. C.Lalthanga Building Near Mahatma Gandhi Statue Zodin Sq.Aizawl796001,0.00
7,2010-2011,Mizoram,304330015,Don Bosco,Don Bosco Complex Seling P.OMizoram-796017,0.00
8,2010-2011,Mizoram,304430001,Don Bosco Saiha,Don Bosco Saiha (P.O.) SaihaMizoram-796901,0.00
9,2010-2011,Mizoram,304350003,Evangelical Church of Maraland,PO Saiha District Saiha Mizoram -796901,0.00
10,2010-2011,Mizoram,304430002,Faithful Trust,Prince Computer Centre New Colony SaihaMizoram-796901,0.00
11,2010-2011,Mizoram,304330035,Ferrando Integrated Women Development Centre,Peace Home-Zione Veng-Durtlang Aizawl Mizoram -796025,1652714.00
12,2010-2011,Mizoram,304330020,Goodwill Foundation,"PC Lianchungnunga Building
Opp: Aizawl West College
Dawrpui Vengthar AizawlAizawl796001",0.00
13,2010-2011,Mizoram,304330030,Greenwood Hospital Society,Bawngkawn AizawlMizoram-796014,0.00
14,2010-2011,Mizoram,304330028,Institute of the Brothers of St. Gabriel Society Province of N.E. India,Montfort Villa Aizawl Mizoram -796005,8303847.30
15,2010-2011,Mizoram,304350004,Isua Krista Kohhran Headquarters Bualpui (NG),Bualpui (NG)Saiha796901,0.00
16,2010-2011,Mizoram,304350002,Lairam Isua Krista Baptist Kohhran Lairam Jesus Christ Baptist Church,Lawngtlai P.O.- Lawngtlai Mizoram-796891,0.00
17,2010-2011,Mizoram,304330036,Mission for Christ,Hermon Street Durtlang Aizawl Mizoram -796025,0.00
18,2010-2011,Mizoram,304330018,Mizoram Hmeithai Association,10 Aupper Republic Road Aizawl Mizoram -,0.00
19,2010-2011,Mizoram,304330004,Mizoram Presbyterian Church,Synod Office AizawlMizoram-796001,1737491.00
20,2010-2011,Mizoram,304330022,Montfort Educational Development Society(MEDS),C/o St. Paul's Hr. Sec. School  Montfort HillsAizwal Mizoram-796005,4730061.59
21,2010-2011,Mizoram,304330031,People's Action for Rural Transformation,Aibawk Aizawl District Mizoram -,767800.00
22,2010-2011,Mizoram,304330026,Samaritan Society of  Mizoram,Zodin Square Below Milan Press Aizawl Mizoram -796001,403230.00
23,2010-2011,Mizoram,304330023,Samaritans'Association for the Blind,Durtlang Aizawal Mizoram -796025,0.00
24,2010-2011,Mizoram,304330024,Society for HIV/AIDS and Lifeline Operation in Mizoram,A-48/1 Lalrengpuia Building Lower ZarkawtAizawl796007,2559081.00
25,2010-2011,Mizoram,304330011,Spastic Society of Mizoram,Falkland Veng PO ZemabawkAizawl796001,1152012.00
26,2010-2011,Mizoram,304330005,Synod Hospital,Durtlang AizawlAizawl796025,1014026.00
27,2010-2011,Mizoram,304330003,The Church of God 7th Day,P.O.Box 70 Aizawl Mizoram-796001,158448.00
28,2010-2011,Mizoram,304330019,Thutak Nunpuitu Team,Zuangtui Aizwal Mizoram -,2437872.00
29,2010-2011,Mizoram,304330040,TORCH BEARER MINISTRIES,Electric Veng Near YMA HallK- Sangthuama Ex MLA Building796001,0.00
30,2010-2011,Mizoram,304330044,Tribal Welfare Agency (TWA),Lily Veng Chaltlang BC Injection Bldg 4th FloorAizawl796014,0.00
31,2010-2011,Mizoram,304330045,Zomi Baptist Church,ZBC Office Bethel VengChampai796321,0.00
32,2010-2011,Mizoram,304330034,Zoram Drivers Ramthim Board,Damna In Zuangiui Aizawl Mizoram -796017,0.00
33,2010-2011,Mizoram,304330039,ZORAM ENTU PAWL,BISHOPS HOUSE RAMTHAR VENG CHANMARI AIZAWLAIZAWL796007,9687860.08
34,2010-2011,Mizoram,304330002,Zoram Evangelical Fellowship,Chhanmari Veng Aizawl Mizoram-796007,3997672.00
