S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Chhattisgarh,327520041,Aakanksha Lions School for the ;Mentally Handicaped,Lions Den Jalvihar Colony RaipurRaipur Chhattisgarh-492001,513096.00
2,2010-2011,Chhattisgarh,327480023,Abhiyaan,Rao's House First Floor Raghvendra NagarBilaspur (Chhattesgarh)-459001,0.00
3,2010-2011,Chhattisgarh,327540032,Adarsh Prahari Samaj Sevi Sanstha,Near Karbala Nehru Ward Ambikapur SurgujaChhattisgarh-497001,0.00
4,2010-2011,Chhattisgarh,327590005,ADIM JATI SEVAK SANGH,Plot No. 103/1 Old Palace Manjha Para Main Road494334,315117.00
5,2010-2011,Chhattisgarh,327540013,Adivasi Seva Mandal,Vill/PO Baghima SargujaChhatisgarh-497001,0.00
6,2010-2011,Chhattisgarh,327590003,Adiwasi samta Manch,Vill. & Po: Markatola Distt: KankerChhatisgarh-,3272422.08
7,2010-2011,Chhattisgarh,327630017,Adwitiya Raysa Bahudheshia Evam Jan Kalyankari Sanstha,Dallirajhara Road Balod DurgChhattisgarh-491226,0.00
8,2010-2011,Chhattisgarh,327520037,Agrocrat's Society for Rural Development(ASORD),Besides Farishta Hospital Near Netaji Chowk Civil lines RaipurDistt: Raipur Chhatisgarh-492001,0.00
9,2010-2011,Chhattisgarh,327580005,Akhil Bhartiya Vanvasi Kalyan Ashram,Jaspur Nagar JashpurChhatisgarh-496331,8126278.00
10,2010-2011,Chhattisgarh,327540008,Ambikapur Catholic Diocese,Bishop's House Ambikapur PO FunduldihariSurguja (Chhatisgarh)-497110,9743987.80
11,2010-2011,Chhattisgarh,327610003,ANSH SAMAJ SEVI SANSTHA,Qtr. No. 876/3/B BALCO TOWN SHIPBALCO495684,0.00
12,2010-2011,Chhattisgarh,327470004,Aradhana Society,Pushpa Nivas Lal BaghJagdalpurDeepti ConventKadambari Bastar Chhatisgarh-494005,192218.85
13,2010-2011,Chhattisgarh,327530014,Arunodaya Shikshan Samiti,Hari Om Nager DongergaonDongergaon491661,0.00
14,2010-2011,Chhattisgarh,327540006,Asha Association in Surguja for Human Advancement Nawpara,Bishop's House Funduldihari P.O. Ambikapur Distt. SurgujaChhattisgarh-497110,10986054.93
15,2010-2011,Chhattisgarh,327630001,Assisi Seva Samaj,St. Thomas Ashram Dalli Rajhara  DurgChhatisgarh-491228,3311534.00
16,2010-2011,Chhattisgarh,327540033,Association of the Sisters of St. of Elizabeth,St. Elizabeth Convent Bhelai Khurd Barion P.O Dist.- SurgujaChhattisgarh-497001,1815481.00
17,2010-2011,Chhattisgarh,327470010,Bastar Dharma Kshema Samiti,Prakash Vidyalaya Kirandul BailadilaBastar. Chhatisgarh-494556,555620.27
18,2010-2011,Chhattisgarh,327470014,Bastar Samagra Vikas Samiti,Jai Krista Pahurbel Po Bakawand Bastar Distt.Chhattisgarh-494222,1430811.92
19,2010-2011,Chhattisgarh,327550006,Bastar Samajik Jan Vikas Samiti,Vill and P.O. KatekalyanDantewada494449,348125.00
20,2010-2011,Chhattisgarh,327470001,Bastar Sevak Mandal,Catholic Church Jagadalpur BastarChhatisgarh-494001,26371770.79
21,2010-2011,Chhattisgarh,327550002,Bastar Tribal Development Society,Nirmal Ashram- Geedam Distt: DantewadaChhatisgarh-494449,1554873.58
22,2010-2011,Chhattisgarh,327470018,Bastar True Light Samiti,Po/Vill : Dharampura JagdalpurBastar Chhatisgarh-494005,3533037.78
23,2010-2011,Chhattisgarh,327470013,Bastar Viklang Seva Samiti-Aghanpur,Manovikas Aghanpur Behind MPM Hospital JagdalpurBastar (Chhattisgarh)-494005,912071.24
24,2010-2011,Chhattisgarh,327630007,Berojgar Mahila Seva Samiti,Q.NO.9/H Street No. I Zone 3 Khursipar BhilaiDistt. Durg Chhattisgarh-490011,2084216.00
25,2010-2011,Chhattisgarh,327500002,Bhartiya General Conference Mennonite Church,At/PO Jagdeeshpur MahasamundChhatisgarh-493555,2357648.00
26,2010-2011,Chhattisgarh,327570005,Bhartiya Kushtha Niwarak Sangh,Katre Nagar Janjgir ChampaChhatisgarh-495671,0.00
