S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Tripura,206150020,Abhoy Mission,Ramnagar Road No. 1 2nd Lane P .O. Ramnagar799002,130000.00
2,2010-2011,Tripura,206130006,Ashray,Gournagar Kailashshar North TripuraTripura-799279,0.00
3,2010-2011,Tripura,206140002,Bahujana Hitaya Education Trust,PO Bishnupur Manu Bankul Sabroom South TripuraTripura -799143,0.00
4,2010-2011,Tripura,206130003,Blind and Handicapped Association,Jail Road PO Dharmanagar North TripuraTripura-799250,458600.00
5,2010-2011,Tripura,206150007,Consumers Protection Association,29 Central Road AgartalaTripura-799001,0.00
6,2010-2011,Tripura,206150025,Crafts World,Jorapukhur Par Madhya Banamalipur Agartala West TripuraTripura-799001,0.00
7,2010-2011,Tripura,206150011,Diocese of Agartala,Bishop House Airport Road P.O Durjoy Nagar AgartalaTripura (W)-499008,18547944.00
8,2010-2011,Tripura,206140004,Dishari,Ek No. Tilla Belonia South TripuraTripura -799155,0.00
9,2010-2011,Tripura,206150035,EVANGELICAL SYNOD SOCIETY(ESS),Rajghat Purabari English School CampP.O.- Kamalghat Mohanpur Subdivision799210,0.00
10,2010-2011,Tripura,206150028,Ganadoot Social Welfare Centre,PO Agartala Dist. West TripuraTripura-799001,0.00
11,2010-2011,Tripura,206150024,Jana Unnayan Samiti Tripura,Bishops House Durjoynagar AirportRoadAgartala West TripuraTripura-799009,15736299.44
12,2010-2011,Tripura,206130005,Janakalyan Parishad,Vill Nayapara PO Dharmanagar North TripuraTripura-799250,0.00
13,2010-2011,Tripura,206130001,Kailashar Baptist Christian Association,Darchawi  KumarghatTripura-799264,14729.00
14,2010-2011,Tripura,206150026,Minority Development Organisation,South Ramnagar Agartala West TripuraTripura-799001,0.00
15,2010-2011,Tripura,206150022,Missionary Sisters of Mary Help of Christians,Belbari Jirania Champaknagar West TripuraTripura-799045,2453758.00
16,2010-2011,Tripura,206120001,Oisho Bani Society,Catholic Church Lalchori-K.P. Colony(PO)Ambassa Dhalai-799289,10862452.00
17,2010-2011,Tripura,206140003,Organisation for Rural Survivial,E K No.TillaBelonia,456200.00
18,2010-2011,Tripura,206120002,Pabitra Atma Society,Lalchuri K.P. Colony Ambassa Dhalai -Distt.Tripura-799289,9893731.00
19,2010-2011,Tripura,206150008,Ramakrishna Math,P.O. Amtali Vivek NagarTripura-799130,5785.00
20,2010-2011,Tripura,206150012,Ramakrishna Mission, ViveknagarWest Tripura-799130,240000.00
21,2010-2011,Tripura,206150032,Sampari Hukumu Bodol,Bankumari Post KunjabanAgartala799006,1732846.00
22,2010-2011,Tripura,206150033,Santikali Mission,Debtara p.o Birendranagarjirania tripura westAgartala799045,0.00
23,2010-2011,Tripura,206150017,Society For Welfare & Social Research,East Shibnagar(Sarat Palli) P.O.Agartala  CollegeAgartalaWest Tripura Tripura-799004,0.00
24,2010-2011,Tripura,206150016,St Xaviers Bishramganj,Bishramgani West TripuraTripura.-,660420.00
25,2010-2011,Tripura,206150027,St. Anthony's Home,Belbari Champaknagar (Post) Tripura West AgartalaTripura-799045,0.00
26,2010-2011,Tripura,206150004,The Society of the Father of Holy Cross,Durjoynagar P.O. via Airport Agartala Tripura-799009,9301488.50
27,2010-2011,Tripura,206150002,Tripura Baptist Christian Union,P.O Arundhuti Nagar AgartalaTripura-799003,1401016.50
28,2010-2011,Tripura,206150015,Tripura Social Service Association,Kanchanmala  Agartala Tripura-,0.00
29,2010-2011,Tripura,206150006,Voluntary Health Association of Tripura,Circuit House Area P.O: Kunjaban AgartalaAgartala799006,3032301.20
30,2010-2011,Tripura,206150023,Young Development Club,Khasia Mangal Teliamura West TripuraTripura-799205,0.00
