S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Goa,271830133,Anyay Rahit Zindagi,Plot No.71Next to ESI DispensarySancoale Industrial Estate SaurinagarSouth Goa403726,5837088.00
2,2010-2011,Goa,271830093,Auxilium Salesian  Society, CaranzalemGoa-403523,0.00
3,2010-2011,Goa,271810007,BETHESDA LIFE CENTRE,H No 1503/3 Rego Bagh Bambolim Complex TisWadi NorthNorth Goa403202,4115269.00
4,2010-2011,Goa,271800001,Bharteeya Sanskriti Probodhini,A I- Vajein Shiroda PondaGoa-,1124087.00
5,2010-2011,Goa,271830104,Canossa  Society Goa,Modlo Vaddo ArambolPernem Goa-403524,0.00
6,2010-2011,Goa,271830025,Capuchin Friars Minor Society,Modi Navelim  SalcetteGoa-,5286252.15
7,2010-2011,Goa,271830015,Car melite Fathers  Fatima Retreat Centre,Xelim Loliem CanaconaGoa-403728,6500.00
8,2010-2011,Goa,271830153,Care and Compassion - Goa,4F/G-2 Models ComplexTaleigao Market Ilhas403002,1728821.00
9,2010-2011,Goa,271830003,Caritas Goa,Paco Pathiarcal Altinho PanjimGoa -403001,1283507.00
10,2010-2011,Goa,271830058,Carmelite Monastery, ChimalimGoa-,18743.77
11,2010-2011,Goa,271830008,Central Fund of Archdiocese of Goa & Daman, PanjimGoa-,0.00
12,2010-2011,Goa,271830155,CHANDOR JYOTHI SEVA SANGH,PALLOTTI JYOTHI NIWASGUIRDOLIMCHANDOR403714,1112828.00
13,2010-2011,Goa,271830156,Childrens Rights in Goa,H.No 754/1 11 2nd Floor CHRISTINA APARTMENTSAlto Porvorim403521,2964343.80
14,2010-2011,Goa,271830130,Chorao Educational Society,Boctawada-Chorao Ilhas- North-GoaGoa-403102,0.00
15,2010-2011,Goa,271830080,Churach of our Lady Of The Sea, Nani DamanDaman & Diu -396210,0.00
16,2010-2011,Goa,271830150,Cofre De Sao Sebastiao DA Igreja De Aquem,C/o St. Sebastian Church Aquem-Alto MargaoSouth GoaGoa-403601,0.00
17,2010-2011,Goa,271830072,Congr Of The Srs Of St Joseph Of Clunny, VernaGoa -403722,387403.00
18,2010-2011,Goa,271830074,Congregation Sisters of St Joseph Clunty,Vaddem Vasco Da GamaGoa -403802,0.00
19,2010-2011,Goa,271830073,Congregation Sisters St.Joseph Of Cluny,Cluny Convent  Nagoa De VernaSalcete-Goa-403722,304169.00
20,2010-2011,Goa,271830018,Diocesan Cathectical Centre,  Old Goa-,1046500.00
21,2010-2011,Goa,271830055,Diocesan Centre For Social Community Media, PanjimGoa-403001,0.00
22,2010-2011,Goa,271830057,Diocesan Family Service Centre Goa,D B MargOpp Steamer Jetty403001,0.00
23,2010-2011,Goa,271830140,Diocesan Society of Education,Paco Patriarcal AltinhoGoa-403001,0.00
24,2010-2011,Goa,271830046,Discalced Carmelite Monastery,Novitia Training Aquem MargaoGoa-403601,33600.00
25,2010-2011,Goa,271810009,Disha Charitable Trust,Behind Directorate of Education A.B. RoadPanaji403001,94500.00
26,2010-2011,Goa,271830129,Don Bosco Benaulim Society,H. No. 353 Pull Vaddo BenaulimGoa.-403707,40000.00
27,2010-2011,Goa,271830053,Don Bosco Farmer's Rehabilitation Society,Sulcorna Quepem  Goa-403705,0.00
28,2010-2011,Goa,271830127,Don Bosco Luotolim Society,Luotolim  SalceteGoa-403718,150000.00
29,2010-2011,Goa,271800002,Dudhsagar Krishi Udyog Society,Pillar Fathers Farm Shigao-CollemPonda Goa-403410,2277197.00
30,2010-2011,Goa,271830134,EL-Shaddai Charitable Trust,176 Batti Parra Bardez North Goa Goa-403510,22374471.27
31,2010-2011,Goa,271830097,Fabrica Da Igreja De Piedade,Divar IlhasGoa-403403,0.00
32,2010-2011,Goa,271830122,Fatima Society,Margao Goa -403601,0.00
33,2010-2011,Goa,271830151,Federation of Asian Bishops Conferences-Office of Peace and Harmony,Shanti Sadannear St.John the Baptist churchPovoacaoBenaulimSouth Goa Goa-403716,0.00
34,2010-2011,Goa,271830023,Fr. Angel Trust, Pilar Goa-403203,328708.69
35,2010-2011,Goa,271830049,Franciscan Sisters of Christ the King,Saligao BardezGoa-,5494455.00
36,2010-2011,Goa,271830022,Goa Salesian Society,Dob Bosco High SchoolPanjim,8901664.00
37,2010-2011,Goa,271830121,Green Ray Foundation,P-6 Calangute Road Portais Vaddo  Verem P.O.- Reis-MagosGoa-403114,0.00
38,2010-2011,Goa,271830035,Holy Childhood,Paco  Patriacal AltinhoPanjim  Goa-403001,2320244.00
39,2010-2011,Goa,271830039,Holy Cross Corso Farm Welfare Society,Marna Siolim BardezGoa-,274254.00
40,2010-2011,Goa,271830065,Holy Family Society,Sancoale CortalimGoa-,3250757.00
41,2010-2011,Goa,271830040,Holy Name Church,Fort Daman Daman & Diu -396220,0.00
42,2010-2011,Goa,271830152,Indian Students Education Aid Foundation,Keertividyalaya Building Rai Siolim Bardez North GoaGoa-403517,3793514.00
43,2010-2011,Goa,271830125,Indo Portuguese Friendship Society - Goa,Dias Building Rua Do Ormuz PanjimGoa-403001,0.00
44,2010-2011,Goa,271830043,Institute Of Social Service,Nirmala NivasAlthinho Panaji403001,0.00
45,2010-2011,Goa,271820002,International Animal Rescue,Animal Tracks Madungawaddo AssagaoBardez Goa-,8532499.83
46,2010-2011,Goa,271830123,International Education Fellowship Trust, Alto BetimeGoa -403521,0.00
47,2010-2011,Goa,271830013,Ishaprema Niketan Sangh, AssagaoBardez -403507,672654.00
48,2010-2011,Goa,271830138,Jan Ugahi,1552 Pandicol Curtorim South GoaGoa-403709,3454467.00
49,2010-2011,Goa,271810006,JESUS CENTRE GOA,ALFRAN PLAZA2ND FLOOR M.G. ROAD NEAR DON BOSCOPANAJI GOA403001,0.00
50,2010-2011,Goa,271830149,Kalangan Centre for Performing Art,Palacio De Sant'ana Godinho Margao South GoaGoa-403602,0.00
51,2010-2011,Goa,271830090,Mary Society, MapusaBardez -403507,284316.00
52,2010-2011,Goa,271830009,Monte De Guerim Educational Society, BardezGoa-,950859.00
53,2010-2011,Goa,271810005,Museum of Christian Art,Paco Patriarcal Altino PanajiGoa-403001,6356.00
54,2010-2011,Goa,271830124,Navjyothi Rehabilitation Centre,Sisters Adores Belloy Nuvem Salcete  Goa -403604,3404881.00
55,2010-2011,Goa,271830041,Our Lady Of Remedios Church, Moti DamanDaman & Diu-,0.00
56,2010-2011,Goa,271830017,Pastoral Institute St. Pius X(Maintenance, IlhasOld Goa-,0.00
57,2010-2011,Goa,271830027,Patoral Institute St. Pius X (Masses), Tiswadi Old Goa-403402,229231.15
58,2010-2011,Goa,271830005,Peaceful Society,Kundai PondaGoa-403408,6936806.00
59,2010-2011,Goa,271830001,Pilar Seminary Society, PilarGoa-403203,12985892.27
60,2010-2011,Goa,271830131,Pilar Sisters Association,Orago Loutolim  Salcette Goa-,521200.00
61,2010-2011,Goa,271830132,Positive People,H. No. 357 PirazonaMoira403507,7500.00
62,2010-2011,Goa,271830147,Presentation Society,Presentation ConventMangor Hill Vasco Da Gama South GoaGoa-403802,1384475.00
63,2010-2011,Goa,271830095,Quepem Salesian Society, Prem NagarQuepem-403705,0.00
64,2010-2011,Goa,271830062,Rachol Seminary,Rachol Salcette Goa-,3993556.00
65,2010-2011,Goa,271830157,RAVANFOND LIONS EDUCATION SOCIETY,G11KURTARKAR MODERN HOMESAQUEM-BAIXONAVELIM403707,1233600.00
66,2010-2011,Goa,271830091,Rosa Mystica Society,Aldona Bardez Goa-403508,17456.00
67,2010-2011,Goa,271820001,Sangath,House No 451 168 Bhatkar Vaddo Socorro Porvorim BardezBardez403501,27803437.80
68,2010-2011,Goa,271830028,Seminary of Our Lady,Saligao BardezGoa-403511,1997845.00
69,2010-2011,Goa,271810008,SEVA TRUST,VADDY NEAR MARUTHI TEMPLE MERCESGOA403005,671415.57
70,2010-2011,Goa,271820004,SHANTI NIWAS SOCIAL WELFARE SOCIETY,51/B OlaulimCarona P.O.403523,0.00
71,2010-2011,Goa,271810001,Sharda Mandir Trust,Miramar  PanjimGoa.-403001,0.00
72,2010-2011,Goa,271830086,Sisters Of Mary Immacu. Of Bishop Morrow - Agonda,Agonda P.O Canacona  Taluk Goa-403702,1300000.00
73,2010-2011,Goa,271830096,Societ Of Sisters Of St. Alex Orphanage, CalanguteBardez  -403516,824776.00
74,2010-2011,Goa,271830044,Society  of Pilar - Sanguem Region,h.No.: 12/3664 padre agnel bhavan st joaquim road bordamargoa403601,1554609.00
75,2010-2011,Goa,271830154,Society for youth Development,Sanjeevan Buildidng Near Bandora Panchyat Buldg NagueshiPonda Goa403003,0.00
76,2010-2011,Goa,271830045,Society Of Daughters Of Heart Of Mary, PanjiGoa-,0.00
77,2010-2011,Goa,271830032,Society of Daughters of St. Paul, PanjimGoa.-403001,0.00
78,2010-2011,Goa,271830144,Society of Franciscan Sisters of Immaculate Conception,House No 918/B Grande Rumbordem CurtorimSalcete403709,13338671.00
79,2010-2011,Goa,271830068,SOCIETY OF FRANCISCAN SISTERS OF MARY, Dona PaulaGoa-403004,0.00
80,2010-2011,Goa,271830036,Society Of Friars Minor, PondaGoa-,3525489.00
81,2010-2011,Goa,271830002,Society of Pilar, PilarGoa-403203,11159863.57
82,2010-2011,Goa,271830038,Society Of Poor Sisters Of Our Lady, AssonoraBardez-,0.00
83,2010-2011,Goa,271830010,Society Of Sisters Of St. Alex Convent, CalanguteBardez-,1033256.00
84,2010-2011,Goa,271830054,Society Of Sisters Of St. Alex Aged Home, CalanguteBardez-,0.00
85,2010-2011,Goa,271830075,Society Of The Sisters Of the Holy Cross, BastoraBardez-,0.00
86,2010-2011,Goa,271830016,Socy Of Franciscan SRS Of Christ King,Convent Of Our Lady Of Angels TiswadiOld Goa-,2193.00
87,2010-2011,Goa,271830098,Socy Of H.C. Srs Romanso Mat. Nursing Home,  Bardez -403513,0.00
88,2010-2011,Goa,271830012,Socy. Of Francis Hosp. Srs.St. John Of God, TiswadiOld Goa-,14106.00
89,2010-2011,Goa,271830060,St.  Anthony's  Institute  & Orphanage,Duler BardezGoa-,40500.00
90,2010-2011,Goa,271830051,St. Joseph's Boys Home Society,Calangute BardezGoa-403516,1142078.00
91,2010-2011,Goa,271830061,St. Teresa's Carmel, XettiawadoBardez-403509,11396.00
92,2010-2011,Goa,271830101,ST.Ann'a   Institute  High  School, AgondaCanacona-,0.00
93,2010-2011,Goa,271830034,ST.Francis  Xavier's Ashram,Raia SalceteGoa-403720,44580.00
94,2010-2011,Goa,271830050,St.Joseph Home For The Aged, SiolimBardez -403517,204481.00
95,2010-2011,Goa,271830110,The Assagao Pallotine Sisters Institute,223 Mazalwaddo BardezGoa-403507,3500195.00
96,2010-2011,Goa,271830030,The Assagao Pallottine Society,Assagao  BardezGoa-,6236636.00
97,2010-2011,Goa,271830031,The Assagao Pallottine Society, Chicalim Goa-407711,2623550.00
98,2010-2011,Goa,271820003,The Dominican Fathers(Goa) Society,Dominican Fathers 350 Pirazona  Moira Bardez Goa-403507,1792508.00
99,2010-2011,Goa,271830087,The Fatorda Salesian Society,FatordaMargao403602,0.00
100,2010-2011,Goa,271830118,The Goa Xavier Company Private Ltd,Loyala High School  P.B. No-79 MargaoGoa -403601,2882762.00
101,2010-2011,Goa,271830146,The International Centre Goa,Goa University Road Dona Paula PO Dona PaulaGoa-403004,322000.00
102,2010-2011,Goa,271830070,The National Association For The Blind, PanajiGoa-,19000.00
103,2010-2011,Goa,271810002,The Panjim Salesian Sociesty,DonBosco High School Panjin Distt. Ilhas Tiswadi Goa-403001,0.00
104,2010-2011,Goa,271830106,The Society of the Franciscan Hospitaller Sisters of Immaculate Conception,Margao Goa -403601,123186.00
105,2010-2011,Goa,271830089,Thomas Stephens Konkani Kendra,B.B.Borkar Road Alto Porvorim Goa-403521,130102.00
106,2010-2011,Goa,271830033,Training Cum Prod. Centre For Handicapped,Kadamba Road Old Goa -403402,271158.00
107,2010-2011,Goa,271830094,Trust Of Nano Nagle School,Bon Jesus Basilica MargaoGoa -403601,2050994.00
108,2010-2011,Goa,271810003,Tuem Salesian Society,Don Bosco Boys' Home Tuem PernemGoa.-403512,50000.00
109,2010-2011,Goa,271830006,Uccassaim Salesian Society,Bastora  BardezGoa-,0.00
110,2010-2011,Goa,271830128,Velcao Pale Education Society,Infant Jesus Academy VelcaoConsaulim-,224168.00
111,2010-2011,Goa,271830037,Vivian Nivas Charitable Society,Porta Vaddo SiolimBardez-,486130.00
112,2010-2011,Goa,271830004,Xavier Centre Of Historical Research, Alto PorvorimGoa -403521,892171.00
