S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Jammu & Kashmir,152670022,Abhiyaan,16 Mhesh Pura Jammu (Tawi)J & K -180001,0.00
2,2010-2011,Jammu & Kashmir,152710030,All Ladakh Social Welfare Society,Housing Colony Group B/H.No. 167 LehJ & K-194101,215500.00
3,2010-2011,Jammu & Kashmir,152680015,Border Area Development Organization Kargil,Akwoou Corpleu Main Rood Poyen KargilPoyen194103,0.00
4,2010-2011,Jammu & Kashmir,152750004,Catholic Social Service Society,Seva Niketan Kunjwani Bye Pass JammuJammu & Kashmir-,28428431.16
5,2010-2011,Jammu & Kashmir,152750015,Centre for Slum Development,New National Hotel Kahna Khan Dalgate SrinagarJammu and Kashmir-190001,0.00
6,2010-2011,Jammu & Kashmir,152710036,Centre for Sustainable Development and Food Security in Ladakh,PO Box No.53 Serdung House Chubi-Leh Ladakh(Jammu and Kashmir)-194101,10666699.00
7,2010-2011,Jammu & Kashmir,152750028,CHILD NURTURE AND REIELF KASHMIR CHINAR Kashmir,Guru Lane Opposite Ply Emporium Barzulla SrinagarSrinagar190005,2717100.00
8,2010-2011,Jammu & Kashmir,152710018,Child Welfare Society,P.B.No. 135 Leh LadakhJammu & Kashmir-194101,1679796.00
9,2010-2011,Jammu & Kashmir,152710014,Chumur Cultural And Welfare Society,Chumur Gompa  C/o Hotel Lingzi East Leh - LadakhJammu & Kashmir-194101,32993553.00
10,2010-2011,Jammu & Kashmir,152670024,CMI Service Society,Yesupal Ashram 7A Sector 4 Extn Trikutanagar JammuJammu and Kashmir-180012,1636727.00
11,2010-2011,Jammu & Kashmir,152750003,Dar-Ul- Fazl Childrens Home,P.O Box 54 Manali Dist: KulluHimachal Pradesh -175131,7397390.08
12,2010-2011,Jammu & Kashmir,152670008,Diocese of Jammu - Srinagar St. Mary's Church, Jammu CanttJammu & Kashmir-,27859144.93
13,2010-2011,Jammu & Kashmir,152710032,Drigung Dharma Foundation,Phyang District LehJammu and Kashmir-194101,0.00
14,2010-2011,Jammu & Kashmir,152710045,Drikung Kagyu Cultural and Welfare Society,Gaon GonpaPheyang194101,0.00
15,2010-2011,Jammu & Kashmir,152760001,Emmanuel Mission Hostel, RamnagarJ&K-182122,604259.00
16,2010-2011,Jammu & Kashmir,152750023,Global Green Peace,15/1 Poloview SrinagarJammu and Kashmir-190001,0.00
17,2010-2011,Jammu & Kashmir,152710031,Gyudzin Tantric Monastery (Phey),Phey PO Box No. 85 Leh Ladakh DistrictJammu and Kashmir-194101,2178105.00
18,2010-2011,Jammu & Kashmir,152750014,Help Foundation,16-A Gogji Bagh Srinagar(Kashmir)Jammu &  Kashmir-190008,3785370.00
19,2010-2011,Jammu & Kashmir,152740004,Himalayan Voice,Ward No.7 RajouriJammu and Kashmir-185131,320000.00
20,2010-2011,Jammu & Kashmir,152710022,His Holiness The Cyalwa Karumpu Welfare Society,P.o Box No.81 CPO Leh LadakhJ&K-,2019314.00
21,2010-2011,Jammu & Kashmir,152610003,Human Welfare Foundation,310 Room No. Lone Building K.P. RoadAnantnag192101,13650.00
22,2010-2011,Jammu & Kashmir,152710039,Imamiya Mission Educational and Social Welfare Society,Chuchot PO Box No.32Leh Ladakh194101,700000.00
23,2010-2011,Jammu & Kashmir,152760004,Indian Pentecostal Church of God,Samuel Hebron Garhi P.O.  Udhampur Jammu & Kashmir-182121,279597.00
24,2010-2011,Jammu & Kashmir,152750006,Iqbal Memorial Trust,Iqbalabad Bemina  SrinagarJammu & Kashmir-,696362.20
25,2010-2011,Jammu & Kashmir,152640002,ISLAMIC RELIEF AND RESEARCH TRUST KASHMIR,ALAMDAR BAGH GOPALPORACHADOORA191113,20000.00
26,2010-2011,Jammu & Kashmir,152730002,ISLAMIC UNIVERSITY OF SCIENCE AND TECHNOLOGY,ONE UNIVERSITY AVENUE AWANTIPORAPULWAMA192122,36335.00
27,2010-2011,Jammu & Kashmir,152750018,J & K Yateem Foundation,8- Top Floor Auqaf Building Budshah Chowk SgrSrinagar (J&K)-190001,9288617.19
28,2010-2011,Jammu & Kashmir,152750024,J and K Habakhatoon Foundation,103-Hotel Mazda BoulevardNehru Park190001,0.00
29,2010-2011,Jammu & Kashmir,152750012,Jammu  & Kashmir  Yateem Trust  Srinagar,Red Cross Road Maisooma SrinagarJammu & Kashmir -190001,20893231.41
30,2010-2011,Jammu & Kashmir,152670010,Jammu & Kashmir Presentation Society,Gandhi Nagar JammuJammu & Kashmir-,0.00
31,2010-2011,Jammu & Kashmir,152670015,Jammu & Kashmir Women Society,70 (a) 2 - A Extn Gandhi Nagar Jammu Jammu & Kashmir-180004,0.00
32,2010-2011,Jammu & Kashmir,152670017,Jay  Kay Women Welfare Society,299 Nai Basti Satwari Jammu Cantt Jammu TawiJ & K-,5778861.00
33,2010-2011,Jammu & Kashmir,152610001,John Bishop Memorial Hospital,Sarnal AnantnagJ&K-,0.00
34,2010-2011,Jammu & Kashmir,152680010,Kargil Development Project,Greenland Campus Near TRC Kargil (J&K) -194103,8483210.00
35,2010-2011,Jammu & Kashmir,152680008,Kargil Educational Society,Main Bazar- Kargil KargilJammu & Kashmir-194103,2738000.00
36,2010-2011,Jammu & Kashmir,152710050,KARMA DUPGYUD CHOELING CULTURAL AND WELARE ASSOCIATION,P.O BOX 10LEH LADAKH194101,180442.85
37,2010-2011,Jammu & Kashmir,152680011,Karsha Gonpa Cultural & Welfare Society,Karsha Zanskar BPO Padum Kargil (Jammu and Kashmir) -194102,0.00
38,2010-2011,Jammu & Kashmir,152760002,Kashmir Evangelical Fellowship, UdhampurJammu & Kashmir-182101,15574797.00
39,2010-2011,Jammu & Kashmir,152610004,Kashmir Research Institute of Education and Solar Technology,P.O. Box 68 HPOAnantnag192101,0.00
40,2010-2011,Jammu & Kashmir,152670016,Krist  Jyoti Social  Welfare Society,Chak Manga Samba Jammu TawiJammu & Kashmir-,163000.00
41,2010-2011,Jammu & Kashmir,152710024,Ladakh Buddhist Association,Chokhang Vehara Leh-LadakhJammu and Kashmir-194101,0.00
42,2010-2011,Jammu & Kashmir,152710007,Ladakh Ecological Developmental Group,Karzoo  Leh - LadakhJammu & Kashmir-194101,14967420.80
43,2010-2011,Jammu & Kashmir,152710042,LADAKH EFTERSKOLE WELFARE SOCIETY,PHAYANG LEH LADAKHLEH194101,1582863.00
44,2010-2011,Jammu & Kashmir,152710013,Ladakh Environment and Health Organisation,Himalya Hostel Complex Leh - LadakhJammu & Kashmir-,5876640.00
45,2010-2011,Jammu & Kashmir,152710019,Ladakh Heart Foundation,PO-Box No. 150 Polo Ground Leh Ladakh Jammu & Kashmir-194101,1305435.00
46,2010-2011,Jammu & Kashmir,152710047,Ladakh Institute of Prevention,Dambuchan Leh-Ladakh Pin 194101Leh194101,731900.00
47,2010-2011,Jammu & Kashmir,152710023,Ladakh Nuns Association,C/O G.H. Airport Road Lower Skara Leh LadakhJammu & Kashmir-194101,730219.00
