S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Nagaland,164780015,AGAPE YOUTH WELFARE ORGANISATION (AYWO),TOURIST COLONY POST BOX- 20WOKHA TOWN797111,0.00
2,2010-2011,Nagaland,164740006,Akhoia Village Farmer Society,Akhoia Village MokokchungNagaland.-,0.00
3,2010-2011,Nagaland,164730035,Akimbo Society,H.No.163Supply ColonyPost Boz.No.423Dimapur797112,5973635.00
4,2010-2011,Nagaland,164730021,Anma Integrated Development Association,P.Box No.40 DimapurNagaland-797112,37912815.30
5,2010-2011,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,1756656.10
6,2010-2011,Nagaland,164730046,Association of Tribal Welfare Development,Woodlands Naharbani Dimapur Nagaland-,0.00
7,2010-2011,Nagaland,164730098,Basic Institute of Nurturing Career Multi Development Society,Dimapur (Nagaland) -797112,0.00
8,2010-2011,Nagaland,164730095,Bethesda Ministries,Walford Road Dimapur Nagaland -797112,0.00
9,2010-2011,Nagaland,164730060,Bethesda Youth welfare Centre,Post Box -3194-Duncan Basti DimapurNagaland-79712,6946925.00
10,2010-2011,Nagaland,164740005,Blue Hill english School, OngpangkongMokokchung -798617,0.00
11,2010-2011,Nagaland,164740012,Care and Support Society,Post Box No 65Mokokchung798601,0.00
12,2010-2011,Nagaland,164730067,Care-Centre for Environment and Rural Poor,Post Box # 416United North Block Sector-BA-Mao ColonyBurma CampKK RoadDimapur Nagaland.-797112,392500.00
13,2010-2011,Nagaland,164730094,Carmel Bhawan,P.B.68 Dimapur Nagaland -797112,1796060.00
14,2010-2011,Nagaland,164770002,Chakhesang Baptist Church Council, T.ChikhariPfustero-797107,19753.00
15,2010-2011,Nagaland,164730102,Changvi Organic Bio-Tech Park,Changvi Village Mekokchung Kohima Nagaland -,0.00
16,2010-2011,Nagaland,164780014,Charity Club Multipurpose Society,Tsumang Colony WokhaNagaland-797111,0.00
17,2010-2011,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,1068963.00
18,2010-2011,Nagaland,164730139,Clivia Welfare Society,H.No. 21 Padum Pukhuri DimapurDimapur P.O.797112,0.00
19,2010-2011,Nagaland,164730124,COMMUNITY AWARENESS AND DEVELOPMENT FOUNDATION,CAD FOUNDATION OFFICE OPP. WEST POLICE COLONY No. 194 PWD ROADDIMAPUR797112,2974083.37
20,2010-2011,Nagaland,164730079,D.K.Enterprise Society,Medziphema Dimapur Nagaland -797106,0.00
21,2010-2011,Nagaland,164730080,Development Action Network,Little Angels School 3rd Mile DimapurNagaland-797112,0.00
22,2010-2011,Nagaland,164730024,Development Association of Nagaland,C/o Bishop's House P.O. Box No 3 Circular Road DimapurNagaland-797112,5306340.04
23,2010-2011,Nagaland,164730087,Development Support Services Organisation,Duncan-168 (Behind S.M.College) DimapurNagaland-797112,207525.00
24,2010-2011,Nagaland,164730002,Diocese of Kohima,Bishop's House P..Box 3 Circular Road DimapurNagaland-797112,19774816.55
25,2010-2011,Nagaland,164730014,Discipleship Bible College,P.O.Box 36 DimapurNagaland-797112,0.00
26,2010-2011,Nagaland,164730018,Don Bosco Book Centre,P.Box 43 DimapurNagaland-797112,75000.00
27,2010-2011,Nagaland,164730064,Don Bosco Foundation for Education and Training,Don Bosco Provincial House  DimapurNagaland-797112,9534736.00
28,2010-2011,Nagaland,164760001,Don Bosco Maram Centre, Maram Bazar Manipur-795105,0.00
29,2010-2011,Nagaland,164730138,DON BOSCO VOCATIONAL TRAINING CENTRE,3rd MILE PB 40DIMAPUR797112,0.00
30,2010-2011,Nagaland,164730032,Eleutheros Christian Society,P.Box 51 Dist: TuensangNagaland-798612,2214839.00
31,2010-2011,Nagaland,164760004,Ellen Welfare Society,Mon D.C. Hill  NagalandMon-798621,271700.00
32,2010-2011,Nagaland,164730137,ENTREPRENEUR DEVELOPMENT AND INTEGRATED TRAINING INSTITUTE (EDITI),N.S.T. Building 2nd Floor.Kohima797001,0.00
33,2010-2011,Nagaland,164770015,EUREKA LIFE FOUNDATION,NEW COLONY PHEK TOWNPHEK797108,0.00
34,2010-2011,Nagaland,164730097,Faith Ministry Society,Nagagaon Colony Dimapur (Nagaland) -797112,0.00
35,2010-2011,Nagaland,164730072,Franciscan Clarist Society of North East,Clare Bhavan Kacharigaon PB No. 306Dimapur (Nagaland)-797112,5325156.00
36,2010-2011,Nagaland,164730030,Good Sheperd Ministry,Post Box No. 312 KohimaNagaland-797001,0.00
37,2010-2011,Nagaland,164740008,Grace Society,P.W.D. Colony Chagtongya Town Mokokchung Nagaland -798613,0.00
