S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
62,2010-2011,Karnataka,094421117,Amara Prema Charitable Society,Holy Cross Centre No.28 Milton Street Cooke Town BangaloreKarnataka-560005,18165425.00
63,2010-2011,Karnataka,094420211,Ambassadors for Christ India,No 16 G1 Ambassador Apartment 6th cross Hutchins road St Thomas Town BangaloreBangalore560084,919391.50
64,2010-2011,Karnataka,094420632,Ambika Mahila Sangha,No.1982 Behind Srirama Temple New Thippasandra HAL 3rd StageBangalore Karnataka.-560025,0.00
65,2010-2011,Karnataka,094420991,AME Foundation,204 100 Feet Ring Road 3rd Phase BanashanakariBangalore560085,6325561.70
66,2010-2011,Karnataka,094420816,Amici Di Raoul Follereau,584th Cross Kavery Layout Dharmaram College PO Bangalore Karnataka-560029,27780771.00
67,2010-2011,Karnataka,094510009,Ammathi Parish Society,PO Ammathi Kodagu SouthKarnataka-571211,0.00
68,2010-2011,Karnataka,094630075,Ammemhal Subha Rao Rai Memorial Fund,Mangalore Dakshin KannadaKarnataka-,133086.00
69,2010-2011,Karnataka,094470042,AMRA EDUCATIONAL AND SOCIAL WELFARE ASSOCIATION,HUNASHYALTALUKA SINDAGI586118,0.00
70,2010-2011,Karnataka,094540073,Amreen Samaj Seva and Vidya Vardhak Sangh,Post-Aldihal Tq-ChittapurGulbarga585103,0.00
71,2010-2011,Karnataka,094630028,Anandashram Family Helper Project,Sisters of CharityJeppoo Mangalore  Dakshin KannadaKarnataka-575002,11781.00
72,2010-2011,Karnataka,094630138,Anandashrama Seva Trust,PO Darbe Puttur  Dakshin KannadaKarnataka-574202,495831.00
73,2010-2011,Karnataka,094690013,Anantharaja Charitable Trust,Mallar Village P.B.No.15 Vidyaniketan Group Of InstitutionsKaup574106,0.00
74,2010-2011,Karnataka,094420960,Ananya Trust,2336th Main 4th Block Jayanagar BangaloreKarnataka-560011,743747.26
75,2010-2011,Karnataka,094420537,Anath Shishu Nivasa,No.1- A V Main Road N.R.Colony BangaloreKarnataka.-560019,16836.00
76,2010-2011,Karnataka,094421115,Anchor Family Development Trust,Block A Flat 302 Oceanus Monarda Apartment Kasavanahalli RoadBangalore560035,0.00
77,2010-2011,Karnataka,094421075,Anchorage,335513th Main Hal 2nd Stage Indiranagar BangaloreKarnataka-560008,16479.00
78,2010-2011,Karnataka,094420130,Anekal Jesuit Education And Charitable Society,21Levelle Road Loyala MandirBangalore Karnataka.-560001,7567086.00
79,2010-2011,Karnataka,094420043,Anekal Rehabilitation Education & Development Centre,Diddibagilu Thaysaja Road Anekal Bangalore Karnataka. -562106,573950.00
80,2010-2011,Karnataka,094420530,Anga Karunya Kendra,No.15 Visweswaraiah Ind Area. Mahadevapura Bangalore Karnataka-560048,11141.00
81,2010-2011,Karnataka,094630201,ANIMAL CARE TRUST,1ST FLOOR ALBUQUERQUE CHAMBERS PANDESHWARMANGALORE575001,0.00
82,2010-2011,Karnataka,094420994,Animal Rights Fund,No.144 Phase I Girinagar BangalaoreKarnataka-560085,0.00
83,2010-2011,Karnataka,094421176,ANISHA Trust,No.498 Errappa Line Nanja Reddy ColonyMurugesh PalyaVimanapura POBangalore Karnataka-560017,3815823.00
84,2010-2011,Karnataka,094590067,Anjali Ashram,Chamundi Hill Road MysoreKarnataka-570011,0.00
85,2010-2011,Karnataka,094600033,Anjuman Hami-e-muslimeen,Main Road Bhatkal Uttar KannaraKarnataka.-,0.00
86,2010-2011,Karnataka,094421387,ANNAPOORNA CHARITABLE TRUST,NO.13 MICO LAYOUT ATTIGUPPE VIJAYANAGARBANGALORE560040,106270.00
87,2010-2011,Karnataka,094421277,Annapoorneshwari Anathasssrama Trust,3411B Cross MalleswaramBangalore560003,0.00
88,2010-2011,Karnataka,094400020,Annapurna Association,Chintamani Nagar Guttur Post Harihar DavangereKarnataka-577601,0.00
89,2010-2011,Karnataka,094450032,Annavarjula Subramanyam Memorial Trust,5-B Krishnamachari Road BELLARYKarnataka-583101,22450.00
90,2010-2011,Karnataka,094570140,Antharaganga Vidya Samsthe,No.1442 Pc Extension Kolar Town Kolar Karnataka-563101,0.00
91,2010-2011,Karnataka,094420984,Anurenjana Kendra,La Salette Sadhan Kammasandra Electronics City P.O. PB No. 10017560100,0.00
92,2010-2011,Karnataka,094570185,Apostolic Full Gospel Ministries,No.663 Gold Field Hills Near Dr. Ambedkar High School Coromandal POKolar Karnataka-563118,0.00
93,2010-2011,Karnataka,094420134,Archdiocese of Bangalore,Archbishop's House75Miller's Road Bangalore Karnataka. -560046,28198426.40
94,2010-2011,Karnataka,094421046,Arulsamy Education Trust,No.Lourdes English School Campus Ring RoadBank Avenue Baby SabuPalya Bangalore Karnataka-560043,0.00
95,2010-2011,Karnataka,094450013,Arunodaya  Poirada,Papinayakana Halli Hospet Taluk BellaryKarnataka.-583223,810589.00
96,2010-2011,Karnataka,094420722,Asare (Rural Women's Voluntary Organisations),Kumbara Colony  Harohally Bangalore Karnataka-562112,1498790.00
97,2010-2011,Karnataka,094440092,Ascending Education Society,Block-F Al-Tower Apartments Ashok Nagar Nipani Chikodi TaluqBelgaum Karnataka-591237,0.00
98,2010-2011,Karnataka,094420784,Asha Foundation,No.42 4th Main SBM Colony Anand Nagar Hebbal Bangalore 560 024Bangalore560024,6916169.00
99,2010-2011,Karnataka,094420745,Asha Kiran Trust,No 14-24 ESTHER GARDEN JAYANTHI NAGAR HORAMAVUBANGALORE560016,1122333.00
100,2010-2011,Karnataka,094590168,Asha Kirana Charitable Trust,CA 1 Ring Road Hebbal Industrial RoadMysore570016,2219696.00
101,2010-2011,Karnataka,094440105,ASHAJYOTHI MAHILA ABHIVRUDDHI KENDRA,4805/14 PREM NIWAS 1ST MAIN ROAD SHIVAJI NAGARBELGAUM590016,0.00
102,2010-2011,Karnataka,094420855,Ashakirana Seva Trust,No.730 4th Main Kengiri Satellite Town Bangalore Karnataka.-560060,0.00
103,2010-2011,Karnataka,094420336,Ashalaya Home for the Welfare of Mentally Handicapped,No. 5 Lazer Road Frazer Town BangaloreKarnataka-,413420.00
104,2010-2011,Karnataka,094590200,Ashodaya Samithi,# 1496/CH-4/1 Dr. Ambedkar Road KrishnamurthypuramMysore570004,13186759.00
105,2010-2011,Karnataka,094420739,Ashoka Trust for Research in Ecology and Environment,Royal Enclave SrirampuraJakkur Post560064,54414011.00
106,2010-2011,Karnataka,094420863,Ashraya Social Welfare and Rehabilitation Centre,No.2 2nd Cross Ganesha Block Dinnur Main Road RT NagarBangalore Karnataka-560032,112082.00
107,2010-2011,Karnataka,094490013,Ashraya Society for Education & Rural Development,B.G Kere  Chitradurga Karnataka-577527,186.00
108,2010-2011,Karnataka,094420829,Asian Brotherhood Concern,121 HIG B2 No.86 Shirke Appts. KenheriBangalore Karnataka-560060,0.00
109,2010-2011,Karnataka,094421093,Asian Centre for entrepreneurial Initiatives,132 1st floor17th Cross11th Main RoadMalleswaram BangaloreKarnataka-560055,0.00
110,2010-2011,Karnataka,094420311,Asian Christian Academy Of India,C/o Bangalore Bible Church No. 369/E Agara Main RoadHoramavu Agara Village Horamavu (P.O)560043,23831113.00
111,2010-2011,Karnataka,094570169,Asian Evangelical Church and Union Society,No.211Marikuppam post KGF KolarKarnataka-563119,0.00
112,2010-2011,Karnataka,094420128,Asian Institute For Rural Development,7/ABasavanagudi Ratanavilasa RoadBangalore Karnataka.-560004,0.00
113,2010-2011,Karnataka,094421019,Asian Nature Conservation Foundation,B-713 Sobha Windfall Apartments AmruthahalliSahakarnagar POBangalore Karnataka-560092,13558709.00
114,2010-2011,Karnataka,094421301,ASIAN WOMEN AND CHILDRENS FOUNDATION TRUST,NO. 17 HARRIS ROAD BENSON TOWNBANGALORE560046,1019919.00
115,2010-2011,Karnataka,094420238,Asirvanam Benedictine Society,Kumbalgud  BangaloreKarnataka.-560074,763700.00
116,2010-2011,Karnataka,094590070,Assisi Seva Nilaya Leprosy Dispensary,V. Chatra Chamaraja Nagar Mysore Karnataka-571147,298697.50
117,2010-2011,Karnataka,094420909,Association For Community Care Education And Social Services,10 New Chelekere ExtensionKalyan Nagar Post560043,6266507.95
118,2010-2011,Karnataka,094610017,Association For Rehabilitation of the Disabled,PB 24 Gangavathi Kopal Karnataka-583227,0.00
119,2010-2011,Karnataka,094421332,Association for Social Health in India Karnataka,Abhayashrama 4th Cross Wilson GardenBangalore560027,21565.00
120,2010-2011,Karnataka,094420191,Association for the Care of Mentally Handicapped,Sneha Bhavan Kacharkanahalli St. Thomas Town BangaloreKarnataka-560084,2458463.00
121,2010-2011,Karnataka,094420515,Association for the Mentally  Challenged,Near Kidwai Cancer Hospital Off: Hosur Road BangaloreKarnataka.-560029,582965.60
122,2010-2011,Karnataka,094590174,Association for the Welfare of the Mentally Disabled,No.9 8th Cross Udayagiri MysoreKarnataka-570019,307417.00
123,2010-2011,Karnataka,094420076,Association For Voluntary Action & Service,30/65 1st Floor II Main Ganganagar Bengaluru 560032Bengaluru560032,9487649.00
124,2010-2011,Karnataka,094420553,Association Of Women Enterpreneurs,B-76'ksside Industerial Estate RajajinagarBangalore Karnataka.-560044,662955.00
125,2010-2011,Karnataka,094421360,ATHANI CHARITABLE TRUST,86/1 Nandidurg Road Benson TownBangalore560046,2875609.00
126,2010-2011,Karnataka,094421146,Athmashanthi Charitable Trust,No. 14/15 Goodsshed Road Near BJP OfficeBangalore Karnataka-560053,0.00
127,2010-2011,Karnataka,094420757,Atma Darshan Yogashram,Dayanandasagar College Road Kumaraswamy Layout Next to Tele-phone Exchange Bangalore Karnataka-560078,21296.00
128,2010-2011,Karnataka,094421201,August Foundation,1655th Main 4th CrossDefence Colony IndiranagarBangaloreKarnataka-560038,1117727.00
129,2010-2011,Karnataka,094420913,Auxilium Navajeevana Society,Salesian  Sisters 257 Champakpet 1st main BangaloreKarnataka-560018,3692694.00
130,2010-2011,Karnataka,094640064,Azad Rural Development Project,Hazira Manizil near Maramma temple Koratagere town TumkurKarnataka-572129,0.00
131,2010-2011,Karnataka,094421143,Azim Premji Foundation,# 134Doddakannelli next to Wipro Corporate OfficeSarjapur roadBangalore Karnataka-560035,19506944.00
132,2010-2011,Karnataka,094520061,Baala Balaga Srujanasheela Shikshana Trust Dharwad,Mahishi Road MalmaddiDharwad580007,948112.50
133,2010-2011,Karnataka,094421052,Baba Saheb Ambedkar Shatamanotsava Samiti Trust,No.63SpoorthidhamaHeroahalli Magadi RdPost Box No.9143Viswaneedam BangaloreKarnataka-560091,0.00
134,2010-2011,Karnataka,094640080,Badarikashrama Trust,Madihalli P.O. Thuruvekere TalukThuruvekere Taluk572227,4034759.00
135,2010-2011,Karnataka,094570082,Bagepally Coolie Sangha,C/o ADATS Campus Bagepalli KolarKarnataka-561207,53758053.00
136,2010-2011,Karnataka,094420049,Baldwin Boys High School,14Housur Road Richmond TownBangalore Karnataka.-560025,293689.17
137,2010-2011,Karnataka,094420066,Baldwin Girls High School,Orthodex Church In Southern India  90 Richardsan Road Bangalore Karnataka.-560084,0.00
138,2010-2011,Karnataka,094630058,Balmatta Service League,Balmatta  MangaloreKarnataka-575001,0.00
139,2010-2011,Karnataka,094421323,BANGALORE AUXILUM SOCIETY,SALESIAN SISTERS OLD MADRAS ROAD VIRGONAGAR POSTBANGALORE560049,5473636.00
140,2010-2011,Karnataka,094420053,Bangalore Baptist Church Trust,NO.9Commissiariat Road Bangalore Karnataka. -560025,0.00
141,2010-2011,Karnataka,094420435,Bangalore Baptist Hospital,Bellary Road Hebbal  BangaloreKarnataka.-560024,53190116.00
142,2010-2011,Karnataka,094421038,Bangalore Cantonment Rotary Trust,Rotary House of Learning11 Promenade rd.Frazer TownBangalore Karnataka-560005,242511.00
143,2010-2011,Karnataka,094421294,BANGALORE CITY MISSION,NO. 7 3RD CROSS D. MUNIAPPA LAYOUT CHELEKERE KALYAN NAGAR POSTBANGALORE560043,7442257.63
144,2010-2011,Karnataka,094421138,Bangalore East Rotary Trust,No.51CMH Road Indiranagar Bangalore Karnataka-560008,0.00
145,2010-2011,Karnataka,094420986,Bangalore Eduucation Trust,42/1 New No.87/1 1 Main Road 4th Cross KodandaramapuramBangalore Karnataka-560003,1493210.00
146,2010-2011,Karnataka,094421368,BANGALORE FILM SOCIETY,33/1-9 Thyagaraj Layout Jai Bharathi Nagar Maruthi Seva NagarBangalore560033,40106.66
147,2010-2011,Karnataka,094421161,Bangalore Freemasons Society,16/3 2nd Cross Gupta LayoutSouth End Road Basavanagudi560004,0.00
148,2010-2011,Karnataka,094420720,Bangalore Hospice Trust,Old Airport Varthur Main Road Kundalahalli GateMarathahalli560037,2062357.00
149,2010-2011,Karnataka,094421408,Bangalore Indiranagar Rotary Trust,No. 2143 16th E Main HAL II Stage IndiranagarBangalore560008,0.00
150,2010-2011,Karnataka,094420034,Bangalore Jesuit Education Society,St. Joseph High School PB 5031 Museum Rd BangaloreKarnataka-560001,39921.00
151,2010-2011,Karnataka,094421206,Bangalore Jesuit Educational Society,Jesuit Nivas PB No.25003 35 Museum Road BangaloreKarnataka-560025,1622934.00
152,2010-2011,Karnataka,094420181,Bangalore Kidney Foundation,316 14th Cross  II Jayanagar BangaloreKarnataka-560011,582268.54
153,2010-2011,Karnataka,094420897,Bangalore North Rotary Trust,Rotary Hospital10th A Main 68th Cross.5th BlockrajajinagarBangalore Karnataka-560010,7804.00
154,2010-2011,Karnataka,094420457,Bangalore Oniyavara Seva Coota,Bosco Yuva Kendra BangaloreKarnataka.-560023,18028214.64
155,2010-2011,Karnataka,094420443,Bangalore Province Congregation of the Sisters of the Little Flower of Bethany,Bethany Convent 70 Nandi Durga RoadBangalore Karnataka.-560046,568206.00
156,2010-2011,Karnataka,094420758,Bangalore Rural Educational & Development Society,Don Bosco 75 North Road BangaloreKarnataka-560084,30012756.14
157,2010-2011,Karnataka,094420988,Bangalore School of Music and Fine Arts Trust,32 Netaji Road Fraser Town BangaloreKarnataka-560005,893698.00
158,2010-2011,Karnataka,094421300,BANGALORE SOUTH ROTARY TRUST,PROF. SHIVSHANKAR CIRCLE K.R. ROADBANGALORE560004,4531000.00
159,2010-2011,Karnataka,094420509,Bangalore Speech & Hearing Trust,Institute of Speech & Hearing   Hernur Road BangaloreKarnataka.-,2926078.54
160,2010-2011,Karnataka,094420600,Banglore Medical Services Trust,New Thippasandra Main Road HAL III StageBangalore560075,2002757.96
161,2010-2011,Karnataka,094630180,Baptist Charitable Institution,Door No. 13-45 Kulshekar Mangalore Dakshina KannadaKarnataka-575005,6388.00
162,2010-2011,Karnataka,094570043,Baptist International Mission Inc.,No.212Eschol GroveGadige RoadMysore,3097998.79
163,2010-2011,Karnataka,094590171,Bapuji Childrens Home,151/F Gokulam III Stage IV Cross MysoreKarnataka-570002,767119.00
164,2010-2011,Karnataka,094490010,Bapupuji Integrated Rural Develoment Society,Ram Gopal Circle Huliyar  ChikkanaiKarnataka-577539,0.00
165,2010-2011,Karnataka,094420461,BARAT SOCIETY,70 Palace Road BangaloreKarnataka.-560001,4730671.00
166,2010-2011,Karnataka,094360004,BASAVESHWAR VEERSHAIVA VIDYA VARDHAK SANGHA,Raichur Road BagalkotKarnataka-587101,6699609.00
167,2010-2011,Karnataka,094421170,Basic Needs India,4005 19th Cross (off K R Road) Banashankari 2nd StageBangalore Urban560070,4062151.00
168,2010-2011,Karnataka,094540033,Bayalu Seema Rural Development  Society,Vishwaradhya Colony Nellur Gulbarga Karnataka-585101,2481622.00
169,2010-2011,Karnataka,094421313,BCIL ALT. TECH. FOUNDATION,# 5 ALI ASKAR ROADBANGALORE560052,0.00
170,2010-2011,Karnataka,094420978,Beacon Baptist Ministries,Esther Enclave 35 Jayanthi nagar Horamavu BangalaoreKarnataka-560043,1723725.00
171,2010-2011,Karnataka,094421197,Belaku Shishu Nivasa,"No.8/1 2nd Cross 6th Main
(Dattatreya Temple Road)
N.R ColonyBangalore560019",4519.00
172,2010-2011,Karnataka,094420976,Belaku Trust,Flat 201 Purva Grande 49 Lavelle RoadBangalore560001,1367918.00
173,2010-2011,Karnataka,094440071,Belgam Diocesan Social Service Society, 590001,18909832.00
174,2010-2011,Karnataka,094440067,Belgaum Diocese Board of Education and Social Welfare,Bishop's House B.C.69 Lamp  BelgaumKarnataka.-590001,13654767.00
175,2010-2011,Karnataka,094440048,Belgaum Integrated Rural Development Society,Naganur Gokak Tq. BelgaumKarnataka-591319,24586895.00
176,2010-2011,Karnataka,094450010,Bellary Diocese Development Society,Bishops House Cantonment BellaryKarnataka-583104,9945496.29
177,2010-2011,Karnataka,094450002,Bellary Samaj Seva Kendra,St. Anthonys Centre Cantonment BellaryKarnataka-,0.00
178,2010-2011,Karnataka,094421266,Bellur Krishnamachar and Seshamma Smaraka Nidhi Trust (R),# 864 Abhyudaya 51st Main 25th cross 1st stageKumarswamy Lay out Bangalore-560078Bangalore560078,4426465.52
179,2010-2011,Karnataka,094421415,BERACHAH TABERNACLE MINISTRY,14    6TH MAIN ROAD    BEHIND YARRAMMA CHOWTRY     MOHAN KUMAR NAGAR    YESHWANTHPUR   POBANGALORE560022,1000.00
180,2010-2011,Karnataka,094420980,Best Practices Foundation,No.1 Palmgrove Road Victoria Layout BangaloreKarnataka-560047,2001404.00
181,2010-2011,Karnataka,094420001,BETHANY EDUCATION BOARD,"No 606/B 
8th BLOCK
KORAMANGALA
BANGALOREBANGALORE560095",0.00
182,2010-2011,Karnataka,094630088,Bethany Educational Society,Bethany Convent Bendore Mangalore Dakshin KannadaKarnataka-575002,28364.00
183,2010-2011,Karnataka,094420939,Bethel Gospel Team,Bethel AG Church 2nd Main Road Ganganagar Ext BangaloreKarnataka-560032,698722.20
184,2010-2011,Karnataka,094570119,Bethel Mission Trust,B.M. Community Service Centre B.M. Road IrudhayapuramRobertsonpet K.GF Karnataka-563122,2435105.50
185,2010-2011,Karnataka,094590192,Bethel Prayer House Trust,I P Farm Vinobacolony  Rathnapuri Rd HunsurHunsur571189,1278864.00
186,2010-2011,Karnataka,094420968,Bethel Student Centre,No.303 Bethel Church CompoundSiddharthnagar Jalahalli West,3048954.00
187,2010-2011,Karnataka,094420906,Bethesda Ministries Of India,8shamana Layout 3rd Crossbehind Cauvery BarlingarajapuramBangalore Karnataka-560084,1618041.00
188,2010-2011,Karnataka,094421120,Bethesda Mission,15/6 3rd Cross Jaya Bharathi NagarBanaswadi Road560033,1243598.00
189,2010-2011,Karnataka,094440032,Beynon Smith College of Physical Education.,Club Road Belgaum Karnataka.-,0.00
190,2010-2011,Karnataka,094570071,Bhaarathi Welfare Society,PB 22 Anjani Extention Chintamani Kolar Karnataka.-,198200.00
191,2010-2011,Karnataka,094421371,BHAGWAN MAHAVEER JAIN HOSPITAL,#17 MILLERS ROAD VASANTHNAGARBANGALORE560052,9441987.00
192,2010-2011,Karnataka,094590126,Bharat Charitable Cancer Hospital & Institute,No.600/601 Irwin Road Mysore Karnataka-570001,64723.35
