S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Haryana,172270053,AADARSHWELFARE SOCIETY(REGD.),WARD NO.1 SAINI DHARAMSHALA SAINIPURA TAURUGURGAON122105,0.00
2,2010-2011,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,1676898.00
3,2010-2011,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,208322.00
4,2010-2011,Haryana,172390012,Akhil Bhartiya Gramen Mahila Shiksha Samiti,1284 Sector 14 Sonepatharyana-131001,0.00
5,2010-2011,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,0.00
6,2010-2011,Haryana,172320007,All India Samaj Kalyan Samiti,Opp. Laxmi Rice Mill Behind Dr.Tilak Raj Radaur RoadLadwa Kurukshetra Haryana-,0.00
7,2010-2011,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,11437603.00
8,2010-2011,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
9,2010-2011,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
10,2010-2011,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,14495129.00
11,2010-2011,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,196536.00
12,2010-2011,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,27640.00
13,2010-2011,Haryana,172230001,Baptist Girls Hostel, BhiwaniHaryana-,853049.00
14,2010-2011,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,0.00
15,2010-2011,Haryana,172250009,Bharat Mata Kusht Ashram,Gandhi Colony I.T.I. Road NIT FaridabadHaryana-,0.00
16,2010-2011,Haryana,172350008,BHARAT MEMORIAL CHARITABLE TRUST,86 INDUSTRIAL AREA PHASE IPANCHKULA134109,0.00
17,2010-2011,Haryana,172370006,Bharat Vikas Sangh,1/13 J BMedical Enclave Rohtak Haryana-124001,0.00
18,2010-2011,Haryana,172210018,Centre for Rural Development & Social Awareness,VPO Kherawaliu Via Kalka Dist. AmbalaHaryana-133302,0.00
19,2010-2011,Haryana,172370004,Chaubisee Vikas Sangh,Meham Dist. RohtakHaryana-,0.00
20,2010-2011,Haryana,172210008,Christian Hospital,Jagadhari Dist: AmbalaHaryana-,987364.00
21,2010-2011,Haryana,172330004,Dehat Vikas Kendra Dongra, Dist. MohindergarhHaryana-,0.00
22,2010-2011,Haryana,172270057,Dr. Vijay Kumar Foundation,1969 Sector 4Gurgaon122001,5198452.54
23,2010-2011,Haryana,172250012,Educational Cum Vocational Association for the Disabled,100 FT.Road  Shyam Colony Ballabhgarh FaridabadHaryana-,1688070.00
24,2010-2011,Haryana,172310005,Gandhi Smarak Nidhi, PanipatHaryana-,0.00
25,2010-2011,Haryana,172310013,Gayatri Khadi evam Gramodyog Samiti, Dist. KarnalHaryana-,0.00
26,2010-2011,Haryana,172370011,Gehlu Gian Bharti Shiksha Samiti,Village - Farmana Tehsil-Meham Distt.-RohtakHaryana-124520,0.00
27,2010-2011,Haryana,172270037,Genesis Foundation,A-50/5 DLF Qutab Enclave Phase-I GurgaonHaryana-122001,73940.74
28,2010-2011,Haryana,172370017,GOLDEN FUTURE FOUNDATION OF INDIA,1219/5 PEER COLONY JIND ROADROHTAK124001,0.00
29,2010-2011,Haryana,172210022,Gram Sudhar Samiti,Khanpur Brahamanda AmbalaHaryana-,0.00
30,2010-2011,Haryana,172290007,Gram Swarajya Sansthan,196  Premnagar HissarHaryana-,21048.00
31,2010-2011,Haryana,172270020,Gramin Vikas and Shiksha Samiti,Vill-NakanpurPunhana122508,0.00
32,2010-2011,Haryana,172230003,Gramin Vikas Mandal,Nihalgarh PO Rambass Dist. BhiwaniHaryana-,0.00
33,2010-2011,Haryana,172270019,GRAMIN VIKAS SAMITI,504/1 Bhim Garh Kheri-IINear Railway StationGurgaon Harayana - 122001GURGAON122001,0.00
34,2010-2011,Haryana,172200002,Gramin Vikas Vigyan Kendra,#303 CHOPRA GARDENYAMUNA NAGAR135001,0.00
35,2010-2011,Haryana,172400003,GRAMIN YUVA VIKAS MANDAL SERDHA,V.P.O. SERDHA DISTT. KAITHALKAITHAL136043,0.00
36,2010-2011,Haryana,172270029,Gurgaonharyana.com Society,668/11 Shivpuri GurgaonHaryana-122001,0.00
37,2010-2011,Haryana,172270056,Guru Nanak Sewa Sansthan,002/A Residency Ardee City Sector-52Gurgaon122001,0.00
38,2010-2011,Haryana,172330007,Habitat for Humanity,Post Box 1543-GPOAt-Rakshit Bhavan Kalaka Road near Keel FactoryRewari Haryana -123401,0.00
39,2010-2011,Haryana,172270039,Hamare Apne,Block 13 Apt # 301 Heritage City Complex Mehrauli Gurgaon RoadGurgaon Haryana-122002,307714.48
40,2010-2011,Haryana,172310019,Hans Khadi Gram SamitiUdyog,Kothi NO. 280 Sector 8 Urban Estate KarnalHaryana-134200,0.00
41,2010-2011,Haryana,172370010,Haryana Navyuvak Kala Sangam,443/30 Dev Colony Delhi Road  RohtakHaryana-124001,0.00
42,2010-2011,Haryana,172270042,Holy Trinity Bible Church,267/14Gurgaon122001,3018251.10
43,2010-2011,Haryana,172270038,Hope Senior Citizens Home Society,U-215 New Palam Vihar Phase-II GurgaonHaryana-122017,2272.50
44,2010-2011,Haryana,172270046,IIMPACT,"IIMPACT
Ground Floor  M 2/3 DLF Phase - II
Gurgaon - 122002 ( Haryana)Gurgaon122002",7989105.67
45,2010-2011,Haryana,172390014,Immanuel Orphanage Welfare Society,Village SafiabadSonipat Road131001,257780.10
46,2010-2011,Haryana,172310010,Indian Missionary Society Northern Region,Kunjpura Road KarnalHaryana-,15386940.10
47,2010-2011,Haryana,172270054,Jafar Welfare and Education Society,Village mahu Post manidekhera tehsil F.P. JhirkaMewat122108,0.00
48,2010-2011,Haryana,172250018,Jiva Institute of Vedic Science & Culture,H.No.1144 Sector-19 FaridabadHaryana-121002,0.00
49,2010-2011,Haryana,172200004,Kanya Vidhya Parcharni Sabha Khadri,Devdhar District Yamuna NagarYamuna Nagar135021,0.00
