S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Telangana,010230950,AASHRAYAM,PLOT NO 91 A BHAVANI NAGAR COLONY PEERAMCHERUVUGANDHAMGUDA500008,16039912.17
2,2018-2019,Telangana,010360153,ABHYUDAYA SEVA SAMITHI,19 6 265 RANGASHAIPETWARANGAL506005,0.00
3,2018-2019,Telangana,010300108,ABIDING LIGHT MINISTRIES,NO. 6-2-775/1 NEAR SURYANAGAR WATER TANKNALGONDA508001,3067462.00
4,2018-2019,Telangana,010250023,Action for Girijana Development,Post Box-11 Bhadrachalam Distt. KhammamAndhra Pradesh.                 -507111,1476739.00
5,2018-2019,Telangana,010250088,Action for Integrated Development,"H.No: 4-84 UPS Street Kalluru Khammam -507209 Telangana 
401 7-1-191/2 Sri Krishna Apartments Dwaraka Nagar KHAMMAM-507002 Telanganakhammam507002",0.00
6,2018-2019,Telangana,010230836,ADARSHA RURAL DEVELOPMENT SOCIETY,H.NO. 6-55 Vennellagadda Jeedimetla VillageQutubullapur Mandal500855,0.00
7,2018-2019,Telangana,010250109,Adivasi Samaja Chaitanya Sangam,Tekulaboru Village Kunavaram (Post and Mandal)Khammam (Andhra Pradesh)-507121,0.00
8,2018-2019,Telangana,010230689,Adonai Institute of Development,1-1-143/1 Gandhinagar-Kapra ECIL Post Hyderabad -500062,0.00
9,2018-2019,Telangana,010230568,Aim Asia,4-7-18/18 Sri Sai Nagar NacharamHyderabad Ranga Reddy500076,52467090.00
10,2018-2019,Telangana,010220286,AIMS HUMAN RIGHTS SOCIETY SURVEYS,24-387SECUNDERABAD500015,0.00
11,2018-2019,Telangana,010230997,ANUGRAHA CHARITABLE TRUST,Anugraha Nilaya H.No.5-5/25/15/62 Bolliguda B.C. Nagar BoduppalHyderabad500039,3090868.00
12,2018-2019,Telangana,010230289,Anveshi Research Centre For Women's Studies,2-2-18/49 DurgaBai Keshmukh Colony Baghamberpet Hyderabad Andhra Pradesh -500013,97465.20
13,2018-2019,Telangana,010230728,ARK Family Ministries,38-117(A/23) Plot No.18 Akula Narayana ColonySainikpuri X Roads500094,6073701.34
14,2018-2019,Telangana,010230754,ART AND CULTURAL TRUST (ACT),ACT Seven International House C-12 2nd Floor Maheswari Towers Prem Nagar Road NO .1 Banjara HillsHyderabad,0.00
15,2018-2019,Telangana,010230944,ARUNODAYA TRUST,1 4 7 2ND LANEEX SERVICE MEN COLONY BALAJINAGAR SECUNDERABADSECUNDERABAD500087,0.00
16,2018-2019,Telangana,010360037,Assisi Convent,Karunapur Peddapadyal WarangalAP-,22000.00
17,2018-2019,Telangana,010250084,Association for Social & Humane Action,Mothugudem KhammamAP-507113,0.00
18,2018-2019,Telangana,010360155,ATHIDI SOCIAL SERVICE SOCIETY,3-5-84 Gudibandal HanamkondaWarangal506001,10128.00
19,2018-2019,Telangana,010230698,Back to the Bibile Charitable Trust,30-220 Telecom Colony Kanajiguda Town/City:SecunderabadDistt:Secunderabad Andhra Pradesh-500015,0.00
20,2018-2019,Telangana,010230785,Banjara Baptist Sanghevur Malawo,H.No. 1-8-1003 Bagh LingampallyHyderabad500044,0.00
21,2018-2019,Telangana,010230523,Banjara Seva Samithi,7-1-57/2A/S2Shanmukha Apts D.K.Road Amerpet HyderabadAndhra Pradesh-500016,11330369.00
22,2018-2019,Telangana,368130002,BANKMEN VASAVI OLD AGE HOME TRUST,NO.2.2.185/40/2RAMAKRISHNA NAGARHYDERABAD500013,0.00
23,2018-2019,Telangana,010220152,Baptist Charitable and Educational Trust,22-21 R.K.Nagar Safilguda Malkajgiri HyderabadRangaReddy (Andhra Pradesh)-500047,441468.00
24,2018-2019,Telangana,010230212,Baptist Church Hyderabad,H.No.3-5-170 NarayangudaHyderabad,0.00
25,2018-2019,Telangana,010320028,Bethel Organisation,Opp. Sudarshan Takis Post and Mandal DomakondaNizamabad (A.P.)-503123,0.00
26,2018-2019,Telangana,010230041,Bharat Bible College,Post Bag-39                  Secunderabad Andhra Pradesh.-,2635406.00
27,2018-2019,Telangana,010220111,Brother Baxter Loe Memorial charitable Society,H.No.10-283/9 Vasnanthapuri colony Malkajgiri PO HyderabadRanga Reddy Andhra Pradesh-500047,11631219.00
28,2018-2019,Telangana,010220072,Calvary Commission India,4-7-18/18 Sri Sai nagar Nacharam HyderabadHyderabad566676,270865.00
29,2018-2019,Telangana,010110036,Centre For Development Action (CDA),H.No.3-6-1-2 Sir Silk ColonySirpur Kaghaz Nagar504296,0.00
30,2018-2019,Telangana,368130041,CENTRE FOR WOMEN AND RURAL DEVELOPMENT,ADMIN.OFF: 6-5-115/7BABULREDDYNAGARRAJENDRA NAGARRANGA REDDY500077,0.00
31,2018-2019,Telangana,010230753,CHAITANYA MAHILA MANDALI,H.No.12-11-1557/4 1st and 2nd Floor Behind Art College Railway StationBoudha Nagar Sitafalmandi P O,2264299.10
32,2018-2019,Telangana,010230905,Child Action Rural Development Society,Vijayapuri ColonyUppal500039,3693709.54
33,2018-2019,Telangana,010230717,Church of Christ Trust,501 Tulsi Homes 1-2-228/52 Gaganmahal RoadSt.No.7 Domalguda Hyderabad-500029,10629077.00
34,2018-2019,Telangana,010250113,Churches of Christ in Social Organisation,9-1159 Church of Christ Kothapet Bhadrachalam Khammam DistAndhra Pradesh-507111,0.00
35,2018-2019,Telangana,368140009,COMPASSIONATE TRIBAL SOCIAL AND RURAL DEVELOPMENT ORGANISATION,LIGH  194 KPHB COLONY ROAD NO 2KUKATPALLY  HYDERABAD500072,0.00
36,2018-2019,Telangana,010360130,Council for Advisory of People Awareness Technical Society,D. No. 5-5-13 Ambedkarnagar JangaonWarangal506167,0.00
37,2018-2019,Telangana,368190006,DEEPIKA CHARITABLE SERVICES SOCIETY,H.No.1- 90 - 495/1 HOUSING BOARD COLONYMIRYALAGUDA508207,0.00
38,2018-2019,Telangana,368130035,DESTINY FOUNDATION,4 94 5 EAST GANDHINAGAR NAGARAM R R DISTRICT TELANGANA STATE INDIAHYDERABAD500083,0.00
39,2018-2019,Telangana,010230096,Development Action for Rural Environment,H.No. 1-1-770/5 Gandhi Nagar Hyderabad A.P. -,0.00
40,2018-2019,Telangana,010360118,DIVINE LIFE SOCIETY,CHRISTU JYOTHI ASHRAMKARUNAPURAMWARANGAL506151,0.00
41,2018-2019,Telangana,010110039,DREAM (Decentralise Rural Education Awareness Movement),Dhannur(B)Boath504304,965402.00
42,2018-2019,Telangana,010230066,Each One Feed One,12-13-616 Nagarjuna Nagar Tarnaka HyderabadAndhra Pradesh.-,6732.75
43,2018-2019,Telangana,010280059,Eco-Club,H.NO. 8-2-15/B/1 Teacher's Colony Town./City/Distt: MahabubnagarAndhra Pradesh-509002,0.00
44,2018-2019,Telangana,010360169,ETUKURI RAYANNA SHANTHAMMA CHARITABLE TRUST,4-25-1 THIMMARAINIPAHAD VILLAGE CHENNARAOPET MANDALWARANGAL506332,110000.00
45,2018-2019,Telangana,010300116,FAITH BANJARA ORPHAN HOME,34-349 BAPUJI NAGAR SAGAR ROADMIRYALAGUDANALGONDA DIST508207,60854.00
46,2018-2019,Telangana,368190004,FREEDOM FLAME THROWER FOR RURAL EDUCATION ENVIRONMENT AND DEVELOPMENT ORIENTED MOVEMENT,6-226/1 OPPOSITE GOVERNMENT HOSPITALMUNUGODE508244,0.00
47,2018-2019,Telangana,368130019,FRIENDS FOUNDATION,Door. No. B-10/11 IVth Phase Venkatadri Township Narapally Ghatkesar MandalNARAPALLY500088,5865728.00
48,2018-2019,Telangana,010230620,Global Telugu Christian Ministries,Flat No. 204 Surya Teja Apartment Dharma Reddy Colony K.P.H.B.Kukapally Hyderabad (A.P.)-500072,762640.00
49,2018-2019,Telangana,010220184,Grace Gospel Ministries,H.NO.3-108/4 BHAVANI NAGAR BANDLAGUDA KEESARAGREATER HYDERABAD501301,12519222.00
50,2018-2019,Telangana,010240003,Grama Nava Nirman Samithi,H No 7-6-2 JAYAPRAKASH NAGARJAMMIKUNTA505122,7493490.00
51,2018-2019,Telangana,368130028,GREAT COMMISSION ACTS,"H.NO. 1-1-267
DEVI NAGARTANDUR501141",5438493.00
52,2018-2019,Telangana,010300060,Green Cross,20/400 Hanuman Nagar DevarakondaNalgonda Dist508248,0.00
53,2018-2019,Telangana,010220229,HARVEST  SOULS MINISTRIES,HOUSE # 35-41/1 PLOT NO. 26 SAPTHAGIRI COLONY NEREDMET X ROADS SAINIKPURI POSTSECUNDERABAD500094,101763.00
54,2018-2019,Telangana,368130011,HARVEST PRESBYTERIAN MINISTRIES,PLOT NO 146 BALAJI TOWERS MES COLONY NEAR VAISHANAVI MATHA TEMPLE ALWALRANGA REDDY DIST500015,0.00
55,2018-2019,Telangana,010220057,Health For All,8-3-318/6/3/13/6 Jaya Prakash Nagar HyderabadA. P.-500073,0.00
56,2018-2019,Telangana,368140038,Heaven Home Society,"Flat No 202  8- 3 -229/ 31
Taherville Colony Hyderabad 500045
Telangana State IndiaHyderabad500045",0.00
57,2018-2019,Telangana,010220176,HELPING HANDS TRUST,H No 4-32-41 -78Kamalaprasanna Nagar Kukatpally500072,3510475.77
58,2018-2019,Telangana,010250145,Hope  for the Harvest organisations,H.No 4-99 Ayyagaripeta-1 Sathupally Distt: KhammamAndhra Pradesh-507303,0.00
59,2018-2019,Telangana,010230933,HRUDAYA CURE A LITTLE HEART FOUNDATION,Flat No.1 Ground Floor 8-2-608/28 Gaffar Khan ColonyRoad No.10 Banjara Hills500034,13896406.25
60,2018-2019,Telangana,010230153,HYDERABAD COLLECTIVE FOR STUDY AND ACTION,3-2-367 KACHIGUDAHYDERABAD500027,749044.00
61,2018-2019,Telangana,010230439,Hyderabad Science Society,12-2-460 Mehdipatnam Hyderabad. TS - 500028Hyderabad500028,0.00
62,2018-2019,Telangana,010240004,India Mission Hostel,Peddapalli Karimnagar A.P. -,1538313.00
63,2018-2019,Telangana,010360074,Indian Social Service,House No. 11-16-77 KashibuggaWarrangal (Andhra Pradesh)-506002,0.00
64,2018-2019,Telangana,010280039,Indira Priyadarsini Womens Welfare Association,Door No.31-106Jadcheria MahabubnagarAndhra Pradesh-509301,68723.00
65,2018-2019,Telangana,010230033,Islamic Social Service Society,22-7-499 Priami Havelh Hyderabad DistrictAndhra Pradesh           -,16303581.00
66,2018-2019,Telangana,368150005,JANA VIKAS RURAL DEVELOPMENT SOCIETY THIMMAMPET,"H.No. 14-64-2/8/1/A Snehanagar Husnabad Mandal Siddipet District Telangana State


Husnabd505467",0.00
