S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Karnataka,094630184,A. Shama Rao Foundation,13-2-116 Hotel Srinivas Building GHS Road MangaloreDakshina Kannada Karnataka-575001,0.00
2,2018-2019,Karnataka,094421462,Acts of Hope,Lovedale layout Carmelaram Post KasavanahalliBangalore560035,229548.98
3,2018-2019,Karnataka,094630168,Agency for Development Awakening and Rural Self Help Associations,Adarshadhama Vijayanagar 3rd Cross P O Box No 22 MoodbidriDakshina Kannada574227,0.00
4,2018-2019,Karnataka,094410003,Agricultural  Science Foundation,Hulkoti GadagKarnataka-582205,0.00
5,2018-2019,Karnataka,094470047,Aids Jagruthi Mahila Sangha,Plot No.20 and 21 Apeksha Building Maruthi Colony Athani roadBIJAPUR586101,0.00
6,2018-2019,Karnataka,094420783,Akhila Bharat Mahila Seva Samajam,No.2 1st Floor2nd Cross N.K Palaya Sivaji Nagar BangaloreKarnataka-,50538882.96
7,2018-2019,Karnataka,094620017,Al - Mahmood Education Trust/Society (R),M.K.K. Road Shimoga -577202,0.00
8,2018-2019,Karnataka,094640005,Amalas Kutumba Abivruddiyojane,Amalagondi PO Seebiagrahara Sira TumkurKarnataka-572125,0.00
9,2018-2019,Karnataka,094470042,AMRA EDUCATIONAL AND SOCIAL WELFARE ASSOCIATION,HUNASHYALTALUKA SINDAGI586118,0.00
10,2018-2019,Karnataka,094670015,Amruthavarshini Educational Trust,Asha Graphics Building Kumarapatnam Ranebennur Taluq Haveri District Karnataka - 581123Kumarapatnam581123,0.00
11,2018-2019,Karnataka,094421277,Annapoorneshwari Anathasssrama Trust,3411B Cross MalleswaramBangalore560003,0.00
12,2018-2019,Karnataka,094590230,ARIVU EDUCATION AND CULTURAL TRUST,"TRUST: NO.M-165 E and F Block
Ramakrishna Nagar.
SCHOOL: Arivu Vidya Samsthe
NO.89/4 Lingambudhi Palya Shrirampura Post Mysuru-08
Mysuru570022",0.00
13,2018-2019,Karnataka,094421046,Arulsamy Education Trust,No.Lourdes English School Campus Ring RoadBank Avenue Baby SabuPalya Bangalore Karnataka-560043,0.00
14,2018-2019,Karnataka,094420722,Asare (Rural Women's Voluntary Organisations),Kumbara Colony  Harohally Bangalore Karnataka-562112,3168244.00
15,2018-2019,Karnataka,094490013,Ashraya Society for Education & Rural Development,B.G Kere  Chitradurga Karnataka-577527,0.00
16,2018-2019,Karnataka,094640101,AVISHKAR,"No 11
SAPTAGIRINILAYA
Near TUDA Office
AdarshnagarTUMKUR572103",573500.00
17,2018-2019,Karnataka,094630218,B G EDUCATIONAL AND CHARITABLE TRUST,MANAR MANSION  BALMATTA MANGALORE575001,0.00
18,2018-2019,Karnataka,094421138,Bangalore East Rotary Trust,No.51CMH Road Indiranagar Bangalore Karnataka-560008,0.00
19,2018-2019,Karnataka,094570240,BETHEL GOSPEL OUTREACH MINISTRIES,KM JOHNSON HOUSE OORGAUMPET POSTKOLAR GOLD FIELDS563121,6646176.29
20,2018-2019,Karnataka,094420968,Bethel Student Centre,No.303 Bethel Church CompoundSiddharthnagar Jalahalli West,140982.36
21,2018-2019,Karnataka,094421120,Bethesda Mission,15/6 3rd Cross Jaya Bharathi NagarBanaswadi Road560033,1024497.00
22,2018-2019,Karnataka,094421673,BETHESDA PROPHETIC MINISTRIES,137 SBI Layout 2nd stage Devarachikkanahalli BangaluruBANGALORE560076,0.00
23,2018-2019,Karnataka,094440134,BHARATESH EDUCATION TRUST,BC-188 Dharwad RoadBELGAUM590016,0.00
24,2018-2019,Karnataka,094420213,Biblical Baptist Institutions Inc,32 Wellington Street Richmond Town BangaloreKarnataka-560025,17522683.70
25,2018-2019,Karnataka,094360016,Bijapur Integrated Rural Development Society (BIRDS),"Nagaliganagar NH-50 Hungund 587118
Dist Bagalkot
Karnataka IndiaHungund587118",0.00
26,2018-2019,Karnataka,094420317,Carmelite Convent,14 Ali Askar Road BangaloreKarnataka-,60000.00
27,2018-2019,Karnataka,094420171,Centre for Social Action,849 Ram Dev Gardens Kacharakanahalli BangaloreKarnataka-560084,0.00
28,2018-2019,Karnataka,094420878,Chiguru Bala Vikasa Samasthe,No.215 Narasimmaiah Compound Kalya Gate Magadi Bangalore ruralKarnataka-562120,11407.00
29,2018-2019,Karnataka,094421236,Christ the Light Trust,1843 1st Main1st CrossRR Layout VijinapuraBangalore Karnataka-560016,0.00
30,2018-2019,Karnataka,094420695,Christoffel-BlindenMission South Asia Regional Office, BangaloreKarnataka-,200000.00
31,2018-2019,Karnataka,094420724,Church of Christ Home, BangaloreKarnataka-,5223792.00
32,2018-2019,Karnataka,094540096,Compassion Charitable Trust,98 Near shakuntala Primary School  Opp Shubham Petrol Bunk Adarsh Nagar YadgiriYadagiri585202,209194.00
33,2018-2019,Karnataka,094510268,COORG EDUCATION FUND,KODAVA SAMAJA LOWER BUILDINGMADIKERI571201,0.00
34,2018-2019,Karnataka,094510021,Coorg Organisation  For Rural Development,4-142 4th Block Kushalnagar KodaguKarnataka-571234,3088894.00
35,2018-2019,Karnataka,094590049,Development Through Education,H.D Kote Road Hunsur Mysore Karnataka-571105,6803000.00
36,2018-2019,Karnataka,094421413,DHANVANTHRI HOSPITAL SOCIETY,No.1 MOORE MARKET SQUARE BOURDILLON ROAD FRASER TOWNBANGALORE560005,597000.00
37,2018-2019,Karnataka,094630152,Diocese of Belthangady,Bishope House Udayanagar Belthangady Dakshina KannadaKarnataka-574214,10127638.13
