S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Uttar Pradesh,136810082,AAKASH MAINDWAL FOUNDATION,107 BLOCK - MILANO MAHAGUN MOSAIC PHASE - 2 SECTOR-4 VAISHALIGHAZIABAD201010,0.00
2,2018-2019,Uttar Pradesh,136470104,Aaroh Societies,c/o sri R.P.Mishra204Nahar RoadRustampurGorakhpur273001,0.00
3,2018-2019,Uttar Pradesh,137230022,ABBASI CHARITABLE AND EDUCATIONAL SOCIETY,Nayab Abbasi Girls Degree College Kailsa Road AmrohaJ. P. Nagar244221,0.00
4,2018-2019,Uttar Pradesh,136470097,Abbasi Educational Welfare Society,7 Park Road Civil Line GorakhpurGorakhpur273009,0.00
5,2018-2019,Uttar Pradesh,136760132,Abhudaya Sansthan,S 8/314A-9-E-1near Tulsi Niketan SchoolKhjuriPandeypurVaranasiUttar Pradesh-221002,0.00
6,2018-2019,Uttar Pradesh,136490034,ADARSH YUVA VIKAS SAMITI,VILL-TILOIYAN KHURD POST-SAANK BLOCK-SANDILAHARDOI241204,0.00
7,2018-2019,Uttar Pradesh,137360011,AL HABEEB EDUCATIONAL AND WELFARE FOUNDATION,Vill Parsa Bujurg Post-Jigna DhamSiddharth Nagar272192,0.00
8,2018-2019,Uttar Pradesh,136380013,Amar Shaheed Chetana Sansthan,"Village-Jainagar
Post-Goura JainagarBarhaj274603",0.00
9,2018-2019,Uttar Pradesh,136530037,Amin Welfare Trust,Jajman Road Jajman Kanpur Up-,0.00
10,2018-2019,Uttar Pradesh,136530048,Anjuman Itiithad Millat ( Regd.),Ghatampur Kanpur Dehat Kanpur DehatUttar Pradesh-,126674.00
11,2018-2019,Uttar Pradesh,136550097,Arthik Vikas Evam Jan Kalyan Sansthan,301 IInd Floor Prime Plaza Munshi PuliyaIndira Nagar226016,2432116.00
12,2018-2019,Uttar Pradesh,136820004,ARYA GRAM VIKAS SAMITI (REGD.),VILLAGE - RATHAURATEHSIL - BARAUT250617,0.00
13,2018-2019,Uttar Pradesh,137400008,Arya Samaj Arun Vihar,1A Sector 29 NOIDAGautham Budhha Nagar U.P.-201301,0.00
14,2018-2019,Uttar Pradesh,136550493,ASHIRWAD,268/53 NEW TILAK NAGAR AISHBAGHLUCKNOW226004,8126280.00
15,2018-2019,Uttar Pradesh,136510025,AZAD SHIKSHA KENDRA,MOH. SIPAHJAUNPUR222001,41273.55
16,2018-2019,Uttar Pradesh,136630049,B.B. Singh Memoriyal Samudiyik  Vikas Sansthan,Hindupur HansiPratapgarh230402,0.00
17,2018-2019,Uttar Pradesh,136550373,Balarc Foundation,2B Rajshi Apartment 11B DalibaghLucknow226001,0.00
18,2018-2019,Uttar Pradesh,136230030,Banwasi Vikas Ashram,Lal Bahadur Shastri Complex Meja AllahabadUttar Pradesh-212302,0.00
19,2018-2019,Uttar Pradesh,136550114,BEADS--Bosco Educational and Development Society,Den Bislo Technical Institute Mohanlal Ganj LucknowUp-,2639949.00
20,2018-2019,Uttar Pradesh,136280011,Bethel Church Association,Mission House BandaUttar Pradesh-,1468965.97
