S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Bihar,031140061,Aakanksha Seva Sadan,At- Maidapur Chaubey Post-Kharuana dih Via-Patahi MuzaffarpurBihar-843113,120000.00
2,2018-2019,Bihar,031270011,Abha Christian Social Welfare Society,Chanpatia West Champaran Bihar  -845449,0.00
3,2018-2019,Bihar,031300022,ABHILASHA PARIWAR SWYAMSEVI SANSTHA,Mirchaibari Katihar Distt. - KatiharKatihar854105,0.00
4,2018-2019,Bihar,031170097,Abhiyan,Barai Bhawan Birsa Adivasi ColonyGulzarbagh Patna800007,2536794.04
5,2018-2019,Bihar,031170307,Adarsh Divya Vikas,202P.V. Complex West Boring Canal Road PatnaBihar.-800001,0.00
6,2018-2019,Bihar,031290105,Adarsh Mahila Mandal Laddugama,Vill-LaddugamaP.O-AgaiVia-JogiyaraDistt.-MadhubaniMadhubani847303,0.00
7,2018-2019,Bihar,031390019,al belal social and educational welfare society,vill bagaha nizamat po thawegopalganj841440,0.00
8,2018-2019,Bihar,031170389,Al-Mahad Trust,Qazi Nagar Phulwari SharifPatna801505,229890.00
9,2018-2019,Bihar,031300021,Alhilal Educational Society,Hajipur P.O. Box. No. 22Katihar854104,40489458.00
10,2018-2019,Bihar,031380036,AMAR TRISHALA SEVA ASHRAM,AT PO SHIRKHIRIYA  VIA RAMPURHARIRUNNI SAIDPUR843117,0.00
11,2018-2019,Bihar,030870011,BELTRON GRAMIN KALYAN SHODH SANSTHAN,Vill.-PO.- Maheshpur Via-Ganpatganj Distt.-SupaulSupaul852109,0.00
12,2018-2019,Bihar,031300007,Bethel Church Association,Manihari  Manihar KatiharBihar-,1098390.00
13,2018-2019,Bihar,030910001,Bethel Educational Sovereign Trust,Millanpally Kishan GanjBihar-855107,101952.00
14,2018-2019,Bihar,031300001,Bethel Home,Mission House Manihri Katihar Bihar -854113,396255.24
15,2018-2019,Bihar,031030002,Bhagalpur Prefecture Association,Chancery Office Nawab Colony BhagalpurBihar-812001,6923791.04
16,2018-2019,Bihar,031330053,BHATRI LOK KALYAN SEVA ASHRAM,Vill-BhouaP.O.- Shahpur Undi Via- Patory848504,0.00
17,2018-2019,Bihar,031300012,Bhoomika Vihar,Mirchai Bari Katihar BiharKATIHAR854105,8786463.96
18,2018-2019,Bihar,031170172,Bureau of obligate and Accompaniner for Rural Development,At& P.O. Shahjahanpur  Via Nagarnousha Dist: PatnaBihar-,502386.00
19,2018-2019,Bihar,031030003,Chakai Parish Society,Chancery Office Nawab Colony BhagalpurBihar-812001,278981.00
20,2018-2019,Bihar,031030052,Chetana Foundation for Children and Aging,Chancery building Nawab colony Post box No 61Bhagalpur812001,184231329.68
21,2018-2019,Bihar,031140085,Chikka Federation of India,Muhalla- GannipurMuzaffarpur842001,0.00
22,2018-2019,Bihar,031380038,DALIT VIKAS SAMITI SAH KALYAN PARISHAD,GARHA VIA.- MANIK CHOWKSITAMARHI843301,0.00
23,2018-2019,Bihar,031370002,Daudnagar Organisation for Rural Development,Badi Masjid Old Town Daudnagar Dist. AurangabadBihar-824113,33963.48
24,2018-2019,Bihar,031170247,Dehati Vikas Kendra,Vill. Dadupur P.O. BikramPatna-Bihar-801104,0.00
25,2018-2019,Bihar,031170210,Devnet Development Network,First Floor 91 Patliputra Colony PatnaBihar-800013,0.00
26,2018-2019,Bihar,031300002,Dighi Katihar School,Mission House KatiharBihar -,0.00
27,2018-2019,Bihar,031170421,EDUCATIONAL AND SOCIAL WELFARE TRUST OF INDIA,OPPOSITE KESHAV PLACE KHAJPURA BAILEY ROADPATNA800014,0.00
28,2018-2019,Bihar,031170120,Energy International,N.M.C.H. Agamkuan Patna Bihar  -,0.00
29,2018-2019,Bihar,031000012,Garima Samaj Vikas Sansthan,Vill Post- Harpur Ps- RajpurBuxar802128,0.00
30,2018-2019,Bihar,031030006,Gokhla Franciscan Society,Franciscan Ashram 13 Mahatma Gandhi Path BhagalpurBihar-812001,24050390.52
