S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Manipur,194140057,Action of Women in Development,Wino BazarUkhrul795142,0.00
2,2018-2019,Manipur,194160059,Agape Museum,Post Box 110Opposite Tuibuong Petrol PumpChurachandpur,0.00
3,2018-2019,Manipur,194180003,Analon Christian Development Committee,Anallon Christian Institute CampusLambung795127,5054055.00
4,2018-2019,Manipur,194130431,Association for Rural Maintenance Services,Pukhao Iranpham PO PangeiImphal795114,0.00
5,2018-2019,Manipur,194150063,Association For Welfare And Rural development,Church road ColonySenapati795106,0.00
6,2018-2019,Manipur,194160057,Bethany Christian Institute,Post Box No.-23 Family LaneChuruchandpur Manipur-795128,0.00
7,2018-2019,Manipur,194160103,Bethesda Khankho Foundation,Head Office K Salbung B P O KoiteChurachandpur795128,3320817.00
8,2018-2019,Manipur,194160092,Centre for Community Initiative,Zuihnuam Road College Veng New LamkaChurachandpur795128,0.00
9,2018-2019,Manipur,194130205,Charik Pareng Child Welfare Association,Mantripukhri Bazar Imphal EastManipur-,0.00
10,2018-2019,Manipur,194150026,Chivairy Poverty Allevation Dev. Association,P.O. Mao SenapatiManipur-795150,0.00
11,2018-2019,Manipur,194200048,Community Development Programme Centre,Mi Road  ThoubalManipur.-,0.00
12,2018-2019,Manipur,194150065,Compassion Manipur,DamdeiMotbung795107,0.00
13,2018-2019,Manipur,194130338,COUNCIL FOR DEVELOPMENT OF POOR AND LABOURERS,LILONG BAZARIMPHAL WEST-IILILONG BAZAR795130,0.00
14,2018-2019,Manipur,194160113,Emmanuel Children Home,Laizonveng TuibuongChurachandpur795128,0.00
15,2018-2019,Manipur,194160004,Evangelical Congregational Church of India,Post Box 24 Nehru Marg RengkaiChurachandpur,4650064.89
16,2018-2019,Manipur,194130119,Foundation for Environment and Economic Development Services,HengbungP O Kangpokpi795129,0.00
17,2018-2019,Manipur,194160046,Frontier Mission Society,Agape Avenue Hill Town ChurachandpurManipur-,6447931.16
18,2018-2019,Manipur,194180059,GOSPEL FOR SHALOM NATION,Moriah LhangthengMoreh Town795131,0.00
19,2018-2019,Manipur,194160112,HENGKAPKOT UNIVERSITY,Agape Museum Opposite Tuibuong Petrol PumpChurachandpur795128,0.00
20,2018-2019,Manipur,194160102,HENGKAPKOT VILLAGE DEVELOPMENT SOCIETY,opposite tuibuong petrol pump churachandpurchurachandpur795128,0.00
21,2018-2019,Manipur,194130260,Hill People's Development Council,B/184 Zone II National Games Vill PO Lamphel ImphalManipur-795004,0.00
22,2018-2019,Manipur,194130461,IMPHAL WEST MAHILA MANDAL,NARANKONJIN MAMANG LEIKAIIMPHAL WEST795130,0.00
23,2018-2019,Manipur,194170041,Indigenous Women and Children Foundation,Pansy Vale  Apollo Bazar UtopiaTamenglong  1795141,0.00
24,2018-2019,Manipur,194130399,INSTITUTE OF SOCIAL RESEARCH AND DEVELOPMENT,LAMSANG BAZAR NEAR RDO LAMSANGLAMSANG795146,813588.00
25,2018-2019,Manipur,194200029,Integrated Rural Development Agency, Hangul B.P.OMayang Imphal-795132,0.00
26,2018-2019,Manipur,194150052,Integrated Rural Management Association IRMA,Lien Cottage Chassad AvenueImphal East795001,0.00
27,2018-2019,Manipur,194150090,Integrated Social   Institutional Development for Empowerment,InSIDE-North East Saikul Near Bus ParkingSaikul Hill Town795118,0.00
