S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Delhi,231661593,ABHINAV SAMAJ,R-10 R-Block Old Uttam NagarNew Delhi110059,10624.00
2,2018-2019,Delhi,231661717,AL- JAMAL EDUCATIONAL SOCIETY,C-382 JAHANGIRPURI DELHI 110033DELHI110033,0.00
3,2018-2019,Delhi,231660455,All India Citizen's Welfare Society,10/133 West Guru Angad Nagar Gurudwara RoadDelhi -110092,0.00
4,2018-2019,Delhi,231660991,All India Masihi Jamat,B-18 Second FloorWest Patel Nagar110008,6916277.00
5,2018-2019,Delhi,231660987,All India Society of Education,AISE Bhawan B-1/348 Sector - 17Rohini110089,0.00
6,2018-2019,Delhi,231661645,aman uday,1-C North End Civil LinesDelhi110054,70000.00
7,2018-2019,Delhi,231650957,Ananda Mission Charitable Trust,Su- 5-6 Dda Building 11 Bhikaji Cama PalaceNew Delhi -110066,3386090.00
8,2018-2019,Delhi,231660902,ARADHANA CHRISTIAN WELFARE SOCIETY,A-82 Basement InderpuriNew Delhi110012,0.00
9,2018-2019,Delhi,231650960,Arya Anathalaya,1488 Pataudi House  Daryaganj New Delhi-110002,0.00
10,2018-2019,Delhi,231650963,Arya Bal Griha,1488 Pataudi House  Daryaganj New Delhi-110002,0.00
11,2018-2019,Delhi,231650964,Arya Kanya Sadan,1488 Pataudi House  DaryaganjNew Delhi-110002,579174.00
12,2018-2019,Delhi,231661013,Asheray Welfare and Charitable Society,15-C Friends Colony (W)New Delhi110065,0.00
13,2018-2019,Delhi,231650949,Association For Blindness & Leprosy Eradication,A-15/20 Vasant ViharNew Delhi-110057,21773200.00
14,2018-2019,Delhi,231660946,ASSOCIATION FOR LEARNING PERFORMING ARTS AND NORMATIVE ACTION,Ground Floor Flat No 329 Swayam Sewa Coop Group Housing Society Ltd Jhilmil Colony Shahdara Delhi 110095Delhi110095,0.00
15,2018-2019,Delhi,231650995,Awakening Jagriti,E-81 Greater Kailash Pt. INew Delhi -110048,578680.00
