S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Assam,020520001,Agency for Growth and Upliftment of All,Don Bosco Doom Dooma Tinsukia (Assam) -786151,0.00
2,2018-2019,Assam,020780020,Amri Karbi C D Project,Christian Hospital Compound KamrupAssam-782402,0.00
3,2018-2019,Assam,020820055,Anfar Foundation,C/o- Anfar Shopping Centre J. Kedia RoadHojai782435,0.00
4,2018-2019,Assam,020780056,Ashadeep,KANAKLATA PATH LACHIT NAGAR GUWAHATIGUWAHATI781007,36935.77
5,2018-2019,Assam,020780155,Bhavada Devi Memorial Philanthropic Trust SENEH,Narakasur Nizara Path KahilaparaGuwahati781019,468570.80
6,2018-2019,Assam,020740040,BORO BAPTIST CONVENTION,HARISINGAHARISINGA784510,450538.00
7,2018-2019,Assam,020740042,BRAHMAPUTRA ENVIRONMENT CONSERVATION AND COMMUNITY MANAGEMENT GROUP,Vill Kalaigaon Post KalaigaonKalaigaon784521,0.00
8,2018-2019,Assam,020720004,Burrows Memorial Christian Hospital Society,Banaskandi CacharAssam-788101,314010.00
9,2018-2019,Assam,020780115,Centre for Development and Peace Studies,Annada Apts 77 KK Bhatta Road ChenikuthiGuwahati781003,0.00
10,2018-2019,Assam,020720016,Deshbandhu Club,Behara Bazar CacharAssam-788817,0.00
11,2018-2019,Assam,020750015,District Multipurpose Development and Information Centre,Rangalipathar Village Naharkatia DibrugarhAssam-786610,0.00
12,2018-2019,Assam,020780070,Dolphin Foundation,River Valley Borthakur Clinic RoadKharghuli781004,0.00
13,2018-2019,Assam,020780101,Down Town Charity Trust,G.S.Road Dispur GuwahatiKamrup (Assam)-781006,0.00
14,2018-2019,Assam,020700003,Fulkumari Bapuji Club,G.T.B.Road Dhubri Ward No.9 Near 2 No. Police Poin DhubriDhubri Assam-783324,0.00
15,2018-2019,Assam,020670001,GREEN INDIA FOUNDATION,VILL. BATARASHI ST ROAD N H 151 P.O.TILLA BAZARKARIMGANJ788709,0.00
16,2018-2019,Assam,020840011,Indian Council for Child Welfare,Assam State Branch Ambari G.N.B. RoadGuwahati (Assam)-781001,903744.00
17,2018-2019,Assam,020690003,Institute of handicraft development,"Vill: Dhogang(Laubhanga) P.O: Baruabamungaon Dist: Golaghat Assam Pin: 785618
Administrative office: Kuralguri P.o Baruabamungaon pin 785618Golaghat785618",0.00
18,2018-2019,Assam,020820058,Jagrata Eco Social Cultural Development Committee,Pub TupakuchiRaha782103,0.00
19,2018-2019,Assam,020820074,LIFE FOUNDATION,PURBA DHANIRAM PATHAR TELEBOSTIHOJAI782435,0.00
20,2018-2019,Assam,020820013,Makunda Christian Leprosy & General Hospital,P.O.- Bazaricherra District - KarimganjAssam-788727,2691768.25
21,2018-2019,Assam,020820001,Morigaon Mahila Mehfil,Civil Hospital Road Morigaon Town Ward No 7Morigaon782105,0.00
22,2018-2019,Assam,020780113,North Eastern Social Research Centre,Jesuit House 5 Chief Secretary Lane Jahaz Ghat Uzan BazaarGuwahati781001,2462369.40
23,2018-2019,Assam,020780165,Purbanchal Artha Samajik Unnayan  Samiti,"VILL/P.O. BIJOYNAGAR
P.S.PALASHBARIDIST. Kamrup Rural 
PIN-781122KAMRUP RURAL781122",0.00
24,2018-2019,Assam,020840002,Ramakrishna Mission Ashram,Ramakrishna Mission RoadUlubari781007,3434131.00
25,2018-2019,Assam,020820020,Ramakrishna Mission Seva Samiti, KarimganjAssam-788710,2890689.00
26,2018-2019,Assam,020720012,Ramakrishna Mission Sevasram,Silchar CacharAssam-788004,902963.00
27,2018-2019,Assam,020780122,RESOURCES CENTRE FOR SUSTAINABLE DEVELOPMENT (RCSD),HOUSE NO 20 KUNDIL NAGAR BY LANE 12 (WEST) RAJGARH ROADGUWAHATI781007,0.00
28,2018-2019,Assam,020700005,rural youth development society,"hatsingimari south salmara
district  dhubri assam
pin 783135hatsingimari783135",0.00
29,2018-2019,Assam,020750010,Sacred Heart Province,Ferrado Institute P.O. TinsukiaAssam-786125,857874.00
30,2018-2019,Assam,020720033,SANATAN UNNAYAN SANGSTHA,"VILL-BERABAK PT-I (SALEPUR)
P.O.-NARSINGPUR DIST.-CACHAR ASSAM
PIN-788115Silchar788115",0.00
31,2018-2019,Assam,020780146,SHED,HN 7 Kanaklata path Bhetapara Beltolahouse no 7 Kanaklata path Bhetapara Beltola781028,1009078.43
32,2018-2019,Assam,020680005,social development organization,vill Bhatirkupa I p.o chandipur p.s algapur Dist hailakandi state assam pin 788152hailakandi788152,0.00
33,2018-2019,Assam,020620002,Sonitpur Baptist Christian Association,Shakomato Christian Centre Chariali SonitpurAssam.-784176,0.00
34,2018-2019,Assam,020780172,Trinayan Multi State Handloom   Handicraft Development Coop Society Ltd.,Akashi Nagar House No2 Bamuni Maidan District Kamrup Assam-781021Kamrup781021,0.00
35,2018-2019,Assam,020800019,UDBODHAN INTEGRATED SOCIETY FOR DEVELOPMENT,DIPHU TOWN NEAR DFO EAST DIVISION OFFICE PO PS DIPHU DIST KARBI ANGLONG ASSAMDIPHU782460,0.00
36,2018-2019,Assam,020780050,Wildlife Areas Development and Welfare Trust, KamrupAssam-,4434876.00
37,2018-2019,Assam,020720021,Wodwichee,P.O. LakshirbandHailakandi788155,0.00
38,2018-2019,Assam,020780148,Zutshi Shanti Home Welfare Trust,H No 7 Nipceed Road Near Kendriya Vidyalaya KhanaparaGuwahati781022,0.00
