S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,0.00
2,2018-2019,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,1006132.00
3,2018-2019,Haryana,172380009,BHAI KANAHAIYA MANAV SEWA TRUST,Mall Godam Road Near Salasar Dham Sirsa HaryanaSirsa125055,0.00
4,2018-2019,Haryana,172250039,Community Development Initiatives (CDI),Beniwal Mohalla Near Post Office Village Sihi Sector-8Faridabad121006,0.00
5,2018-2019,Haryana,172250041,EDUCATIONAL AND SOCIAL WELFARE SOCIETY,VILLAGE SARAI POST OFFICE KHATELA TEHSIL HODAL DISTRICT PALWAL-121105HODAL121105,0.00
6,2018-2019,Haryana,172290007,Gram Swarajya Sansthan,196  Premnagar HissarHaryana-,0.00
7,2018-2019,Haryana,172330007,Habitat for Humanity,Post Box 1543-GPOAt-Rakshit Bhavan Kalaka Road near Keel FactoryRewari Haryana -123401,481321.92
8,2018-2019,Haryana,172310030,HARYANA VILLAGE MINISTRIES,55 VASANT VIHARKARNAL132001,1675087.00
9,2018-2019,Haryana,172210025,LOGOS FAITH FOUNDATION,48 B Himmat Pura Near Yadav Tent HouseAmbala Cantt133001,4774781.00
10,2018-2019,Haryana,172210013,Madarsa-Baitul Uloom,Piplimazra HPO Dist. YamunanagarHaryana-,6602958.00
11,2018-2019,Haryana,172270073,MERA PARIVAR,HOUSE NO 267 SECTOR 14GURGAON122001,6636800.00
12,2018-2019,Haryana,172250004,National Association for the Blind, FaridabadHaryana-,754469.00
13,2018-2019,Haryana,172330003,National Evangelical Christian Development Society,P Box  1543 G.P.O.At-Rakshit  BhavanKalaka Roadnear Keel FactoryRewari Haryana-123401,3060362.00
14,2018-2019,Haryana,172250036,Om Yog Sansthan (Trust),VPO - PaliFaridabad121004,0.00
15,2018-2019,Haryana,172250014,Shirdi Sai Baba Temple Society,Sai Dham Tigaon Road FaridabadHaryana-121002,10003179.20
16,2018-2019,Haryana,172300013,Shree Lajja Ram Ashram Trust,TIRTH PANDU PINDARAJIND126102,0.00
17,2018-2019,Haryana,172340004,Sir Chhotu Ram Yuva Club,Village-Beri Post-Beri District-Jhajjar(Haryana)Jhajjar124201,0.00
18,2018-2019,Haryana,172330012,Society for Education and Welfare Activities SEWA,Near Power house Choudhani VPO Nangal Choudhary Tehsil Narnaul disttMahendergarh123023,0.00
19,2018-2019,Haryana,172350006,Vishav Manav Ruhani Kendra,Nawan Nagar  PO Nanakpura Teh kalkaPanchkula134102,12600168.00
20,2018-2019,Haryana,172250040,WORLD SANKIRTAN TOUR TRUST,NH - 2 Hodal Distt. PalwalHodal121106,4839757.95
